root,geom,btag,horizon,scheme,model,n,ic_pearson_log,ic_spearman,lam_E2,lam_E4,ic_corrected_E2,ic_corrected_E4,r2_oos,r2_corrected_E2,r2_corrected_E4,ic_ir,ic_ir_n_blocks,ic_ir_block_len_windows,hit_rate,qlike_mean
ES,RTH,B0,30min,S-B_q0.80,M5_RGARCH,4463,0.5965162359013796,0.5610264465120424,0.7917703994735505,0.9989807345567924,0.670382452533931,0.5968204726874594,-2.0442506836295413,-2.581873084657834,-2.046336443651732,1.5678421668110467,70,63,0.44397131331241596,1.692173648411703
ES,RTH,B0,30min,S-B_q0.80,M6_PARK,4463,0.5622019156837479,0.5164316739386848,0.7917703994735505,0.9989807345567924,0.6318190124126906,0.5624886513896036,-0.9645948236038013,-1.2182759348482364,-0.9655790049161992,1.6332935091173315,70,63,0.47848498431196773,1.0626067129476586
ES,RTH,B0,30min,S-B_q0.80,M6_GK,4463,0.5728991329187965,0.5262357600779612,0.7917703994735505,0.9989807345567924,0.6438408590846153,0.5731913244476385,-0.8177911694280513,-1.032864034790644,-0.8186255661785834,1.6628720051384551,70,63,0.48498431196772745,0.9853032119733711
ES,RTH,B0,30min,S-C_q0.80,M1_EWMA,4463,0.5472668250372124,0.46150274754401943,0.7917703994735505,0.9989807345567924,0.6150345192273343,0.5475459435086918,0.23325837085462608,0.29460355048599945,0.23349636563122858,0.9887249350970575,70,63,0.5029134917077543,0.37512484770705296
ES,RTH,B0,30min,S-C_q0.80,M2_HAR,4463,0.7240847757568296,0.6492765519290027,0.7917703994735505,0.9989807345567924,0.8137477215198499,0.7244540753865248,0.5023530155435878,0.6344680426012429,0.5028655690406899,4.07961745832365,70,63,0.4757956073509637,0.19887268943370773
ES,RTH,B0,30min,S-C_q0.80,M3_HARJ,4463,0.5789976682051804,0.6034476970825962,0.7917703994735505,0.9989807345567924,0.6506945720199774,0.579292970125096,0.32913893601305777,0.41569997594239794,0.3294747582485497,2.4395600816881147,70,63,0.46929627969520393,0.414376850742947
ES,RTH,B0,30min,S-C_q0.80,M4_HARQ,4463,0.5992231068251649,0.629417559552842,0.7917703994735505,0.9989807345567924,0.673424513519644,0.5995287241767023,0.3458713131409308,0.4368328411505421,0.34622420751124894,2.509859473703988,70,63,0.47198565665620795,0.40238808189034553
ES,RTH,B0,30min,S-C_q0.80,M5_RGARCH,4463,0.7385820674571718,0.6792676056275363,0.7917703994735505,0.9989807345567924,0.8300402034008996,0.7389587610338686,0.02532444145400692,0.03198457718404879,0.025350280118507346,4.041561201171099,70,63,0.45629762438368443,0.6558243590288166
ES,RTH,B0,30min,S-C_q0.80,M6_PARK,4463,0.6686368922946817,0.605300417612416,0.7917703994735505,0.9989807345567924,0.7514337627941469,0.6689779122484114,0.28857560190329956,0.3644687930935205,0.2888700371497444,3.157915226074014,70,63,0.5100851636037651,0.3391920531372627
ES,RTH,B0,30min,S-C_q0.80,M6_GK,4463,0.6817956855884701,0.6162789320281195,0.7917703994735505,0.9989807345567924,0.7662220008835043,0.682143416824709,0.33969206666449303,0.42902849979028623,0.3400386563162309,3.367968215993219,70,63,0.5172568354997759,0.3123417591426541
ES,RTH,B0,30min,S-B_q0.90,M1_EWMA,2232,0.5124396047885554,0.4321918094589458,0.7917703994735505,0.9989807345567924,0.5758946669985779,0.5127009605891822,-1.1981341656171725,-1.5132343497733862,-1.1993566283825647,0.6042208825118208,35,63,0.4809502465262214,0.9275295164145883
ES,RTH,B0,30min,S-B_q0.90,M2_HAR,2232,0.6230482873160114,0.5093568956282595,0.7917703994735505,0.9989807345567924,0.700199950579429,0.6233660560490268,-0.5403359234970864,-0.682440166816487,-0.5408872311604805,1.4442638556135534,35,63,0.4616763783056925,0.590205786069523
ES,RTH,B0,30min,S-B_q0.90,M3_HARJ,2232,0.3174517510487854,0.35945280124698853,0.7917703994735505,0.9989807345567924,0.35676159443958483,0.3176136586292699,-1.1762355355427347,-1.4855765463382007,-1.1774356550174947,0.9764773106340846,35,63,0.4491259524876737,0.995875763551657
