cell,t,converged,om,beta,gamma,xi,phi,tau1,tau2,log_sigma_u,persistence
NQ/RTH/B1/1day,752,True,-1.5635378314110493,0.293716391007103,0.5806070873467857,0.33998804890736534,1.0575034031117463,-0.17672198105491013,0.07219658624103173,-1.60150928199497,0.9077103617471278
NQ/RTH/B1/1day,815,True,-1.5891821468883185,0.30010406867188333,0.5743837444631188,0.3429462355413161,1.0563193894877396,-0.18287405888360836,0.07196842724408853,-1.6134089390281736,0.9068367549548468
NQ/RTH/B1/1day,878,True,-1.7582515662116887,0.30891167160163807,0.5546677287830586,0.5102926220081871,1.075001064881563,-0.18071056233537008,0.07810330602714546,-1.6098722441122257,0.9051800706988642
NQ/RTH/B1/1day,941,True,-1.7741234793989573,0.32217256253178994,0.5432011063824791,0.4961080482486855,1.0736380384614606,-0.18445152721976715,0.07998217884919295,-1.58774121755427,0.90537393287837
NQ/RTH/B1/1day,1004,True,-1.6542154115024197,0.315396983645192,0.5557055972336705,0.6762129256145979,1.092462123944569,-0.19390030378487466,0.0791004362914455,-1.5453140545651194,0.922484300686973
NQ/RTH/B1/1day,1067,True,-1.6010176265633658,0.3217192301100997,0.5528788345193193,0.6464135918704385,1.0910235537056767,-0.19600719700192654,0.07926857174474711,-1.548507904591751,0.9249230609160202
NQ/RTH/B1/1day,1130,True,-1.5244862648386506,0.3209494294266154,0.5577771657018563,0.567121827013339,1.083722575555924,-0.19844605833279966,0.07914618788645199,-1.5371976972605705,0.9254251360273146
NQ/RTH/B1/1day,1193,True,-1.6384792775947292,0.33150316086606746,0.5409307901327864,0.685128968219049,1.0966183888712577,-0.19956093065202055,0.08216758862922466,-1.5326613744891773,0.9246978124323402
NQ/RTH/B1/1day,1256,True,-1.648509278340721,0.33295519056787537,0.5391770828639155,0.6613475090215056,1.0938100338337224,-0.203264698793305,0.08252635282368442,-1.509657490039427,0.9227124938176225
NQ/RTH/B1/1day,1319,True,-1.6094141641792015,0.3406618627518392,0.5361777790931845,0.5713928246432478,1.083430375888299,-0.20290023554219652,0.08194823323117034,-1.4944326136454977,0.9215731554977215
NQ/RTH/B1/1day,1382,True,-1.6037509934182743,0.33980191315193925,0.5380030242430224,0.5295036530264414,1.077924265287715,-0.20546100500168596,0.08102362099252003,-1.4941572313745553,0.919728427781668
NQ/RTH/B1/1day,1445,True,-1.4836149339955584,0.32781651109307913,0.5549926945755892,0.3912567638967965,1.0645912409777702,-0.20132526382202867,0.08176114221258665,-1.4862845130086408,0.9186568725449022
NQ/RTH/B1/1day,1508,True,-1.1223627542248162,0.3289189264397223,0.5768680255910449,0.021126646359954836,1.0284818630632637,-0.19615101041884364,0.08087684746210236,-1.4799868726533565,0.9222172281412266
NQ/RTH/B1/1day,1571,True,-1.047595387108755,0.3350568594313812,0.576471214692942,0.02877581996263876,1.0289535333118103,-0.19071317338603871,0.07988318960762064,-1.4730152637136147,0.9282189526422351
NQ/RTH/B1/1day,1634,True,-1.058567106601048,0.34533790041059337,0.5660506570250251,0.07122682087566563,1.0343209615059983,-0.18677856480948607,0.08260814915727936,-1.4825683033260546,0.9308159602458195
NQ/RTH/B1/1day,1697,True,-1.0266801883560186,0.3574213174038251,0.5572291899118043,0.05016757368351254,1.0324755295665078,-0.17821590136165738,0.08594348560303246,-1.476061228364761,0.9327468203479313
NQ/RTH/B1/1day,1760,True,-1.0836952529421775,0.3600695200109817,0.5514645614094612,0.10240636157039629,1.0374887801614046,-0.17922282614346857,0.08558138731352621,-1.484250398990035,0.9322078151299276
NQ/RTH/B1/1day,1823,True,-1.0819368714020579,0.36362975228740935,0.5481714891495939,0.09689320195373646,1.0374423447739174,-0.17874440656681828,0.08252047255288822,-1.4979377010078958,0.932326067328974
NQ/RTH/B1/1day,1886,True,-1.081795196622128,0.36455977702694,0.5478244740607787,0.09209758400702361,1.0362092277638228,-0.17702452705119096,0.08215932308548489,-1.5202321189592722,0.9322205522435819
ES/RTH/B1/1h,500,True,-0.6973184282835564,0.1516722823873829,0.7926133416761452,-1.3483264003092108,0.8905277832472883,0.006270172650931112,0.07862224212079932,-1.4283244050191428,0.8575164845224659
ES/RTH/B1/1h,878,True,-3.2426830503037625,0.23167047802167873,0.5553904969113612,1.8693708902510053,1.1653099937531626,-0.027687552157676563,0.07991492724701135,-1.3653661833355282,0.8788725745080229
ES/RTH/B1/1h,1256,True,-2.7970910859683604,0.259863207063211,0.5654352591173304,0.9797115846371707,1.0884142315858103,-0.04821996668604236,0.0849745266224014,-1.3139606171073732,0.8752909901269237
ES/RTH/B1/1h,1634,True,-2.6348911394544325,0.2812890532871715,0.5621208719797748,0.8070015584295681,1.071368243462422,-0.05294856521205002,0.08694381002008279,-1.3290928223286325,0.8835275045137079
ES/RTH/B1/1h,2012,True,-2.468248964555512,0.31465578450317255,0.5470445282804545,0.5830085245298071,1.051830945934096,-0.05182877187538441,0.0874202556576357,-1.3569794224488114,0.8900541481524743
ES/RTH/B1/1h,2390,True,-2.731920188548701,0.31154701890282915,0.5365631242229565,0.8769001565447235,1.074498227701362,-0.059606437131168234,0.08617006225337656,-1.323618182598588,0.8880831449303017
ES/RTH/B1/1h,2768,True,-1.9733831100980168,0.297290578798192,0.5916074086908292,-0.04560086148294478,1.0001327114985845,-0.06342910309196924,0.08200631362390037,-1.298926619030957,0.8889765005948023
ES/RTH/B1/1h,3146,True,-1.9215164172302779,0.3090803662103104,0.5843625277103959,0.20108939977149415,1.0191258243529795,-0.06471160779171703,0.08609004200071863,-1.289926514347011,0.9046193089841583
ES/RTH/B1/1h,3524,True,-1.836775953235723,0.289699505295348,0.6050750288607798,0.17249276060920182,1.0166052413749165,-0.06992156921938605,0.0872523320876907,-1.3018919225855372,0.9048219510602955
ES/RTH/B1/1h,3902,True,-2.003974566316103,0.2696719668544203,0.6121987206062312,0.2158820273133068,1.0207063811853754,-0.068052071226748,0.09068487962810526,-1.298614436043926,0.8945471075307232
ES/RTH/B1/1h,4280,True,-1.5564539155210673,0.30145461620617087,0.608590349205137,0.1110809979881541,1.0136382488375184,-0.06914320512888339,0.09252586915115156,-1.297380158001292,0.9183450720338797
ES/RTH/B1/1h,4658,True,-1.6198476553524723,0.2719537550344496,0.6307872148826253,0.0388016480046641,1.0074526786163087,-0.06781403026892438,0.09389475477867926,-1.2786175161639304,0.9074420243048715
ES/RTH/B1/1h,5036,True,-1.7199298071477556,0.2406880266599563,0.6511643339424098,0.02946139183515821,1.007655349150272,-0.06760162444035558,0.09846368963343737,-1.2678792409924768,0.8968372509328997
ES/RTH/B1/1h,5414,True,-1.681862462158941,0.2252612617386155,0.6656756864043758,-0.15018567914081116,0.9944406655799428,-0.0768715991070585,0.10100752467907992,-1.2322285380318807,0.8872362343869683
ES/RTH/B1/1h,5792,True,-2.2762225559054614,0.21312684332975804,0.6378864056071181,0.46344605584752996,1.045557949997669,-0.07469505480116068,0.09835888124382937,-1.1966797617444587,0.8800740459077181
ES/RTH/B1/1h,6170,True,-1.974823444224669,0.262136836789715,0.6148542358112727,0.7027446497778822,1.0650990357108954,-0.06960419746461655,0.1009435542358822,-1.176720970627188,0.9170174904550611
ES/RTH/B1/1h,6548,True,-2.032152237073306,0.22895170243757101,0.6383433724771864,0.7000278854592661,1.06528098562351,-0.07197407294436711,0.1029293046861176,-1.171077830371012,0.9089667594363035
ES/RTH/B1/1h,6926,True,-1.9639190974344216,0.2168651703620433,0.6509045778513256,0.5828565709381587,1.057799362158462,-0.07356176473825364,0.10417387951707222,-1.1693670326919734,0.9053916176391985
ES/RTH/B1/1h,7304,True,-2.2006520211837657,0.18374739673850476,0.6619259804625108,0.7437477002048751,1.0721191965721901,-0.0764987229948057,0.10501284823551953,-1.1568500738476324,0.8934109471022311
ES/RTH/B1/1h,7682,True,-2.250718934392654,0.16268766553745026,0.675502793340718,0.7381193776051342,1.0717212398291456,-0.08337408753596645,0.10609044169002158,-1.1522206175801404,0.8866383567246158
ES/RTH/B1/1h,8060,True,-2.2494327484976893,0.1586053378504898,0.6791982314982157,0.6892123507850099,1.0677276669117606,-0.08494064794341444,0.10691792830127642,-1.1323102811877903,0.8838040809386735
ES/RTH/B1/1h,8438,True,-2.30468338292184,0.15661113961081355,0.676495305412197,0.700738111283645,1.0694745766050293,-0.08395362627120145,0.10991774334628264,-1.120083162258789,0.8801056699418129
ES/RTH/B1/1h,8816,True,-2.261401695477396,0.14941509527179342,0.6844374314888995,0.6661993193458828,1.0671992836031081,-0.08214338459091862,0.1120356173686031,-1.111348203215388,0.8798462318278983
ES/RTH/B1/1h,9194,True,-2.124577610177402,0.152007979289052,0.6906985070219849,0.5770297459014528,1.0606382518797355,-0.08240130940975551,0.11332018377767585,-1.1139477998256848,0.8845892363527932
ES/RTH/B1/1h,9572,True,-2.0862857785891107,0.16273782378219054,0.6832634213564353,0.5545492431723348,1.0600219465070229,-0.08016044609267768,0.11366875598133638,-1.1088707700258158,0.8870120456654871
ES/RTH/B1/1h,9950,True,-2.013107761079445,0.16645368018915135,0.6833588371728541,0.4808885802148961,1.0558218507892372,-0.07665776488190841,0.11461844192415385,-1.1058517913231944,0.8879588724061751
ES/RTH/B1/1h,10328,True,-2.027871020564459,0.16693003471559556,0.6817907801065761,0.4597934879121904,1.0540341552567165,-0.07568530431145598,0.11571786431637249,-1.096621229009057,0.8855608036870483
ES/RTH/B1/1h,10706,True,-2.058475342690894,0.16849039740536984,0.6784423768950445,0.454526108469289,1.053611670227594,-0.07897899656113894,0.11581283123060176,-1.1009730885792905,0.8833052032789365
ES/RTH/B1/1h,11084,True,-2.07961814250226,0.16775432905515741,0.6777920491648225,0.45077313835303046,1.0531139134446428,-0.0793950136895585,0.1157978290142026,-1.1092853102968312,0.8815465664527874
ES/RTH/B0/30min,500,True,0.2280804400152913,0.15277546324224167,0.8651172007618363,-0.3091049865094626,0.9721948456846674,0.02370048085452385,0.11893336665221226,-1.533389750895102,0.9938379467360465
ES/RTH/B0/30min,1256,True,-1.5619282525186153,0.22634113055101934,0.6748828285035429,-0.010212222726781538,1.00328445331008,-0.03423483282511517,0.13042550874298636,-1.5421823745008618,0.9034405801945569
ES/RTH/B0/30min,2012,True,-1.7790104996870197,0.2753362826484098,0.6190116616574478,-0.01705152692325466,1.0069638524191284,-0.07332950619009887,0.05442438618380124,-1.3698022935887844,0.8986586501633596
ES/RTH/B0/30min,2768,True,-3.4815036155085615,0.3103000081858761,0.5003460451440898,2.2715147056294795,1.1830992240715263,-0.07367226657323117,0.06940577191005529,-1.3472468130836968,0.9022590259631056
ES/RTH/B0/30min,3524,True,-3.152889531466761,0.32021321307487116,0.514033607231114,1.7342114373140187,1.1370246278682696,-0.0720822719469234,0.06716080548949535,-1.3434245173203847,0.9046820840486128
ES/RTH/B0/30min,4280,True,-2.91702511361998,0.3239455324298155,0.5254092631762433,1.3424203453520622,1.1048742150512196,-0.07648900744972818,0.06746360352828135,-1.3456800782270864,0.9044566796623069
ES/RTH/B0/30min,5036,True,-2.501952131505708,0.3214993707007585,0.5506803191380163,0.8217328058340087,1.063447791266516,-0.07650144657537775,0.06702813562368179,-1.3236496231836523,0.9071191397820221
ES/RTH/B0/30min,5792,True,-1.6069488195908082,0.32047690890390984,0.5981856658414476,-0.19630204530144468,0.9865137621038902,-0.07583852204340163,0.061768444840735647,-1.313006775466951,0.9105953005497769
ES/RTH/B0/30min,6548,True,-1.3746501858824458,0.31519677651148903,0.6133982074436481,-0.09441928516071599,0.9945812773060696,-0.07586704367917847,0.06434375998694858,-1.319975313679648,0.9252711491680461
ES/RTH/B0/30min,7304,True,-1.5626841412696788,0.31197180413598746,0.6066095375376175,0.03972134462256501,1.004462979700388,-0.07795813174357186,0.06654377719931065,-1.319155642745717,0.921288627725697
ES/RTH/B0/30min,8060,True,-1.4659444503642893,0.31787431379895925,0.606479044485976,-0.06156780561562783,0.9966411744994212,-0.07583773403394821,0.06841315974811885,-1.3139607802887476,0.9223163010047492
ES/RTH/B0/30min,8816,True,-1.2395602282079037,0.32650106736739054,0.6090169628644752,-0.07918772507846147,0.9962447984580916,-0.0707978493239323,0.06914988540652238,-1.3091641112526828,0.9332310487938686
ES/RTH/B0/30min,9572,True,-1.3315548824317744,0.3173377383286592,0.6123742847646051,-0.061663683250464806,0.9979187214678537,-0.0726181463515227,0.07143865938395888,-1.298081555083495,0.9284375016407452
ES/RTH/B0/30min,10328,True,-1.2707194061016607,0.30890426971706025,0.6223045448499801,-0.17727420885629655,0.9902629724464296,-0.07366494607683194,0.0732889780497327,-1.2926479478030284,0.925149418067124
ES/RTH/B0/30min,11084,True,-1.4633279008973736,0.3069694967882366,0.6133799272725844,-0.04936490916845594,1.0009378542641572,-0.07470579529016151,0.07720034229881514,-1.268926471477871,0.920924685041162
ES/RTH/B0/30min,11840,True,-1.7256134279493818,0.29846954173408935,0.606464924361815,0.2039218882848977,1.0212081036088123,-0.0716366432732635,0.07771688967168922,-1.2451247372851317,0.9177964370468802
ES/RTH/B0/30min,12596,True,-1.5519649521014216,0.3085360842162087,0.6061174669815421,0.4248099050023144,1.0380154034465516,-0.0698015323020384,0.07925949547162647,-1.2386816427313163,0.9376953512410561
ES/RTH/B0/30min,13352,True,-1.6023835236648991,0.2974037439122006,0.6126388000225609,0.43555730299882456,1.0394632769427803,-0.07320166288442587,0.08134695704986751,-1.2371484511336863,0.9342192785659443
ES/RTH/B0/30min,14108,True,-1.5467231477223944,0.2910014825785703,0.6207969975268144,0.36527818700836867,1.0344340676247008,-0.0738647983136646,0.08040295360926197,-1.2345300500232033,0.9331750458994342
ES/RTH/B0/30min,14864,True,-1.5856502410040747,0.2793457425421517,0.6283445594855499,0.35826491795514787,1.0345579898472521,-0.07745133205197136,0.08301925014553864,-1.2247440719862301,0.9294046269349794
ES/RTH/B0/30min,15620,True,-1.738405497011076,0.27715863740135266,0.621317303404813,0.5097528334481913,1.0470913263692134,-0.07794812762138037,0.08402403437134301,-1.2226047273614389,0.9277345967196413
ES/RTH/B0/30min,16376,True,-1.7637629582632264,0.2728158170531073,0.6236194684755297,0.5154536239195405,1.0477799594186945,-0.07904611892174856,0.08518644432853453,-1.2107136413338855,0.9262317984251057
ES/RTH/B0/30min,17132,True,-1.7719219896340848,0.26662070105907376,0.6283209188865188,0.4834196043542542,1.0455422098619414,-0.0782067451968971,0.08697793911603252,-1.2030000564354797,0.9235567430941701
ES/RTH/B0/30min,17888,True,-1.6950892925669914,0.26597407749598645,0.632410229871287,0.43612844962020114,1.0426249831425904,-0.0764049746231413,0.08814004405970777,-1.2066829239913948,0.9253407827547389
ES/RTH/B0/30min,18644,True,-1.6024708852957454,0.2664379098836295,0.6363319476246083,0.3885328826690179,1.0397551971895354,-0.0723140322533661,0.0905624171199995,-1.206991996905756,0.9280673595640552
ES/RTH/B0/30min,19400,True,-1.5933711040762344,0.2640982082811316,0.6381751169766445,0.38133114681396285,1.0398974676435735,-0.06921186320183029,0.09290154707695049,-1.2098510868074255,0.9277348963382855
ES/RTH/B0/30min,20156,True,-1.6163146556047,0.2636641855763745,0.6365560890951616,0.38843230936634565,1.0411848410077345,-0.06878746239056391,0.09493523714797755,-1.2048177891677034,0.9264367359934256
ES/RTH/B0/30min,20912,True,-1.6403618864470038,0.25947032323228725,0.6384631741584199,0.39256785873957,1.0418944094470803,-0.06920331044613443,0.09539596260528475,-1.2125186993658783,0.9246815350257825
ES/RTH/B0/30min,21668,True,-1.679386781933151,0.26043307126960824,0.6354550565743254,0.40605120551482643,1.042934000645939,-0.07078358188534367,0.09587654028221121,-1.2125581740681821,0.923170755653361
ES/RTH/B0/30min,22424,True,-1.7049883484591528,0.2611751906615317,0.6332711990119102,0.4194406255446548,1.0440465856026482,-0.07076679905467037,0.09629649259995217,-1.2215638401315765,0.9223398237504117
NQ/RTH/B0/1h,500,True,-1.5484684613450856,0.08624258228127774,0.7721964363849765,-0.9323154922400327,0.9353526487453424,0.0004074688679470711,0.11744511461790927,-1.2041970760398255,0.8085185644056798
NQ/RTH/B0/1h,878,True,-2.4277942561004897,0.1642978882655571,0.6443189246550558,0.3484789310813974,1.0544572906616316,0.0006608586795284687,0.12382198465276845,-1.0861734896521484,0.8437046758793433
NQ/RTH/B0/1h,1256,True,-1.9453585811485612,0.2813189285616041,0.5845496863382342,-0.19048430107989195,1.0091521989428955,-0.0236159296443783,0.12456211824021013,-0.995461396096381,0.8712185299212131
NQ/RTH/B0/1h,1634,True,-3.1562828375511076,0.4488832321587497,0.39310453982160054,1.5891901791941798,1.1629632331625603,-0.023062224328467378,0.12351841607379871,-0.9056901788095266,0.9060493587605587
NQ/RTH/B0/1h,2012,True,-2.941409780000324,0.49191898860813066,0.37275641420697614,1.456439168068011,1.1506293602896849,-0.03375708085185785,0.1268032788544483,-0.9239984978741309,0.9208234630309804
NQ/RTH/B0/1h,2390,True,-3.600590558077563,0.2943451340128288,0.4786037602434689,1.5511755486893826,1.1612435870868145,-0.04268840994203364,0.11661128669489734,-0.8550528678362014,0.8501206813511923
NQ/RTH/B0/1h,2768,True,-3.5409104353672216,0.221314163042808,0.5328766517003705,0.9542974390273331,1.1112715669178652,-0.05455815496634382,0.11596543564269948,-0.8072975815716992,0.8134848347518242
NQ/RTH/B0/1h,3146,True,-3.5867331886332985,0.24844914128504542,0.5108439404167877,1.5528800715503934,1.1609437537945464,-0.0634920901955886,0.11952072846325618,-0.8084099941300649,0.8415102230757086
NQ/RTH/B0/1h,3524,True,-3.398849333047856,0.2584705719225614,0.5145744205548777,1.5960513391619764,1.1641605473082686,-0.06487580314735944,0.11936977237903691,-0.8334856077119139,0.857517810986563
NQ/RTH/B0/1h,3902,True,-3.6506791140927604,0.24748867573182765,0.5051495281735132,1.7428669474762752,1.17892854529031,-0.06255503494587013,0.12650165107882172,-0.8269314089234195,0.843023874135514
NQ/RTH/B0/1h,4280,True,-2.8833043214923184,0.46350381081926834,0.39265248238201805,1.804264870523641,1.1848769139637618,-0.059285128966061126,0.12688284720061288,-0.8321747250594648,0.9287486724042843
NQ/RTH/B0/1h,4658,True,-3.103274261988514,0.33121290342167276,0.47746701277589076,1.6516364646407677,1.1714988119970755,-0.05783257753529329,0.12945266084657833,-0.8279481200763439,0.8905649416564213
NQ/RTH/B0/1h,5036,True,-3.3185150460686224,0.2597200415198373,0.5144340520820955,1.711342372258235,1.1781484487274763,-0.06414041170486326,0.1328827967996618,-0.8270515142725317,0.8657997219529479
NQ/RTH/B0/1h,5414,True,-3.3215701648123352,0.22391104964266806,0.5385954435521569,1.4865428418991158,1.1595778383382531,-0.07750657151647584,0.12959817960272663,-0.8046295035449448,0.8484543898157109
NQ/RTH/B0/1h,5792,True,-3.9812088069179223,0.19161424026166693,0.5169110324188927,2.376516029001273,1.2365994484145642,-0.07370016613656027,0.12236357675859805,-0.7581781150855018,0.8308261378302726
NQ/RTH/B0/1h,6170,True,-3.6293028219972054,0.2637659166418613,0.4903060983114576,2.5709435034177934,1.2547691299769366,-0.06586213391938733,0.12461026406352972,-0.7578818455694014,0.8789868730425152
NQ/RTH/B0/1h,6548,True,-3.684888830550476,0.2227984771808615,0.5135486342430666,2.5660156730445864,1.254379829476079,-0.06811755821087702,0.12708396240657038,-0.769634565246716,0.8669835254303526
NQ/RTH/B0/1h,6926,True,-3.5347652959485094,0.2235619306984938,0.5215572792204612,2.3758132661993256,1.2391708487433557,-0.06960401190493545,0.12806655837508046,-0.7789922449473481,0.8698605070583881
NQ/RTH/B0/1h,7304,True,-3.6558943875089804,0.19537601655815845,0.5322669965014095,2.411536788819819,1.2422740991645789,-0.0727260101664468,0.12892225372243749,-0.7730491638382829,0.8565975201519831
NQ/RTH/B0/1h,7682,True,-3.659229198885958,0.1851363957516503,0.5384572948676292,2.3991505472737855,1.2413161525794734,-0.07415165921730472,0.12991010777001197,-0.7787689574549224,0.8535321333450867
NQ/RTH/B0/1h,8060,True,-3.866083640485077,0.1766066213393111,0.5298785795947983,2.621029650380562,1.260787209043231,-0.07404409735495854,0.1303869236439997,-0.7570628383027482,0.8446707568384284
NQ/RTH/B0/1h,8438,True,-3.932323548490168,0.17440759276805418,0.5267608744306425,2.6484799028362787,1.2631446829894777,-0.0749014878344552,0.13158619080338763,-0.748223265648182,0.8397827905120081
NQ/RTH/B0/1h,8816,True,-3.8481330091335058,0.1708978404297014,0.533803466138328,2.5886648778057815,1.2587928878851344,-0.07228127197137464,0.13427821662567224,-0.7482461024193636,0.8428458471330618
NQ/RTH/B0/1h,9194,True,-3.657125058440643,0.18146305128283807,0.5385014801402774,2.435123189459925,1.2470990298197913,-0.07173648259865129,0.1361674953622166,-0.7524250638134484,0.8530277247222997
NQ/RTH/B0/1h,9572,True,-3.623835431168962,0.1856028132742377,0.5367782204944005,2.400880278826536,1.2455102564608436,-0.06925909569562459,0.13905284135650772,-0.7528974744574634,0.8541655923448137
NQ/RTH/B0/1h,9950,True,-3.523858916290391,0.17873596826987387,0.5466665593346399,2.249013367460182,1.2339856968609073,-0.06679766975422574,0.14042841700307807,-0.7579559741138373,0.8533146834409842
NQ/RTH/B0/1h,10328,True,-3.5277782322172984,0.1764554961530615,0.5476579397284997,2.2118228330364023,1.23069748528229,-0.0667329473828508,0.14090172745016416,-0.7551443820689445,0.8504567453718062
NQ/RTH/B0/1h,10706,True,-3.5581855801609783,0.173413509864837,0.5479206817758728,2.190207632660933,1.2281909345480022,-0.07007334682896992,0.1407039557566151,-0.7624493350303556,0.8463647240733247
NQ/RTH/B0/1h,11084,True,-3.5996358495632927,0.16677356103661783,0.5495928087525308,2.190501243214137,1.2278254536257465,-0.07065391095442024,0.13960077519491948,-0.7678492192667452,0.8415776007526421
ES/RTH/B1/30min,500,True,-0.8708191261102485,0.13007813155701403,0.8061918488050106,-1.4457789423398195,0.877772591048537,-0.014491624096599529,0.12064183589527536,-1.63950940095991,0.8377312395647987
ES/RTH/B1/30min,1256,True,-1.5349724053382747,0.2250087330830891,0.6775290812638937,-0.023025825226588886,1.0025203419984288,-0.03429749351311222,0.12953691130889,-1.559019109975424,0.9042454193456491
ES/RTH/B1/30min,2012,True,-1.774566053575481,0.2733443754398762,0.6208088161046819,0.010222469057366896,1.0093369329305069,-0.07428324172126356,0.05367436363201757,-1.38631282648142,0.8999496418231948
ES/RTH/B1/30min,2768,True,-3.463653985267631,0.3077476059701624,0.5030013332349463,2.2810662994802953,1.1841318097138838,-0.07353881160423431,0.06823759289147471,-1.3668218899532283,0.9033674849821557
ES/RTH/B1/30min,3524,True,-3.133088393513389,0.3171324744756929,0.5172386197423446,1.7443525696049904,1.1380927436183343,-0.0718546202770246,0.06609051607358457,-1.3654349703754662,0.9057979943236183
ES/RTH/B1/30min,4280,True,-2.8958062410096064,0.3215806768595053,0.5281812369660854,1.3534468843690233,1.1059953753026583,-0.0763873204162199,0.0662775869479651,-1.3671495509822122,0.9057466822656333
ES/RTH/B1/30min,5036,True,-2.4741987291753853,0.3188341347708634,0.5541028884825838,0.8233699180840979,1.0638459910449072,-0.07675922228872863,0.06585531708536502,-1.3456055634260644,0.9083142713094635
ES/RTH/B1/30min,5792,True,-1.5847588193769186,0.3176865298862306,0.6015964959984053,-0.18934825322925986,0.987305713710618,-0.0761770840173839,0.060840207284841796,-1.3350250083044894,0.9116461877337431
ES/RTH/B1/30min,6548,True,-1.3501184574664267,0.3124952160057686,0.6168985698094309,-0.0960791554198176,0.9947513138966988,-0.07651099639347467,0.06338780462103696,-1.3422389336574603,0.9261558788646943
ES/RTH/B1/30min,7304,True,-1.5378437055053782,0.3098433377811355,0.6095891206091938,0.03822529508314068,1.004649547419426,-0.078702641279289,0.06561630530464992,-1.3407205319030129,0.9222667719129679
ES/RTH/B1/30min,8060,True,-1.4422988334571138,0.31562448449593794,0.6095118190606882,-0.06236925118978437,0.9968772592992807,-0.07651518304167872,0.06750702195500101,-1.3354920880094405,0.9232329561916759
ES/RTH/B1/30min,8816,True,-1.2440573601697031,0.3240785510631594,0.6108097957988994,-0.050929973260292735,0.9986614134339244,-0.07142296574734436,0.06831223166259764,-1.3295655926694683,0.934070725074975
ES/RTH/B1/30min,9572,True,-1.3060258390608626,0.31473321681722094,0.6158509248701002,-0.06840995601625499,0.9977029094478409,-0.07333466160486057,0.0704769870304224,-1.3185943752650124,0.9291694763462637
ES/RTH/B1/30min,10328,True,-1.2551074715333395,0.30673653730035516,0.6248945421527943,-0.17169020322304857,0.9909763013241711,-0.0740613491064943,0.07245905617504059,-1.313052740253072,0.9259922194005925
ES/RTH/B1/30min,11084,True,-1.450014005563185,0.3047492189185147,0.6158534912230544,-0.040110898183266734,1.0019499852581082,-0.07518151335055097,0.07629791340508346,-1.2892228414812066,0.9218036153706085
ES/RTH/B1/30min,11840,True,-1.708376414819326,0.29563527615074014,0.609633704593642,0.21343040097522448,1.0222516108369473,-0.07267660766535719,0.07668558748010795,-1.2687796617197904,0.9188343126920863
ES/RTH/B1/30min,12596,True,-1.5392581418579314,0.3059372007881995,0.6088744088042737,0.432649440970386,1.0389328295929616,-0.07084938206358854,0.07823757472284482,-1.261550967824441,0.9385168131939653
ES/RTH/B1/30min,13352,True,-1.5878987900252128,0.2949387081617417,0.6153733939889285,0.44202419944452975,1.0402752895949718,-0.07439310797820253,0.08030824965537525,-1.2599917491206665,0.935096443802615
ES/RTH/B1/30min,14108,True,-1.5327478492623272,0.2888915015862946,0.6232073300154983,0.3720270391502542,1.0352710801104337,-0.07505469076917422,0.07942317786366274,-1.2568237807687774,0.934080027264179
ES/RTH/B1/30min,14864,True,-1.5743050485629921,0.2775100168498392,0.6303663862889441,0.36892731902366943,1.0357077273783872,-0.07858923972485818,0.08203032497526411,-1.2466249453310851,0.9303853542088881
ES/RTH/B1/30min,15620,True,-1.7241890522547187,0.2756113359575967,0.623225146469156,0.5178561515761111,1.048052467551567,-0.07903976918334554,0.08303506578109104,-1.2442916479293822,0.9287839885547825
ES/RTH/B1/30min,16376,True,-1.748968352453817,0.2708155748044207,0.6259491270407544,0.5235727628594644,1.0487381007649363,-0.08021933536824047,0.08410805687507625,-1.2330571485886568,0.9272722734726113
ES/RTH/B1/30min,17132,True,-1.7567487106873214,0.2645513889039054,0.6307221702940429,0.49205001510728963,1.0465585768907135,-0.07932419197685177,0.0859040244429532,-1.226005778372965,0.9246390858602612
ES/RTH/B1/30min,17888,True,-1.6796903529277118,0.2638655508176855,0.6348675265653214,0.4438617913368811,1.0435792592957687,-0.07757920500294246,0.08703444046170616,-1.2295305817093758,0.9264001339416603
ES/RTH/B1/30min,18644,True,-1.5843514024200307,0.2642226160758273,0.6390550866848306,0.3927152183060293,1.040430912548608,-0.07341075142257046,0.08935174571518231,-1.2298964520350366,0.9291152830841554
ES/RTH/B1/30min,19400,True,-1.5759232030070907,0.2619325136536391,0.6408275071397392,0.3860148137716681,1.0406051776890175,-0.07032810030168146,0.09167451321108974,-1.2324819225628918,0.9287809355887976
ES/RTH/B1/30min,20156,True,-1.5958744695657008,0.2610864411256425,0.6397331650985871,0.38931349302212126,1.0415982960605892,-0.06980411326761544,0.09366093565160596,-1.2272309191819515,0.9274314158257785
ES/RTH/B1/30min,20912,True,-1.6222299884958535,0.25728991999124556,0.6411667785165993,0.39677590437266447,1.042566631592437,-0.07008321920367454,0.09419795636319754,-1.2347811006699279,0.9257490085582705
ES/RTH/B1/30min,21668,True,-1.6626183293761814,0.2584711849375908,0.6378737578865116,0.4128861479321224,1.0438279817997853,-0.07170651678041502,0.09461469140779276,-1.2348291270404768,0.9243016622753131
ES/RTH/B1/30min,22424,True,-1.6885846669231956,0.25927189292042174,0.6356132117118211,0.4271101253440897,1.045008692411944,-0.07177003789583263,0.09497276482907924,-1.2436502247782173,0.923493224171148
