cell_id,seed_index,seed,n_obs,mcs75,mcs90,pvals
NQ/GLOBEX/B0/1day/S-C_q0.80,16,303417529,290,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ,"{""M5_RGARCH"": 0.0003, ""M1_EWMA"": 0.0022, ""M6_PARK"": 0.0215, ""M6_GK"": 0.0215, ""M2_HAR"": 0.8886, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.80,17,4155647398,290,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ,"{""M5_RGARCH"": 0.0001, ""M1_EWMA"": 0.0023, ""M6_PARK"": 0.0178, ""M6_GK"": 0.0178, ""M2_HAR"": 0.8933, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.80,18,2620441196,290,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ,"{""M5_RGARCH"": 0.0004, ""M1_EWMA"": 0.0031, ""M6_PARK"": 0.021, ""M6_GK"": 0.021, ""M2_HAR"": 0.8885, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.80,19,4201311651,290,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ,"{""M5_RGARCH"": 0.0002, ""M1_EWMA"": 0.0035, ""M6_PARK"": 0.0213, ""M6_GK"": 0.0213, ""M2_HAR"": 0.8904, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,0,2237533746,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0056, ""M1_EWMA"": 0.0161, ""M6_GK"": 0.0789, ""M6_PARK"": 0.2153, ""M2_HAR"": 0.4024, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,1,702494603,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.007, ""M1_EWMA"": 0.0145, ""M6_GK"": 0.0827, ""M6_PARK"": 0.217, ""M2_HAR"": 0.4036, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,2,4139393190,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0057, ""M1_EWMA"": 0.0141, ""M6_GK"": 0.074, ""M6_PARK"": 0.2041, ""M2_HAR"": 0.4031, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,3,769717545,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0056, ""M1_EWMA"": 0.0161, ""M6_GK"": 0.08, ""M6_PARK"": 0.2231, ""M2_HAR"": 0.4064, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,4,919028315,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0048, ""M1_EWMA"": 0.0161, ""M6_GK"": 0.0735, ""M6_PARK"": 0.1999, ""M2_HAR"": 0.3998, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,5,611620464,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0066, ""M1_EWMA"": 0.0143, ""M6_GK"": 0.0784, ""M6_PARK"": 0.2121, ""M2_HAR"": 0.3928, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,6,3477480266,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0055, ""M1_EWMA"": 0.0143, ""M6_GK"": 0.0756, ""M6_PARK"": 0.208, ""M2_HAR"": 0.4068, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,7,3198431117,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0044, ""M1_EWMA"": 0.0117, ""M6_GK"": 0.0831, ""M6_PARK"": 0.2163, ""M2_HAR"": 0.3952, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,8,2621026741,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0064, ""M1_EWMA"": 0.0138, ""M6_GK"": 0.0776, ""M6_PARK"": 0.2076, ""M2_HAR"": 0.4003, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,9,1169115867,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0049, ""M1_EWMA"": 0.0125, ""M6_GK"": 0.0817, ""M6_PARK"": 0.21, ""M2_HAR"": 0.386, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,10,3689063838,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0066, ""M1_EWMA"": 0.0141, ""M6_GK"": 0.0839, ""M6_PARK"": 0.2223, ""M2_HAR"": 0.4045, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,11,1498398406,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0053, ""M1_EWMA"": 0.012, ""M6_GK"": 0.0824, ""M6_PARK"": 0.2099, ""M2_HAR"": 0.3999, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,12,3833968697,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0046, ""M1_EWMA"": 0.0143, ""M6_GK"": 0.0779, ""M6_PARK"": 0.2071, ""M2_HAR"": 0.3972, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,13,630741820,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0047, ""M1_EWMA"": 0.0122, ""M6_GK"": 0.0798, ""M6_PARK"": 0.2125, ""M2_HAR"": 0.3984, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,14,2401719883,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0052, ""M1_EWMA"": 0.0143, ""M6_GK"": 0.0821, ""M6_PARK"": 0.2169, ""M2_HAR"": 0.4041, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,15,3662131630,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0047, ""M1_EWMA"": 0.0164, ""M6_GK"": 0.0859, ""M6_PARK"": 0.2199, ""M2_HAR"": 0.4037, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,16,303417529,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.005, ""M1_EWMA"": 0.0154, ""M6_GK"": 0.0817, ""M6_PARK"": 0.2156, ""M2_HAR"": 0.4004, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,17,4155647398,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0056, ""M1_EWMA"": 0.0136, ""M6_GK"": 0.0805, ""M6_PARK"": 0.2153, ""M2_HAR"": 0.4029, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,18,2620441196,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0053, ""M1_EWMA"": 0.0148, ""M6_GK"": 0.0778, ""M6_PARK"": 0.2078, ""M2_HAR"": 0.4001, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1day/S-C_q0.90,19,4201311651,145,M2_HAR|M3_HARJ|M4_HARQ,M2_HAR|M3_HARJ|M4_HARQ|M6_PARK,"{""M5_RGARCH"": 0.0063, ""M1_EWMA"": 0.0137, ""M6_GK"": 0.0777, ""M6_PARK"": 0.2068, ""M2_HAR"": 0.3974, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,0,2237533746,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,1,702494603,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,2,4139393190,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,3,769717545,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,4,919028315,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,5,611620464,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,6,3477480266,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,7,3198431117,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,8,2621026741,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,9,1169115867,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,10,3689063838,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,11,1498398406,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,12,3833968697,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,13,630741820,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,14,2401719883,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,15,3662131630,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,16,303417529,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,17,4155647398,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,18,2620441196,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.80,19,4201311651,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,0,2237533746,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,1,702494603,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,2,4139393190,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,3,769717545,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,4,919028315,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,5,611620464,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,6,3477480266,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,7,3198431117,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,8,2621026741,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,9,1169115867,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,10,3689063838,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,11,1498398406,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,12,3833968697,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,13,630741820,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,14,2401719883,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,15,3662131630,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,16,303417529,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,17,4155647398,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,18,2620441196,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-B_q0.90,19,4201311651,2226,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,0,2237533746,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,1,702494603,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,2,4139393190,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,3,769717545,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,4,919028315,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,5,611620464,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,6,3477480266,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,7,3198431117,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,8,2621026741,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,9,1169115867,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,10,3689063838,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,11,1498398406,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,12,3833968697,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,13,630741820,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,14,2401719883,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
NQ/GLOBEX/B0/1h/S-C_q0.80,15,3662131630,4452,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
