root,geom,btag,M,variant,year,n,median,iqr,p95,p99,share_gt10x_med,ref_2overM,med_over_ref,acf1,acf5,acf10,acf_full
ES,GLOBEX,B1,1380,TRQ10_TRV10,2021,246,0.0037471112306710803,0.0012109936184055274,0.006528995262084976,0.010588452165901008,0.0,0.0014492753623188406,2.5855067491630455,-0.06295547138989777,0.023260266281839588,-0.08892767331525504,"[-0.063, 0.02, -0.058, 0.06, 0.023, 0.081, 0.013, 0.05, -0.046, -0.089]"
ES,GLOBEX,B1,1380,TRQ10_TRV10,2022,245,0.0038055241889786463,0.0014583220802411975,0.007385029945601335,0.011317408715149106,0.0,0.0014492753623188406,2.625811690395266,0.07410186191044309,-0.014936738536838969,-0.053587485063202496,"[0.074, -0.01, -0.106, 0.001, -0.015, -0.01, 0.023, -0.052, -0.009, -0.054]"
ES,GLOBEX,B1,1380,TRQ10_TRV10,2023,244,0.0040266023529974704,0.0018108853429847317,0.007536842967009278,0.011299457745528946,0.0,0.0014492753623188406,2.7783556235682547,-0.04402835592927415,0.12399382947690663,0.004971423922126454,"[-0.044, -0.071, -0.055, -0.017, 0.124, 0.007, 0.001, -0.044, -0.03, 0.005]"
ES,GLOBEX,B1,1380,TRQ10_TRV10,0,1953,0.0036219464586784286,0.0015022156618056228,0.0066502100796846575,0.009725972530954339,0.0,0.0014492753623188406,2.4991430564881156,0.08657426171425506,0.10577071101050345,0.04573251334771789,"[0.087, 0.083, 0.057, 0.08, 0.106, 0.074, 0.113, 0.067, 0.067, 0.046]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2016,245,0.002677852853714628,0.0009630820041033462,0.006750020830941024,0.011265014493764861,0.004081632653061225,0.0014492753623188406,1.8477184690630934,-0.05062109843791018,-0.008647665334985987,-0.08543830666735387,"[-0.051, -0.004, 0.018, -0.008, -0.009, -0.034, 0.059, 0.004, -0.014, -0.085]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2017,243,0.0026941425955818842,0.0010368713519532603,0.005010612486723391,0.009324591337145936,0.00411522633744856,0.0014492753623188406,1.8589583909515002,-0.00968433057864512,0.014339886239963698,0.0704470000208804,"[-0.01, -0.053, -0.055, 0.025, 0.014, -0.01, 0.017, -0.04, -0.008, 0.07]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2018,243,0.0031981383658127105,0.0011646022379105956,0.00626085460550376,0.014224641532553142,0.00411522633744856,0.0014492753623188406,2.20671547241077,0.005932949902918542,-0.002224351161562697,0.012344894264810299,"[0.006, -0.073, 0.094, 0.043, -0.002, -0.07, 0.173, -0.054, 0.001, 0.012]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2019,243,0.0032664533075350962,0.0018177390404720056,0.010980775146918626,0.02731912154766595,0.00411522633744856,0.0014492753623188406,2.2538527821992163,0.08503915301434656,0.057007691908429005,-0.1019251583224807,"[0.085, 0.149, 0.024, 0.049, 0.057, 0.034, 0.038, 0.045, 0.103, -0.102]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2020,244,0.003036723569162812,0.0013831823306672186,0.00785331191973365,0.022602248596396785,0.0,0.0014492753623188406,2.09533926272234,0.010034231623402053,-0.08600746843439071,-0.09630447217723785,"[0.01, -0.045, 0.096, 0.03, -0.086, -0.038, -0.023, 0.074, -0.052, -0.096]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2021,246,0.0033227641624016,0.0013475833515964458,0.006579549468064014,0.012910994877274524,0.0,0.0014492753623188406,2.292707272057104,-0.008769408858031031,0.05993911355677256,-0.04499968540716265,"[-0.009, -0.008, -0.048, 0.011, 0.06, -0.01, 0.088, -0.059, -0.073, -0.045]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2022,245,0.0034671441400413333,0.0014526144822184887,0.009190259671143595,0.01954326596193163,0.004081632653061225,0.0014492753623188406,2.39232945662852,-0.010776503959848112,-0.01074922990369234,0.046551593397568876,"[-0.011, 0.062, -0.096, -0.02, -0.011, -0.001, 0.008, -0.054, 0.031, 0.047]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,2023,244,0.003633461413642511,0.0017990687021276026,0.010422026957053217,0.030554977214305497,0.00819672131147541,0.0014492753623188406,2.5070883754133324,-0.06773465728430093,0.05805714712357566,-0.019393494922547792,"[-0.068, -0.042, -0.038, -0.005, 0.058, -0.039, 0.058, -0.118, -0.014, -0.019]"
ES,GLOBEX,B1,1380,MEDRQ_MEDRV,0,1953,0.0031429092235174066,0.0014218042011546277,0.0078771124007271,0.02010141051072025,0.00409626216077829,0.0014492753623188406,2.1686073642270105,0.06371108276533792,0.07453047989874853,0.029168576444412047,"[0.064, 0.075, 0.064, 0.087, 0.075, 0.051, 0.107, 0.046, 0.065, 0.029]"
NQ,GLOBEX,B0,23,RQ_RV,2016,241,0.11874659398364434,0.07215750408189948,0.26032345055311185,0.43865669806460045,0.0,0.08695652173913043,1.36558583081191,-0.026962477992522993,-0.012226176876232574,0.01977127631423207,"[-0.027, 0.191, 0.087, 0.029, -0.012, 0.015, 0.098, 0.022, 0.093, 0.02]"
NQ,GLOBEX,B0,23,RQ_RV,2017,242,0.12953499047996633,0.07039783179540178,0.31607828846116676,0.40442880937161985,0.0,0.08695652173913043,1.4896523905196128,0.022343126441325165,-0.021902244089987023,-0.045742593185328896,"[0.022, 0.02, -0.029, 0.039, -0.022, -0.002, -0.064, -0.018, -0.084, -0.046]"
NQ,GLOBEX,B0,23,RQ_RV,2018,243,0.12580361327525277,0.07721787866997284,0.29568896081325774,0.41139607948297424,0.0,0.08695652173913043,1.4467415526654068,0.17927618293769354,-0.022290136392948818,0.00146853216073318,"[0.179, -0.071, -0.081, -0.0, -0.022, -0.099, 0.022, 0.078, -0.021, 0.001]"
NQ,GLOBEX,B0,23,RQ_RV,2019,243,0.11963246487702349,0.08416068176169336,0.3266871550430299,0.4473028877703,0.0,0.08695652173913043,1.3757733460857702,0.058539553414330946,0.08623645811868884,0.08591009229670896,"[0.059, -0.024, -0.015, -0.001, 0.086, -0.104, 0.018, 0.063, 0.08, 0.086]"
NQ,GLOBEX,B0,23,RQ_RV,2020,244,0.10840976455502702,0.05612097992208609,0.2441024083546534,0.3001639689248428,0.0,0.08695652173913043,1.2467122923828107,-0.0011071758589040663,-0.15922964935463127,0.031775251067209284,"[-0.001, 0.064, -0.122, -0.027, -0.159, 0.026, -0.045, 0.055, -0.094, 0.032]"
NQ,GLOBEX,B0,23,RQ_RV,2021,246,0.12178701121616672,0.0687398155672114,0.3165126186374182,0.4233289644384094,0.0,0.08695652173913043,1.4005506289859173,0.10301050923718448,0.03643577996508866,-0.010127121706234156,"[0.103, -0.003, 0.05, 0.013, 0.036, -0.042, 0.153, 0.013, -0.018, -0.01]"
NQ,GLOBEX,B0,23,RQ_RV,2022,245,0.1293024310931259,0.098211023825614,0.31024931260740896,0.40242621590178007,0.0,0.08695652173913043,1.4869779575709479,-0.13844465052680605,0.04821343761062672,-0.018993449785314507,"[-0.138, 0.056, -0.006, -0.029, 0.048, -0.067, 0.038, 0.003, 0.041, -0.019]"
NQ,GLOBEX,B0,23,RQ_RV,2023,244,0.12978189033406157,0.06619879304308796,0.3364805902056164,0.4139777528069917,0.0,0.08695652173913043,1.492491738841708,-0.007119525471432101,-0.04039919757768516,-0.011901789843992856,"[-0.007, -0.075, 0.062, -0.037, -0.04, 0.051, 0.035, -0.048, -0.07, -0.012]"
NQ,GLOBEX,B0,23,RQ_RV,0,1948,0.12404756566370562,0.07488171642011891,0.300749153513198,0.41729072047572124,0.0,0.08695652173913043,1.4265470051326146,0.04196274501724155,0.016268221487156467,0.018013537861034504,"[0.042, 0.035, 0.015, 0.016, 0.016, -0.011, 0.052, 0.047, 0.007, 0.018]"
NQ,GLOBEX,B0,23,TQ_BV,2016,241,0.09664576548767495,0.05318241086955883,0.19298173502484445,0.26293733483902926,0.0,0.08695652173913043,1.111426303108262,-0.1538710441317188,-0.055939463050075626,0.06132288943590608,"[-0.154, -0.06, -0.041, -0.046, -0.056, -0.107, 0.037, 0.027, -0.073, 0.061]"
NQ,GLOBEX,B0,23,TQ_BV,2017,242,0.10652840714838813,0.05446225460635849,0.18284925112346934,0.2328415156564979,0.0,0.08695652173913043,1.2250766822064636,-0.03262717234227725,0.14844714017309318,-0.029829418215628074,"[-0.033, -0.12, 0.009, -0.086, 0.148, 0.006, -0.086, -0.036, -0.017, -0.03]"
NQ,GLOBEX,B0,23,TQ_BV,2018,243,0.106003766116301,0.05870891251439253,0.1996482880488255,0.2539935141884315,0.0,0.08695652173913043,1.2190433103374614,0.05021253704130674,-0.03660678694486456,-0.10444099580796143,"[0.05, 0.007, -0.061, 0.053, -0.037, -0.038, 0.062, -0.04, -0.046, -0.104]"
NQ,GLOBEX,B0,23,TQ_BV,2019,243,0.09643893400253473,0.04866838147958624,0.1781335135734897,0.2338602241701579,0.0,0.08695652173913043,1.1090477410291495,0.0615601094560478,-0.048596967538897876,-0.129296994029809,"[0.062, 0.084, 0.078, 0.002, -0.049, 0.041, -0.024, -0.108, -0.18, -0.129]"
NQ,GLOBEX,B0,23,TQ_BV,2020,244,0.08823122686975576,0.042882786891820984,0.16811969872117713,0.20081162414969925,0.0,0.08695652173913043,1.0146591090021913,0.013643796338705824,0.0019471688261432248,0.17315691854647292,"[0.014, 0.022, -0.039, 0.133, 0.002, -0.006, 0.007, 0.12, 0.021, 0.173]"
NQ,GLOBEX,B0,23,TQ_BV,2021,246,0.0974973834896394,0.05181473909806153,0.1797270199030338,0.21329228640303594,0.0,0.08695652173913043,1.121219910130853,0.11660430794045692,0.025587022347614587,0.028981418667738963,"[0.117, 0.152, 0.045, 0.053, 0.026, 0.058, 0.055, -0.069, -0.114, 0.029]"
NQ,GLOBEX,B0,23,TQ_BV,2022,245,0.09968003314836041,0.062099731885901385,0.20244348979351293,0.2912734463279673,0.0,0.08695652173913043,1.1463203812061447,-0.010680652335068432,-0.027270104773344322,-0.02845933957278725,"[-0.011, -0.032, -0.065, -0.026, -0.027, -0.084, 0.019, -0.014, 0.048, -0.028]"
NQ,GLOBEX,B0,23,TQ_BV,2023,244,0.11260628875311757,0.06250657632472854,0.21810124075686171,0.26090671784514896,0.0,0.08695652173913043,1.294972320660852,0.09119440590416453,0.056114248217574686,0.02153974569760584,"[0.091, -0.001, 0.06, 0.038, 0.056, -0.006, -0.021, -0.002, -0.03, 0.022]"
NQ,GLOBEX,B0,23,TQ_BV,0,1948,0.09953849760687507,0.05402362358749822,0.19164721787694164,0.25078365179060674,0.0,0.08695652173913043,1.1446927224790633,0.03807335096832757,0.0326705299045068,0.01955013673628074,"[0.038, 0.031, 0.028, 0.044, 0.033, 0.005, 0.028, 0.011, -0.014, 0.02]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2016,241,0.10344952387501588,0.04579854423944603,0.17791650714578452,0.22282111622191988,0.0,0.08695652173913043,1.1896695245626827,0.047678182544306794,0.07595692795295123,0.036280614261411284,"[0.048, 0.105, 0.06, 0.086, 0.076, 0.105, 0.054, 0.036, 0.031, 0.036]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2017,242,0.1033965795012381,0.04453424002470628,0.17368535029714718,0.21033014893893803,0.0,0.08695652173913043,1.189060664264238,0.005502759971977692,0.07716438325618574,0.005388540064454628,"[0.006, 0.041, -0.034, 0.112, 0.077, -0.014, 0.026, -0.054, 0.017, 0.005]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2018,243,0.10791318621093948,0.03685862156055361,0.16990815046678265,0.20289992382964592,0.0,0.08695652173913043,1.241001641425804,0.0191929980095401,-0.04427754525563133,0.039958373633330435,"[0.019, -0.061, -0.013, 0.149, -0.044, -0.03, 0.03, 0.059, -0.092, 0.04]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2019,243,0.10017695260653096,0.0372822094718874,0.14723254647930167,0.22831058002701127,0.0,0.08695652173913043,1.152034954975106,0.034435227373903095,0.02109842170899882,0.09401638098220595,"[0.034, -0.058, 0.018, 0.101, 0.021, -0.051, 0.044, -0.05, -0.005, 0.094]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2020,244,0.09494679977559228,0.0342873445828111,0.15001533633408867,0.19601373933291524,0.0,0.08695652173913043,1.0918881974193113,0.04703205376355334,-0.012227576697632851,0.11954295890339864,"[0.047, 0.113, -0.038, 0.052, -0.012, 0.038, 0.021, 0.086, -0.029, 0.12]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2021,246,0.10387801689075633,0.04100961337401096,0.1649056066047826,0.21052039640624498,0.0,0.08695652173913043,1.194597194243698,0.0707245487754086,0.04015711681904279,-0.011684124391126012,"[0.071, -0.006, -0.11, -0.08, 0.04, -0.012, 0.177, 0.066, -0.063, -0.012]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2022,245,0.10395124943851755,0.0423292068188789,0.18107370098180706,0.25601443230077175,0.0,0.08695652173913043,1.1954393685429519,-0.08567708702907359,-0.06790809614970802,0.0005302182471490014,"[-0.086, -0.058, -0.014, -0.07, -0.068, 0.019, -0.049, -0.088, -0.016, 0.001]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,2023,244,0.11641637784484449,0.040843959008190656,0.18177475804866647,0.22171984178374374,0.0,0.08695652173913043,1.3387883452157117,-0.08673957792167256,-0.06600673807395019,-0.022596104940843628,"[-0.087, -0.039, 0.02, -0.013, -0.066, -0.132, 0.055, -0.111, -0.059, -0.023]"
NQ,GLOBEX,B0,23,TRQ3_TRV3,0,1948,0.10395027535082153,0.04099591348862916,0.1718873447901826,0.2266111268797357,0.0,0.08695652173913043,1.1954281665344477,0.03493558218060775,0.032952210228963115,0.052489606079050094,"[0.035, 0.036, 0.016, 0.064, 0.033, 0.022, 0.071, 0.019, 0.006, 0.052]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2016,241,0.11777274238626252,0.06717886887605362,0.23342500118039786,0.30859279002289214,0.0,0.08695652173913043,1.354386537442019,0.02631729512651755,-0.03187490312705031,-0.00636381962866095,"[0.026, 0.178, 0.073, 0.032, -0.032, 0.074, 0.056, 0.064, 0.027, -0.006]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2017,242,0.12294626793365918,0.06415241359087887,0.24071522519026672,0.3209521606419382,0.0,0.08695652173913043,1.4138820812370805,-0.05443698997355959,-0.1072725969948825,0.007119559998680403,"[-0.054, 0.042, -0.047, 0.127, -0.107, 0.049, -0.024, 0.051, -0.175, 0.007]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2018,243,0.12452540550048206,0.06833446604568942,0.23866399970212557,0.31361982259566307,0.0,0.08695652173913043,1.4320421632555438,0.0850226421674406,-0.0034786210469610235,-0.03780462068969434,"[0.085, 0.029, 0.004, 0.07, -0.003, -0.062, -0.037, 0.049, 0.076, -0.038]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2019,243,0.11613724490209834,0.07282798273976773,0.2572214055707296,0.33970731238764773,0.0,0.08695652173913043,1.335578316374131,-0.00754651091464291,0.0977343511843816,0.10593775634177136,"[-0.008, -0.08, 0.004, 0.014, 0.098, -0.012, 0.024, -0.017, 0.019, 0.106]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2020,244,0.10818790736864707,0.055666831949689105,0.23209669190162666,0.2971331503628999,0.0,0.08695652173913043,1.2441609347394413,-0.000928660635393118,-0.17726894654583392,0.03060525332132933,"[-0.001, 0.107, -0.124, -0.008, -0.177, 0.013, -0.042, 0.065, -0.055, 0.031]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2021,246,0.11669753573620494,0.061232842198303064,0.25229154656134595,0.3338762498815186,0.0,0.08695652173913043,1.3420216609663569,0.11657263776024256,-0.06318422536275604,-0.08481733475575273,"[0.117, 0.023, -0.02, -0.072, -0.063, -0.037, 0.137, 0.018, 0.038, -0.085]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2022,245,0.124059710040631,0.0826955257853661,0.26629276350318126,0.32031095120670533,0.0,0.08695652173913043,1.4266866654672565,-0.10480376626720458,0.0671547261549601,-0.013325513266516983,"[-0.105, 0.017, -0.046, 0.008, 0.067, -0.096, 0.002, 0.042, -0.006, -0.013]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,2023,244,0.12933191507430775,0.06288127329861011,0.24415274410267476,0.3518415719117325,0.0,0.08695652173913043,1.4873170233545392,0.030447202600707567,-0.0027843562371603348,-0.09702243685508304,"[0.03, -0.1, 0.107, 0.03, -0.003, 0.041, 0.023, -0.043, -0.045, -0.097]"
NQ,GLOBEX,B0,23,TRQ5_TRV5,0,1948,0.11993308754181185,0.06624145530540894,0.24893774051987794,0.333869526420286,0.0,0.08695652173913043,1.3792305067308364,0.02361748325235857,-0.010750272514597951,0.003624194016112419,"[0.024, 0.041, 0.005, 0.035, -0.011, 0.004, 0.033, 0.047, 0.001, 0.004]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2016,241,0.11874659398364434,0.07215750408189948,0.26032345055311185,0.43865669806460045,0.0,0.08695652173913043,1.36558583081191,-0.026962477992522993,-0.012226176876232574,0.01977127631423207,"[-0.027, 0.191, 0.087, 0.029, -0.012, 0.015, 0.098, 0.022, 0.093, 0.02]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2017,242,0.12953499047996633,0.07039783179540178,0.31607828846116676,0.40442880937161985,0.0,0.08695652173913043,1.4896523905196128,0.022343126441325165,-0.021902244089987023,-0.045742593185328896,"[0.022, 0.02, -0.029, 0.039, -0.022, -0.002, -0.064, -0.018, -0.084, -0.046]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2018,243,0.12580361327525277,0.07721787866997284,0.29568896081325774,0.41139607948297424,0.0,0.08695652173913043,1.4467415526654068,0.17927618293769354,-0.022290136392948818,0.00146853216073318,"[0.179, -0.071, -0.081, -0.0, -0.022, -0.099, 0.022, 0.078, -0.021, 0.001]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2019,243,0.11963246487702349,0.08416068176169336,0.3266871550430299,0.4473028877703,0.0,0.08695652173913043,1.3757733460857702,0.058539553414330946,0.08623645811868884,0.08591009229670896,"[0.059, -0.024, -0.015, -0.001, 0.086, -0.104, 0.018, 0.063, 0.08, 0.086]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2020,244,0.10840976455502702,0.05612097992208609,0.2441024083546534,0.3001639689248428,0.0,0.08695652173913043,1.2467122923828107,-0.0011071758589040663,-0.15922964935463127,0.031775251067209284,"[-0.001, 0.064, -0.122, -0.027, -0.159, 0.026, -0.045, 0.055, -0.094, 0.032]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2021,246,0.12178701121616672,0.0687398155672114,0.3165126186374182,0.4233289644384094,0.0,0.08695652173913043,1.4005506289859173,0.10301050923718448,0.03643577996508866,-0.010127121706234156,"[0.103, -0.003, 0.05, 0.013, 0.036, -0.042, 0.153, 0.013, -0.018, -0.01]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2022,245,0.1293024310931259,0.098211023825614,0.31024931260740896,0.40242621590178007,0.0,0.08695652173913043,1.4869779575709479,-0.13844465052680605,0.04821343761062672,-0.018993449785314507,"[-0.138, 0.056, -0.006, -0.029, 0.048, -0.067, 0.038, 0.003, 0.041, -0.019]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,2023,244,0.12978189033406157,0.06619879304308796,0.3364805902056164,0.4139777528069917,0.0,0.08695652173913043,1.492491738841708,-0.007119525471432101,-0.04039919757768516,-0.011901789843992856,"[-0.007, -0.075, 0.062, -0.037, -0.04, 0.051, 0.035, -0.048, -0.07, -0.012]"
NQ,GLOBEX,B0,23,TRQ10_TRV10,0,1948,0.12404756566370562,0.07488171642011891,0.300749153513198,0.41729072047572124,0.0,0.08695652173913043,1.4265470051326146,0.04196274501724155,0.016268221487156467,0.018013537861034504,"[0.042, 0.035, 0.015, 0.016, 0.016, -0.011, 0.052, 0.047, 0.007, 0.018]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2016,241,0.10669098273423835,0.062044738837211774,0.2584448093866653,0.30007549889388163,0.0,0.08695652173913043,1.2269463014437412,0.10991568980376645,0.07169428341703854,0.07981866926209119,"[0.11, 0.14, 0.1, 0.104, 0.072, 0.084, 0.131, 0.076, 0.107, 0.08]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2017,242,0.11145080087551183,0.05506641928306899,0.23003095368793608,0.27438714674426967,0.0,0.08695652173913043,1.281684210068386,-0.07519093712076065,-0.01792822406513628,0.045265249669312765,"[-0.075, 0.023, -0.033, -0.055, -0.018, 0.027, -0.018, -0.035, 0.047, 0.045]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2018,243,0.11349168715521578,0.05858327277501482,0.2186266907161692,0.2637050852718996,0.0,0.08695652173913043,1.3051544022849815,-0.0974568033906969,-0.017629920612978904,0.12067177611256855,"[-0.097, 0.02, -0.071, 0.125, -0.018, 0.048, -0.001, 0.03, -0.063, 0.121]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2019,243,0.10318455697161066,0.05182330935650453,0.20994015941413152,0.29989490674426506,0.0,0.08695652173913043,1.1866224051735226,0.05117291596058055,-0.055315646129517504,-0.0238846966242196,"[0.051, -0.059, -0.022, 0.11, -0.055, -0.05, 0.038, 0.008, -0.081, -0.024]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2020,244,0.08999484943636005,0.04387459664056083,0.18461140744010238,0.2623985134625004,0.0,0.08695652173913043,1.0349407685181407,-0.04304167317483551,0.016736641200956512,0.07577558570811938,"[-0.043, 0.002, 0.049, -0.046, 0.017, -0.061, 0.043, 0.073, 0.014, 0.076]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2021,246,0.1020776488809377,0.05430810514360246,0.21990662389839227,0.295673435021269,0.0,0.08695652173913043,1.1738929621307836,0.09810273355961742,0.09180455698224872,-0.0016367676636452567,"[0.098, 0.015, 0.026, -0.01, 0.092, 0.086, 0.176, -0.049, -0.024, -0.002]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2022,245,0.11232724471021484,0.06353651390664361,0.24166350003029388,0.28073439057260985,0.0,0.08695652173913043,1.2917633141674707,-0.11891733610256476,-0.02726218615837756,-0.06744717562278084,"[-0.119, 0.004, -0.112, -0.03, -0.027, -0.044, 0.073, 0.075, -0.027, -0.067]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,2023,244,0.1186224346647261,0.06109201581590207,0.2319315150622967,0.28755370496482496,0.0,0.08695652173913043,1.3641579986443502,0.1058735803488501,-0.07264127193600253,-0.09224601306920258,"[0.106, -0.009, 0.016, -0.007, -0.073, -0.048, -0.03, -0.159, -0.019, -0.092]"
NQ,GLOBEX,B0,23,MEDRQ_MEDRV,0,1948,0.10705695026054415,0.058225727190311743,0.22478368834579687,0.28743464663914353,0.0,0.08695652173913043,1.2311549279962577,0.04070362133461456,0.035662702180383414,0.04880830297470432,"[0.041, 0.053, 0.025, 0.054, 0.036, 0.039, 0.089, 0.036, 0.026, 0.049]"
NQ,GLOBEX,B0,46,RQ_RV,2016,241,0.07588629231505983,0.04192135577646213,0.17258421029355178,0.3184547962123526,0.0,0.043478260869565216,1.7453847232463762,0.03336886408143137,-0.06152439813353473,0.012470049874168759,"[0.033, 0.125, 0.104, 0.036, -0.062, 0.027, 0.129, 0.065, 0.113, 0.012]"
NQ,GLOBEX,B0,46,RQ_RV,2017,242,0.08151484761683658,0.047317749810538476,0.22934156567494207,0.32938109788133546,0.0,0.043478260869565216,1.8748414951872414,0.09776985640385043,0.046955067577003684,0.094635960301867,"[0.098, 0.028, -0.023, -0.005, 0.047, 0.014, -0.011, 0.038, -0.116, 0.095]"
NQ,GLOBEX,B0,46,RQ_RV,2018,243,0.07907796786365148,0.043778326398031184,0.20833812124154996,0.319896765078957,0.0,0.043478260869565216,1.818793260863984,0.09846026794522542,-0.02335554120504867,-0.12463625557415661,"[0.098, -0.088, -0.038, 0.035, -0.023, -0.059, -0.024, 0.034, 0.076, -0.125]"
NQ,GLOBEX,B0,46,RQ_RV,2019,243,0.07680476296472864,0.05448472724190152,0.1957396603414761,0.36545194946938964,0.0,0.043478260869565216,1.766509548188759,0.11847575725578349,0.05686962698301485,-0.04667722609126051,"[0.118, 0.068, -0.092, -0.106, 0.057, -0.066, -0.009, -0.093, 0.091, -0.047]"
NQ,GLOBEX,B0,46,RQ_RV,2020,244,0.06590265162041575,0.03950156649402167,0.1478986609758942,0.2227769524129711,0.0,0.043478260869565216,1.5157609872695623,0.05631034801995247,-0.014572125370126959,-0.0023550599762280616,"[0.056, 0.072, 0.154, 0.003, -0.015, 0.079, 0.034, 0.022, -0.073, -0.002]"
NQ,GLOBEX,B0,46,RQ_RV,2021,246,0.07799904326146387,0.046684437163066195,0.20029529037134242,0.3454196270816548,0.0,0.043478260869565216,1.793977995013669,0.014107739162986481,0.1332772211521124,0.04191305294987188,"[0.014, 0.064, 0.09, 0.059, 0.133, 0.023, 0.039, 0.048, -0.036, 0.042]"
NQ,GLOBEX,B0,46,RQ_RV,2022,245,0.08046661145986464,0.04553527283554319,0.2047254105032605,0.29181899245238935,0.0,0.043478260869565216,1.8507320635768867,0.00827409055444711,-0.007305060092964462,-0.027576721335997274,"[0.008, 0.087, -0.02, -0.035, -0.007, -0.025, 0.053, -0.036, 0.064, -0.028]"
NQ,GLOBEX,B0,46,RQ_RV,2023,244,0.0779385190775189,0.0482913756938502,0.17369152612658798,0.2947703782059118,0.0,0.043478260869565216,1.7925859387829348,-0.059624977927579655,-0.06880463469815709,-0.03834963605282372,"[-0.06, 0.024, 0.025, 0.094, -0.069, 0.031, 0.015, -0.023, -0.116, -0.038]"
NQ,GLOBEX,B0,46,RQ_RV,0,1948,0.07723722058741632,0.04751836232773298,0.19987775497218685,0.3294549797504226,0.0,0.043478260869565216,1.7764560735105754,0.0704766008560582,0.025824569394287504,0.0026292169146646042,"[0.07, 0.063, 0.04, 0.027, 0.026, 0.022, 0.05, 0.028, 0.014, 0.003]"
NQ,GLOBEX,B0,46,TQ_BV,2016,241,0.05883188037815972,0.03163721951756687,0.11293369612575932,0.15029991386786426,0.0,0.043478260869565216,1.3531332486976737,-0.10845222049560518,-0.016332073807644915,-0.0722084979288514,"[-0.108, 0.23, -0.023, 0.19, -0.016, 0.03, 0.097, -0.016, 0.033, -0.072]"
NQ,GLOBEX,B0,46,TQ_BV,2017,242,0.06431574125955936,0.03891308899567768,0.1404986068767558,0.18118020669826368,0.0,0.043478260869565216,1.4792620489698651,-0.011633974114048604,-0.022295770567982157,0.1459661862461671,"[-0.012, 0.061, 0.013, -0.03, -0.022, -0.105, 0.078, 0.145, 0.025, 0.146]"
NQ,GLOBEX,B0,46,TQ_BV,2018,243,0.06434493899381984,0.0341010145020624,0.1257024545461955,0.15935806997213708,0.0,0.043478260869565216,1.4799335968578562,0.03840472706603229,0.020687238021750983,-0.005069905653732893,"[0.038, 0.01, -0.07, -0.042, 0.021, 0.085, -0.106, 0.031, -0.105, -0.005]"
NQ,GLOBEX,B0,46,TQ_BV,2019,243,0.059365453968340476,0.033175122579561775,0.13923190810327785,0.18608094995716107,0.0,0.043478260869565216,1.365405441271831,0.05552232495808161,-0.0807551286532383,0.015680194278342576,"[0.056, 0.078, -0.012, -0.008, -0.081, -0.053, -0.013, 0.019, 0.007, 0.016]"
NQ,GLOBEX,B0,46,TQ_BV,2020,244,0.05342267774196982,0.026504669320850466,0.09827549826679216,0.129234892091852,0.0,0.043478260869565216,1.228721588065306,0.09860668061888628,0.09786974820171337,-0.028871412547750303,"[0.099, 0.044, 0.062, 0.027, 0.098, 0.147, -0.053, 0.068, -0.05, -0.029]"
