root,geom,btag,horizon,scheme,model,n,lam_hat,ic_pearson_log,ic_corrected,ic_spearman,r2_oos,r2_corrected,ic_ir,hit_rate,qlike_mean,m5_nonconv
ES,GLOBEX,B1,30min,S-B_q0.90,M3_HARJ,7954,0.999988151495518,0.6128414497020426,0.6128450803616378,0.530528977491768,-0.579269576619891,-0.5792764401793887,1.6876553279380269,0.44624669935873257,0.9223672204951253,0
ES,GLOBEX,B1,30min,S-B_q0.90,M4_HARQ,7954,0.999988151495518,-0.01808999305881182,-0.0180901002294461,0.5285366359738976,-448.1282703595627,-448.1335800722947,1.355886341172074,0.4461209606437822,4.703506892714557e+292,0
ES,GLOBEX,B1,30min,S-B_q0.90,M5_RGARCH,7954,0.999988151495518,,,0.024823295185969655,-inf,-inf,0.10740058160336846,0.0704136803721866,,0
ES,GLOBEX,B1,30min,S-B_q0.90,M6_PARK,7954,0.999988151495518,,,0.45055999543687264,-inf,-inf,1.2710223202522883,0.4702627939142462,,0
ES,GLOBEX,B1,30min,S-B_q0.90,M6_GK,7954,0.999988151495518,-0.0604110789844871,-0.06041143687813754,0.4580403336167596,-1010.1019898385885,-1010.1139581783492,0.9921901736411072,0.46938262290959387,2.1901296330385865e+293,0
ES,GLOBEX,B1,30min,S-C_q0.90,M1_EWMA,7954,0.999988151495518,,,0.3552032797767041,,,0.7705437682966914,0.4740349553627562,inf,0
ES,GLOBEX,B1,30min,S-C_q0.90,M2_HAR,7954,0.999988151495518,,,0.5781789364531744,,,3.249688868569754,0.46221551615742484,inf,0
ES,GLOBEX,B1,30min,S-C_q0.90,M3_HARJ,7954,0.999988151495518,,,0.5813706915451868,,,3.198467504948692,0.4623412548723752,inf,0
ES,GLOBEX,B1,30min,S-C_q0.90,M4_HARQ,7954,0.999988151495518,,,0.638884732484013,,,2.422207759214605,0.4630956871620772,inf,0
ES,GLOBEX,B1,30min,S-C_q0.90,M5_RGARCH,7954,0.999988151495518,,,0.08089730604226121,,,0.18527252090577173,0.0636237897648686,,0
ES,GLOBEX,B1,30min,S-C_q0.90,M6_PARK,7954,0.999988151495518,,,0.58756452211712,,,2.604543978135126,0.49742235634351817,,0
ES,GLOBEX,B1,30min,S-C_q0.90,M6_GK,7954,0.999988151495518,,,0.592780077940171,,,2.47918951353947,0.4975480950584685,inf,0
NQ,GLOBEX,B0,1day,S-A,M1_EWMA,1448,0.9980262887109778,0.6859097554600274,0.6865876530195895,0.6971592400858614,0.3997357300466431,0.4005262532342012,1.144343384338985,0.5348997926744989,0.26423906657287116,0
NQ,GLOBEX,B0,1day,S-A,M2_HAR,1448,0.9980262887109778,0.8225777359958424,0.8233907051005137,0.8341588954484902,0.6624643240946827,0.6637744231670517,2.860030553859809,0.40566689702833447,0.15484610542830912,0
NQ,GLOBEX,B0,1day,S-A,M3_HARJ,1448,0.9980262887109778,0.8189545471689308,0.8197639354076879,0.8305698668298336,0.6566440799874176,0.6579426688604769,2.821882740217478,0.4077401520387008,0.1569740981089826,0
NQ,GLOBEX,B0,1day,S-A,M4_HARQ,1448,0.9980262887109778,-0.00775023505084452,-0.0077578947544501,0.827742879130021,-339.8910883051141,-340.5632618596728,2.384090945059184,0.4035936420179682,4.673087352071406e+293,0
NQ,GLOBEX,B0,1day,S-A,M5_RGARCH,1448,0.9980262887109778,0.8040588118351253,0.8048534783374581,0.8216086311547012,0.4297378788658409,0.4305877347388094,2.7009267075140158,0.39599170697995856,0.4054076475632964,0
NQ,GLOBEX,B0,1day,S-A,M6_PARK,1448,0.9980262887109778,0.7267561372318393,0.7274744040415828,0.7361984044780019,0.253591985096457,0.25409349229065814,2.318314761499629,0.539737387698687,0.601081729238386,0
NQ,GLOBEX,B0,1day,S-A,M6_GK,1448,0.9980262887109778,0.737306663262235,0.7380353573560215,0.7484896433414667,0.3081394913881258,0.3087488725232979,2.5613789307023,0.5038009675190048,0.5477580340464341,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M1_EWMA,290,0.9980262887109778,0.363871524999933,0.3642311460970643,0.23422321229782142,-0.8968634161810987,-0.8986370663035959,1.5461946959971125,0.5294117647058824,0.4447898746719899,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M2_HAR,290,0.9980262887109778,0.5999319211625785,0.6005248452054605,0.4356956148972209,-0.3569523282244167,-0.357658242334925,2.1666672581754955,0.4290657439446367,0.28820538433025916,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M3_HARJ,290,0.9980262887109778,0.609257209759458,0.609859350161098,0.44822370678891993,-0.33205869151009715,-0.332715375602956,2.1497589625185793,0.4463667820069204,0.28669410268416584,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M4_HARQ,290,0.9980262887109778,-0.01667048324731521,-0.01668695900060508,0.4136486923662629,-5372.7943095233895,-5383.419625612004,1.3227187827746536,0.43252595155709345,2.3333208571722058e+294,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M5_RGARCH,290,0.9980262887109778,0.5474849767289355,0.5480260664665679,0.431435118954631,-2.0749551010894933,-2.079058562444729,2.2099872725135965,0.44982698961937717,0.788175132679777,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M6_PARK,290,0.9980262887109778,0.4707769366315867,0.47124221436513725,0.38412147064623275,-1.4148903419396617,-1.4176884496370268,2.8932817074146224,0.5778546712802768,0.6816974944899301,0
NQ,GLOBEX,B0,1day,S-B_q0.80,M6_GK,290,0.9980262887109778,0.4729321913755291,0.4733995991880289,0.38556356609267156,-1.3779594472831018,-1.3806845199066198,3.555899306793531,0.5155709342560554,0.6611946871356618,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M1_EWMA,290,0.9980262887109778,0.3733685502336183,0.37373755742006787,0.2576985006587064,-0.017805274652734626,-0.01784048662258327,2.260423098787813,0.5570934256055363,0.34290741322255125,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M2_HAR,290,0.9980262887109778,0.6469276532479024,0.6475670240599647,0.5231063881607514,0.3926548339207535,0.39343135382525374,3.922032513268059,0.42214532871972316,0.15761090657217386,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M3_HARJ,290,0.9980262887109778,0.6443093754817534,0.644946158600473,0.5245268814955772,0.3910587649864391,0.3918321284818253,4.02818924374983,0.4429065743944637,0.15696558737710056,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M4_HARQ,290,0.9980262887109778,-0.031329989401089574,-0.03136095342104561,0.4824916939026295,-3168.340060075516,-3174.6058154115894,1.381910643748677,0.42214532871972316,2.3333208571722058e+294,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M5_RGARCH,290,0.9980262887109778,0.5951122689964897,0.595700429686153,0.4748352003857522,0.060695671007465646,0.06081570364830614,3.7170332336471796,0.4429065743944637,0.34967801884991184,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M6_PARK,290,0.9980262887109778,0.5759328064773214,0.5765020117421172,0.5195278471063045,0.07682275619586199,0.07697468199468378,3.469906299113328,0.6228373702422145,0.34938183760775565,0
NQ,GLOBEX,B0,1day,S-C_q0.80,M6_GK,290,0.9980262887109778,0.5544786155346435,0.5550266172175299,0.48585816962028744,0.12097630486944322,0.12121554936763515,3.4824043511022076,0.5813148788927336,0.30862820417298736,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M1_EWMA,145,0.9980262887109778,0.3450110341252226,0.345352015043184,0.14939773264052902,-1.9158107262125172,-1.9195994613397644,,0.5347222222222222,0.672738501057126,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M2_HAR,145,0.9980262887109778,0.6221412400356946,0.6227561139676745,0.41616674539442605,-0.9041341589256526,-0.9059221877746392,,0.4722222222222222,0.40640322451758,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M3_HARJ,145,0.9980262887109778,0.6204962630052642,0.6211095111753919,0.4088962368131003,-0.9017499134312621,-0.9035332271617179,,0.4513888888888889,0.4102464509973553,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M4_HARQ,145,0.9980262887109778,0.03063527606021973,0.030665553481866555,0.38472287828688395,-11599.429047208117,-11622.368246621649,,0.4652777777777778,4.6666417143444116e+294,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M5_RGARCH,145,0.9980262887109778,0.5860369639332349,0.5866161553275854,0.43767123287671234,-3.342338623127408,-3.348948480549823,,0.4861111111111111,1.0941650684540463,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M6_PARK,145,0.9980262887109778,0.5111386472197011,0.5116438151937529,0.4786962683042041,-1.8635339200632122,-1.8672192718190814,,0.6458333333333334,0.8432679829021822,0
NQ,GLOBEX,B0,1day,S-B_q0.90,M6_GK,145,0.9980262887109778,0.5049772481644415,0.5054763267114952,0.4499685088962368,-2.0011829329403814,-2.0051405013840387,,0.6319444444444444,0.8544657994623318,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M1_EWMA,145,0.9980262887109778,0.4251058097728573,0.42552594986957804,0.31325381829633125,-0.01108960295106276,-0.011111533910981217,,0.5625,0.3998447549371113,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M2_HAR,145,0.9980262887109778,0.6554836783156873,0.6561315052088402,0.48888757675956535,0.38195612534811985,0.3827114873311037,,0.4513888888888889,0.16744718870712974,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M3_HARJ,145,0.9980262887109778,0.672339617439091,0.6730041033750771,0.5048378208156196,0.4175268161387845,0.4183525232366877,,0.4444444444444444,0.16278587723690607,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M4_HARQ,145,0.9980262887109778,-0.01396666743049686,-0.013980470951573768,0.43597464966147065,-5869.977667495442,-5881.58622061643,,0.4305555555555556,4.6666417143444116e+294,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M5_RGARCH,145,0.9980262887109778,0.5793047872329713,0.5798773250900024,0.4279995276334435,0.054554561117055256,0.0546624490097514,,0.4513888888888889,0.38658620746974753,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M6_PARK,145,0.9980262887109778,0.6044242526216201,0.6050216165204868,0.5777594079672492,0.1777457423304749,0.1780972548930011,,0.6875,0.3799561347984076,0
NQ,GLOBEX,B0,1day,S-C_q0.90,M6_GK,145,0.9980262887109778,0.551572565284783,0.5521176948633486,0.5029326090379467,0.1260858670603936,0.12633521630301192,,0.6527777777777778,0.3607791768119459,0
NQ,GLOBEX,B0,1h,S-A,M1_EWMA,22259,0.99998130270507,,,0.588043349352949,,,0.6318381511398933,0.4554766825411088,inf,0
NQ,GLOBEX,B0,1h,S-A,M2_HAR,22259,0.99998130270507,,,0.7806899188555622,,,7.123993937321281,0.47511007278281964,inf,0
NQ,GLOBEX,B0,1h,S-A,M3_HARJ,22259,0.99998130270507,,,0.7779357005416621,,,7.095384784102498,0.4729535447928835,inf,0
NQ,GLOBEX,B0,1h,S-A,M4_HARQ,22259,0.99998130270507,,,0.7948794883599473,,,5.7416765700229275,0.4751999281157337,inf,0
NQ,GLOBEX,B0,1h,S-A,M5_RGARCH,22259,0.99998130270507,,,0.2556091224077456,,,7.568871615046468,0.4747057237847066,,0
NQ,GLOBEX,B0,1h,S-A,M6_PARK,22259,0.99998130270507,,,0.7613204042902456,,,6.282735345732902,0.48234342708239736,,0
NQ,GLOBEX,B0,1h,S-A,M6_GK,22259,0.99998130270507,,,0.7644647957585491,,,6.457477675238783,0.4810405247551442,inf,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M1_EWMA,4452,0.99998130270507,0.6088986210830981,0.6089043135414738,0.5283991391618323,-0.749645775441736,-0.7496597920519652,1.035848668098714,0.4706807458997978,1.294942431554012,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M2_HAR,4452,0.99998130270507,0.6993708348572327,0.6993773731203011,0.61741698266946,0.0031441726288909955,0.003144231417513137,1.8066665928307606,0.4753987867894855,0.6941736412359343,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M3_HARJ,4452,0.99998130270507,0.6973309302206332,0.6973374494130848,0.6173730181127335,-0.007346171832908421,-0.007346309189017975,1.8214310834790506,0.4762974612446641,0.7091502306654354,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M4_HARQ,4452,0.99998130270507,-0.006582375741355267,-0.00658243727852849,0.6168267018821915,-277.7445944363386,-277.7497876060342,1.4627119849893662,0.4760727926308695,8.910010340556091e+292,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M5_RGARCH,4452,0.99998130270507,,,0.25906383735639466,-inf,-inf,1.2876362555881622,0.4758481240170748,,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M6_PARK,4452,0.99998130270507,,,0.5523705182649483,-inf,-inf,1.5994256478830655,0.4906762525275219,,0
NQ,GLOBEX,B0,1h,S-B_q0.80,M6_GK,4452,0.99998130270507,-0.014067484740702864,-0.014067616254502641,0.5597153114176878,-2072.3497201652413,-2072.388468223641,1.2895019193134525,0.4814648393619411,4.069903759216487e+293,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M1_EWMA,4452,0.99998130270507,,,0.41260193051120486,,,0.36511650344994334,0.46371601887216357,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M2_HAR,4452,0.99998130270507,,,0.6578011488619501,,,3.1829415041947633,0.5093237474724781,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M3_HARJ,4452,0.99998130270507,,,0.6586470499039117,,,3.285449866542658,0.5104470905414513,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M4_HARQ,4452,0.99998130270507,,,0.6981293350831618,,,2.4127212159601648,0.5097730847000674,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M5_RGARCH,4452,0.99998130270507,,,0.2849055302658721,,,1.7330736493429881,0.5082004044035048,,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M6_PARK,4452,0.99998130270507,,,0.6267413500303852,,,2.4073791582943866,0.5196585037070321,,0
NQ,GLOBEX,B0,1h,S-C_q0.80,M6_GK,4452,0.99998130270507,,,0.6430106050206938,,,2.5676002200627974,0.5030330262862278,inf,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M1_EWMA,2226,0.99998130270507,0.6095884019547126,0.609594100861697,0.576570512469634,-1.3412370514672824,-1.341262129440895,1.2628456038909754,0.48359550561797754,1.5319606889025668,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M2_HAR,2226,0.99998130270507,0.673415263385609,0.6734215589957872,0.6440865456449649,-0.44868616871690015,-0.44869455809138625,2.128747298064398,0.47460674157303373,0.9256614387697732,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M3_HARJ,2226,0.99998130270507,0.6720096876085582,0.6720159700783197,0.6431121344961024,-0.4520078748738827,-0.4520163263564498,2.1591235939849076,0.47775280898876404,0.9313558741972127,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M4_HARQ,2226,0.99998130270507,-0.032968200495586665,-0.032968508707992714,0.6389858720601873,-679.9559142935279,-679.9686278675063,1.393933463954886,0.4737078651685393,1.7820020681112183e+293,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M5_RGARCH,2226,0.99998130270507,,,0.34188408542003507,-inf,-inf,1.3933259597782526,0.4750561797752809,,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M6_PARK,2226,0.99998130270507,,,0.5582317195919999,-inf,-inf,1.903441965531456,0.4844943820224719,,0
NQ,GLOBEX,B0,1h,S-B_q0.90,M6_GK,2226,0.99998130270507,-0.07434439773720787,-0.0743450927665197,0.5674043223850508,-2376.905870542248,-2376.950313083286,1.096940457749811,0.48674157303370785,7.864266374373677e+293,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M1_EWMA,2226,0.99998130270507,,,0.42085688321991677,,,0.5417340811981803,0.4786516853932584,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M2_HAR,2226,0.99998130270507,,,0.6455985928937645,,,3.3710382034538564,0.5101123595505618,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M3_HARJ,2226,0.99998130270507,,,0.6472120583186541,,,3.3597245155025837,0.5078651685393258,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M4_HARQ,2226,0.99998130270507,,,0.6767373242999142,,,1.9312833210310896,0.5114606741573033,inf,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M5_RGARCH,2226,0.99998130270507,,,0.3619599388258466,,,1.6840480989300202,0.5114606741573033,,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M6_PARK,2226,0.99998130270507,,,0.6071864184742373,,,2.847686724862269,0.5217977528089888,,0
NQ,GLOBEX,B0,1h,S-C_q0.90,M6_GK,2226,0.99998130270507,,,0.6138518623132461,,,2.6985603969349965,0.5047191011235955,inf,0
NQ,GLOBEX,B0,30min,S-A,M1_EWMA,80900,0.9999716927251812,,,0.6472038610136325,,,0.9416743763642201,0.46187221102856646,inf,0
NQ,GLOBEX,B0,30min,S-A,M2_HAR,80900,0.9999716927251812,,,0.7961697596346322,,,6.625113283579115,0.40387396630366257,inf,0
NQ,GLOBEX,B0,30min,S-A,M3_HARJ,80900,0.9999716927251812,,,0.8000485260634744,,,6.569780375559474,0.4044054932693853,inf,0
NQ,GLOBEX,B0,30min,S-A,M4_HARQ,80900,0.9999716927251812,,,0.825608409052049,,,6.091412978382208,0.4040099383181498,inf,0
NQ,GLOBEX,B0,30min,S-A,M5_RGARCH,80900,0.9999716927251812,,,0.3616627601530093,,,6.91038012472395,0.4040841048715064,inf,0
NQ,GLOBEX,B0,30min,S-A,M6_PARK,80900,0.9999716927251812,,,0.8101325162948072,,,5.735734942149856,0.43611169482935513,,0
NQ,GLOBEX,B0,30min,S-A,M6_GK,80900,0.9999716927251812,,,0.8112687319039347,,,5.735851273646244,0.4348755856067442,inf,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M1_EWMA,16180,0.9999716927251812,0.41461184069285,0.4146177090830977,0.3663673372396531,-1.3698173452099702,-1.369856122103681,0.48369330655601234,0.45447802707213053,1.6477689981668076,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M2_HAR,16180,0.9999716927251812,0.5808925973897753,0.580900819307528,0.5363957643568031,-0.2545572001407239,-0.2545644061653283,1.7359577449411017,0.44409419618023366,0.7360641348338526,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M3_HARJ,16180,0.9999716927251812,0.5789417065490333,0.5789499008539982,0.5350165171466009,-0.25594366706496796,-0.25595091233778366,1.7167447725735636,0.44477408986958406,0.7389473092518919,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M4_HARQ,16180,0.9999716927251812,0.0014514114294148766,0.0014514319726021225,0.5413442030776271,-204.31370016588357,-204.319483893665,1.5539704929814182,0.44514494097286605,2.9477535028155804e+292,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M5_RGARCH,16180,0.9999716927251812,-0.0344712054397424,-0.034471693343043695,-0.0008251628211787528,-114435.08205648954,-114438.32149350586,1.3162833264091611,0.44514494097286605,1.2362687441434779e+166,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M6_PARK,16180,0.9999716927251812,,,0.46381738929429794,-inf,-inf,1.4868744677940369,0.46480004944681375,,0
NQ,GLOBEX,B0,30min,S-B_q0.80,M6_GK,16180,0.9999716927251812,-0.014924253323316898,-0.01492446456027171,0.4612412393669755,-663.4940291545358,-663.5128113940337,1.2528251423522458,0.4597317510352927,8.211347687440062e+292,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M1_EWMA,16180,0.9999716927251812,,,0.29767584697850336,,,0.7531041401160355,0.4740095185116509,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M2_HAR,16180,0.9999716927251812,,,0.5960212464727904,,,3.247697416214946,0.4628839854131899,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M3_HARJ,16180,0.9999716927251812,,,0.5975253136475049,,,3.150645812029847,0.4642437727918907,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M4_HARQ,16180,0.9999716927251812,,,0.6608583958775331,,,2.763285696497738,0.4647382409296001,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M5_RGARCH,16180,0.9999716927251812,,,0.03472638815376446,,,2.5364737950738427,0.4654181346189505,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M6_PARK,16180,0.9999716927251812,,,0.6076881536309332,,,2.638261237816182,0.49564249953643613,,0
NQ,GLOBEX,B0,30min,S-C_q0.80,M6_GK,16180,0.9999716927251812,,,0.6096260672564485,,,2.684947474143924,0.4884109030224365,inf,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M1_EWMA,8090,0.9999716927251812,0.39345139148013725,0.39345696036670075,0.3423478235889867,-3.0038277421967123,-3.00391277478116,0.3665508147784687,0.45444430708369393,2.3675678963626057,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M2_HAR,8090,0.9999716927251812,0.5079835862746866,0.5079907762428234,0.46965030743925446,-1.2845664298863504,-1.2846027934906588,1.2850434971279237,0.4452960810977871,1.1482316498898275,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M3_HARJ,8090,0.9999716927251812,0.5057336743604119,0.5057408324834352,0.4673048177666147,-1.2850430858129225,-1.2850794629104432,1.255187406928865,0.4475213252565212,1.1525298602745948,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M4_HARQ,8090,0.9999716927251812,-0.0271858240712571,-0.027186208857722893,0.46461490010697115,-534.0559074098948,-534.0710255051865,1.0621591135908324,0.44591420447521324,5.895507005631161e+292,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M5_RGARCH,8090,0.9999716927251812,-0.08282923039095134,-0.08283040275073499,-0.0545351799767785,-148383.20277606568,-148387.40321906825,0.8689759288164703,0.44690320187909505,2.3962991032358856e+166,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M6_PARK,8090,0.9999716927251812,,,0.37248209839955126,-inf,-inf,0.9547047755546836,0.45889479540116207,,0
NQ,GLOBEX,B0,30min,S-B_q0.90,M6_GK,8090,0.9999716927251812,-0.049636858225584814,-0.04963756078259392,0.36776543380559945,-1202.0760638021525,-1202.1100922628966,0.7440231596905916,0.45679317591791324,1.6089238001335713e+293,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M1_EWMA,8090,0.9999716927251812,,,0.28791697210072464,,,0.7644282576468904,0.474100630485845,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M2_HAR,8090,0.9999716927251812,,,0.5777755102669195,,,2.8177332935387596,0.48559772530597106,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M3_HARJ,8090,0.9999716927251812,,,0.5771190154485993,,,2.665345913384551,0.48955371492149835,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M4_HARQ,8090,0.9999716927251812,,,0.6276189691392101,,,2.199221253264801,0.48695759673630856,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M5_RGARCH,8090,0.9999716927251812,,,-0.034732370909003746,,,1.8165636219038503,0.48683397206082335,inf,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M6_PARK,8090,0.9999716927251812,,,0.5441242943654887,,,2.287948996786223,0.5090864136481642,,0
NQ,GLOBEX,B0,30min,S-C_q0.90,M6_GK,8090,0.9999716927251812,,,0.5400162103741941,,,2.241587769448956,0.5090864136481642,inf,0
NQ,GLOBEX,B1,1day,S-A,M1_EWMA,1448,0.9980452031702024,0.6873633038526654,0.688036118228711,0.698260851225453,0.38870371996341024,0.38946504499869067,1.133820919718592,0.5514858327574291,0.2672428039416218,0
NQ,GLOBEX,B1,1day,S-A,M2_HAR,1448,0.9980452031702024,0.8237572882247053,0.824563609631134,0.8352941545218889,0.6638759404498686,0.665176224825414,2.8469590282349824,0.4091223220456116,0.15452819088572128,0
NQ,GLOBEX,B1,1day,S-A,M3_HARJ,1448,0.9980452031702024,-0.017392186051286073,-0.01740921010936508,0.8077645629279823,-1012.6204343038341,-1014.6037785536515,1.568856276949722,0.42087076710435384,7.796054696932741e+293,0
NQ,GLOBEX,B1,1day,S-A,M4_HARQ,1448,0.9980452031702024,-0.0361534265744922,-0.036188814767324565,0.8220646814295451,-676.553630577384,-677.8787458006623,1.9087484042475125,0.41119557705597787,9.278489976535014e+293,0
NQ,GLOBEX,B1,1day,S-A,M5_RGARCH,1448,0.9980452031702024,0.8028953458254079,0.8036812468592623,0.8199168550978627,0.42517659736881874,0.42600935911347787,2.7040996840055436,0.40221147201105734,0.41320151318460485,0
NQ,GLOBEX,B1,1day,S-A,M6_PARK,1448,0.9980452031702024,0.7301732323309219,0.7308879505082851,0.738512136692511,0.24840879986126774,0.24889533968222996,2.283476501919971,0.5404284727021423,0.6145455558415108,0
NQ,GLOBEX,B1,1day,S-A,M6_GK,1448,0.9980452031702024,0.7413226443682902,0.7420482759660545,0.7515995772399762,0.30761920127681175,0.3082217121025045,2.5426562877397973,0.5044920525224602,0.5564440478956947,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M1_EWMA,290,0.9980452031702024,0.3400088802925962,0.34034169244791757,0.22995631995296184,-0.891468835303797,-0.8932148889370191,1.7050238727528455,0.5155709342560554,0.4383262672521705,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M2_HAR,290,0.9980452031702024,0.6031180226927902,0.6037083749473338,0.44956990345122805,-0.36726460976322195,-0.3679839436096064,2.6380744034937678,0.42560553633217996,0.2846260634858217,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M3_HARJ,290,0.9980452031702024,0.016775657386601753,0.0167920779656377,0.45093165455635204,-10864.287266644695,-10885.566337211227,1.5444998031720938,0.4463667820069204,3.5598833321649903e+294,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M4_HARQ,290,0.9980452031702024,-0.03250618026083673,-0.03253799840601154,0.4187730001430612,-10874.342456247039,-10895.641221164784,1.501970550764327,0.4429065743944637,4.6328460296630003e+294,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M5_RGARCH,290,0.9980452031702024,0.5471562837134049,0.5476918587311032,0.4346303679038374,-2.135086194275835,-2.1392680286363004,2.8500779908594804,0.44982698961937717,0.7957558024670576,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M6_PARK,290,0.9980452031702024,0.4698843470711089,0.470344285712023,0.38505579015864305,-1.4968081121164656,-1.4997397987205257,3.267000265208955,0.5501730103806228,0.7214009447958164,0
NQ,GLOBEX,B1,1day,S-B_q0.80,M6_GK,290,0.9980452031702024,0.48439554155240755,0.48486968423972027,0.4095426941400344,-1.4712243378613383,-1.4741059154316098,3.9376283391637794,0.5259515570934256,0.6928376211919643,0
NQ,GLOBEX,B1,1day,S-C_q0.80,M1_EWMA,290,0.9980452031702024,0.34166545645164603,0.34199989011956283,0.25296417891721207,-0.04438973248693179,-0.04447667535090768,2.0225167301315583,0.5501730103806228,0.3510805671845462,0
NQ,GLOBEX,B1,1day,S-C_q0.80,M2_HAR,290,0.9980452031702024,0.6435456328136446,0.6441755569759785,0.5252826410252941,0.3877886563131525,0.38854818908139244,3.9507605600852087,0.4117647058823529,0.15867032383801197,0
NQ,GLOBEX,B1,1day,S-C_q0.80,M3_HARJ,290,0.9980452031702024,-0.013770697590476215,-0.013784176813552452,0.5075102997465217,-6283.347458821136,-6295.654183660858,1.5827448807890667,0.44982698961937717,3.5598833321649903e+294,0
NQ,GLOBEX,B1,1day,S-C_q0.80,M4_HARQ,290,0.9980452031702024,-0.05177997954561528,-0.05183066353534003,0.4677807642693024,-6289.225456073035,-6301.543693708328,1.4080797869047388,0.4290657439446367,4.6328460296630003e+294,0
NQ,GLOBEX,B1,1day,S-C_q0.80,M5_RGARCH,290,0.9980452031702024,0.5927557388742861,0.593335948176067,0.4823273555673916,0.07144136686569824,0.07158129375179706,4.113575685726006,0.43252595155709345,0.3493902848098269,0
