nu,nsr,n,M,master,estimator,mean_recovery,sd_recovery
4.5,1e-05,1380,138,3610172792,E4,1.0047358466623524,0.012876175538896514
4.5,1e-05,1380,345,3610172792,E1_a_L1-5,0.978464635535709,0.010711071671120388
4.5,1e-05,1380,345,3610172792,E1_a_L1-10,0.9783162728865592,0.01200223546399231
4.5,1e-05,1380,345,3610172792,E1_d_L1-5,1.036795221145748,0.019135786601767377
4.5,1e-05,1380,345,3610172792,E1_d_L1-10,1.1094440024022938,0.03567849650470749
4.5,1e-05,1380,345,3610172792,E2,0.9727767157307795,0.008894413961109265
4.5,1e-05,1380,345,3610172792,E4,0.9891230167698353,0.010376152874574936
4.5,1e-05,1380,1380,3610172792,E1_a_L1-5,0.9183003472029152,0.015532760891898877
4.5,1e-05,1380,1380,3610172792,E1_a_L1-10,0.9187302564998248,0.016171786418310834
4.5,1e-05,1380,1380,3610172792,E1_d_L1-5,0.9724143906221268,0.0231960135746057
4.5,1e-05,1380,1380,3610172792,E1_d_L1-10,1.0419680000412483,0.03695073089969997
4.5,1e-05,1380,1380,3610172792,E2,0.8993537370319094,0.0170342528593085
4.5,1e-05,1380,1380,3610172792,E4,0.9277362744310688,0.01588453946973812
4.5,1e-05,1380,23,338961480,E1_a_L1-5,1.001071331532391,0.02511673362971989
4.5,1e-05,1380,23,338961480,E1_a_L1-10,1.0019623533230744,0.025486195776237168
4.5,1e-05,1380,23,338961480,E1_d_L1-5,1.0623000320688418,0.03037125507973454
4.5,1e-05,1380,23,338961480,E1_d_L1-10,1.1356955783111475,0.04552588690750889
4.5,1e-05,1380,23,338961480,E2,1.0005563886118412,0.025533750367477792
4.5,1e-05,1380,23,338961480,E4,1.0702063356651323,0.029865543712880756
4.5,1e-05,1380,46,338961480,E1_a_L1-5,1.0000320075771976,0.019253697002472713
4.5,1e-05,1380,46,338961480,E1_a_L1-10,1.0000551467909489,0.02027204979517001
4.5,1e-05,1380,46,338961480,E1_d_L1-5,1.0594427443961052,0.025736426512476478
4.5,1e-05,1380,46,338961480,E1_d_L1-10,1.135736779028234,0.04189595307870963
4.5,1e-05,1380,46,338961480,E2,0.9984600770848137,0.01858057982206511
4.5,1e-05,1380,46,338961480,E4,1.030994965464357,0.020503812637485273
4.5,1e-05,1380,138,338961480,E1_a_L1-5,0.9917536671366751,0.012416811831142993
4.5,1e-05,1380,138,338961480,E1_a_L1-10,0.9917115291887566,0.013084774337134451
4.5,1e-05,1380,138,338961480,E1_d_L1-5,1.0509500377773735,0.020749028104066113
4.5,1e-05,1380,138,338961480,E1_d_L1-10,1.1270754279835762,0.03911014816202447
4.5,1e-05,1380,138,338961480,E2,0.9889873215182767,0.011392358539640667
4.5,1e-05,1380,138,338961480,E4,1.0049405879523317,0.013043278010791748
4.5,1e-05,1380,345,338961480,E1_a_L1-5,0.9783561852898053,0.009462915194038515
4.5,1e-05,1380,345,338961480,E1_a_L1-10,0.9783538486954788,0.010312918244448414
4.5,1e-05,1380,345,338961480,E1_d_L1-5,1.0364038783088763,0.01817076319408055
4.5,1e-05,1380,345,338961480,E1_d_L1-10,1.1097607837238601,0.03604883713430761
4.5,1e-05,1380,345,338961480,E2,0.9719714088901248,0.008900521077440311
4.5,1e-05,1380,345,338961480,E4,0.9884748259315501,0.009398692762237216
4.5,1e-05,1380,1380,338961480,E1_a_L1-5,0.9170811786866137,0.015042668885906187
4.5,1e-05,1380,1380,338961480,E1_a_L1-10,0.9173230224746627,0.015496886871000285
4.5,1e-05,1380,1380,338961480,E1_d_L1-5,0.9715440315438199,0.02173139186181491
4.5,1e-05,1380,1380,338961480,E1_d_L1-10,1.0410926137694285,0.03691449946533387
4.5,1e-05,1380,1380,338961480,E2,0.8975643805240567,0.01726207144494616
4.5,1e-05,1380,1380,338961480,E4,0.9259766779757235,0.015291397134671203
4.5,1e-05,1380,23,1861959406,E1_a_L1-5,0.9987745093195636,0.026856553500228114
4.5,1e-05,1380,23,1861959406,E1_a_L1-10,0.9986417483367052,0.027008076137887162
4.5,1e-05,1380,23,1861959406,E1_d_L1-5,1.0578441480654563,0.03393732600717597
4.5,1e-05,1380,23,1861959406,E1_d_L1-10,1.1276604572776303,0.049286194056316276
4.5,1e-05,1380,23,1861959406,E2,0.9993388865686028,0.026875070437617353
4.5,1e-05,1380,23,1861959406,E4,1.0655201748056884,0.0307710815436764
4.5,1e-05,1380,46,1861959406,E1_a_L1-5,0.9968150508829323,0.019207408244257707
4.5,1e-05,1380,46,1861959406,E1_a_L1-10,0.997151896758714,0.01965674214819787
4.5,1e-05,1380,46,1861959406,E1_d_L1-5,1.0564511964376286,0.02534062003080137
4.5,1e-05,1380,46,1861959406,E1_d_L1-10,1.1276501316578933,0.04225344322739479
4.5,1e-05,1380,46,1861959406,E2,0.9960048696205474,0.01797982931898843
4.5,1e-05,1380,46,1861959406,E4,1.0271108914967535,0.02070310886690622
4.5,1e-05,1380,138,1861959406,E1_a_L1-5,0.9913030189724821,0.013053218547712865
4.5,1e-05,1380,138,1861959406,E1_a_L1-10,0.9912573158815283,0.014413903721497336
4.5,1e-05,1380,138,1861959406,E1_d_L1-5,1.0494413657814725,0.01914020234404384
4.5,1e-05,1380,138,1861959406,E1_d_L1-10,1.1211942905069696,0.038435329426125237
4.5,1e-05,1380,138,1861959406,E2,0.9883354556673271,0.010819050384222794
4.5,1e-05,1380,138,1861959406,E4,1.004190665419558,0.013124435316563834
4.5,1e-05,1380,345,1861959406,E1_a_L1-5,0.9786866059340636,0.010622338578704793
4.5,1e-05,1380,345,1861959406,E1_a_L1-10,0.9786006463155313,0.012011791181347804
4.5,1e-05,1380,345,1861959406,E1_d_L1-5,1.0360525738928883,0.01764196984139728
4.5,1e-05,1380,345,1861959406,E1_d_L1-10,1.1061617468271336,0.03784968641031199
4.5,1e-05,1380,345,1861959406,E2,0.9722275372441662,0.0091811270755041
4.5,1e-05,1380,345,1861959406,E4,0.9886818716698343,0.011110853472596565
4.5,1e-05,1380,1380,1861959406,E1_a_L1-5,0.9179785789318738,0.015223719302386071
4.5,1e-05,1380,1380,1861959406,E1_a_L1-10,0.9179231923218832,0.016418716736736883
4.5,1e-05,1380,1380,1861959406,E1_d_L1-5,0.9720542113547652,0.02195364949490148
4.5,1e-05,1380,1380,1861959406,E1_d_L1-10,1.0378271628037465,0.04051325249976083
4.5,1e-05,1380,1380,1861959406,E2,0.8980850135482763,0.016811912811400764
4.5,1e-05,1380,1380,1861959406,E4,0.9266321665434153,0.01629213306869733
4.5,3e-05,390,13,2092611599,E1_a_L1-5,1.0016597227818875,0.029899536463618218
4.5,3e-05,390,13,2092611599,E1_a_L1-10,1.0008529532871697,0.028246515037294986
4.5,3e-05,390,13,2092611599,E1_d_L1-5,1.0648599057847294,0.0409062359303022
4.5,3e-05,390,13,2092611599,E1_d_L1-10,1.1354554777318584,0.05347530109420056
4.5,3e-05,390,13,2092611599,E2,1.000669006088859,0.034263519760913165
4.5,3e-05,390,13,2092611599,E4,1.116970977847181,0.042863136579747003
4.5,3e-05,390,26,2092611599,E1_a_L1-5,0.9962440209876959,0.02239093687730276
4.5,3e-05,390,26,2092611599,E1_a_L1-10,0.996317512309536,0.02305832595002812
4.5,3e-05,390,26,2092611599,E1_d_L1-5,1.0561662945555874,0.03034649482369511
4.5,3e-05,390,26,2092611599,E1_d_L1-10,1.1297958028197659,0.04485392710276086
4.5,3e-05,390,26,2092611599,E2,0.9978210129383709,0.023549622304113373
4.5,3e-05,390,26,2092611599,E4,1.047001025696756,0.025766572776510687
4.5,3e-05,390,78,2092611599,E1_a_L1-5,0.9850913387213223,0.01641857014408987
4.5,3e-05,390,78,2092611599,E1_a_L1-10,0.9858393034529953,0.01732488415264442
4.5,3e-05,390,78,2092611599,E1_d_L1-5,1.04342957694367,0.02382739408424495
4.5,3e-05,390,78,2092611599,E1_d_L1-10,1.116606323713118,0.04435075616188907
4.5,3e-05,390,78,2092611599,E2,0.9849489312972175,0.01543561292555124
4.5,3e-05,390,78,2092611599,E4,1.009862030854769,0.018006019043383503
4.5,3e-05,390,195,2092611599,E1_a_L1-5,0.9629213874691088,0.01400354083592315
4.5,3e-05,390,195,2092611599,E1_a_L1-10,0.9632013429996169,0.015048693602733155
4.5,3e-05,390,195,2092611599,E1_d_L1-5,1.0204295496810767,0.022234154886072433
4.5,3e-05,390,195,2092611599,E1_d_L1-10,1.0916664687030138,0.040956228155239915
4.5,3e-05,390,195,2092611599,E2,0.9621022238376363,0.013415698052248142
4.5,3e-05,390,195,2092611599,E4,0.9835047621114384,0.01570444243871854
4.5,3e-05,390,390,2092611599,E1_a_L1-5,0.9285637912823945,0.01591032150794825
4.5,3e-05,390,390,2092611599,E1_a_L1-10,0.9289392120327136,0.016438382664008818
4.5,3e-05,390,390,2092611599,E1_d_L1-5,0.9836588757127419,0.023205182459345063
4.5,3e-05,390,390,2092611599,E1_d_L1-10,1.0524470206265302,0.040834936603835685
4.5,3e-05,390,390,2092611599,E2,0.9273663316350662,0.015505816957493708
4.5,3e-05,390,390,2092611599,E4,0.9477540516830986,0.017427365755089314
4.5,3e-05,390,13,2383867976,E1_a_L1-5,0.9978985956286133,0.034238196011887254
4.5,3e-05,390,13,2383867976,E1_a_L1-10,0.9984156465139746,0.031470838472490104
4.5,3e-05,390,13,2383867976,E1_d_L1-5,1.0590912006967519,0.04097171975151312
4.5,3e-05,390,13,2383867976,E1_d_L1-10,1.1327502165934558,0.052965712458040666
4.5,3e-05,390,13,2383867976,E2,0.9979320888905877,0.03957376191159181
4.5,3e-05,390,13,2383867976,E4,1.1142172272255848,0.04296938438648921
4.5,3e-05,390,26,2383867976,E1_a_L1-5,0.9955241060371691,0.021929617550617914
4.5,3e-05,390,26,2383867976,E1_a_L1-10,0.9963275363263319,0.02188112615691946
4.5,3e-05,390,26,2383867976,E1_d_L1-5,1.0565441973753087,0.027518706817518078
4.5,3e-05,390,26,2383867976,E1_d_L1-10,1.1317352840612265,0.042058900338790874
4.5,3e-05,390,26,2383867976,E2,0.9956556718141524,0.023965250321233294
4.5,3e-05,390,26,2383867976,E4,1.0450185853611966,0.025521334887462877
4.5,3e-05,390,78,2383867976,E1_a_L1-5,0.9846507983608407,0.016193458444469573
4.5,3e-05,390,78,2383867976,E1_a_L1-10,0.9857387205173107,0.016338911124652498
4.5,3e-05,390,78,2383867976,E1_d_L1-5,1.0438765687300346,0.021491585337939663
4.5,3e-05,390,78,2383867976,E1_d_L1-10,1.119104538502912,0.038097243873464526
4.5,3e-05,390,78,2383867976,E2,0.9843282094321794,0.0150222390449767
4.5,3e-05,390,78,2383867976,E4,1.008682035747765,0.01637055456302536
4.5,3e-05,390,195,2383867976,E1_a_L1-5,0.9628533192039884,0.013521702771729888
4.5,3e-05,390,195,2383867976,E1_a_L1-10,0.96335453147038,0.014274958071787991
4.5,3e-05,390,195,2383867976,E1_d_L1-5,1.0202384683838657,0.020043570142288577
4.5,3e-05,390,195,2383867976,E1_d_L1-10,1.092325445536271,0.037106346525925746
4.5,3e-05,390,195,2383867976,E2,0.9616582334080809,0.013023595587593612
4.5,3e-05,390,195,2383867976,E4,0.9824211557246622,0.014520726406862751
4.5,3e-05,390,390,2383867976,E1_a_L1-5,0.9293074975905968,0.015425889876810164
4.5,3e-05,390,390,2383867976,E1_a_L1-10,0.9293779416357136,0.015887153012393868
4.5,3e-05,390,390,2383867976,E1_d_L1-5,0.9850774487019504,0.02223151936172999
4.5,3e-05,390,390,2383867976,E1_d_L1-10,1.0545414449883486,0.039603022653666185
4.5,3e-05,390,390,2383867976,E2,0.9275423678653325,0.015437385268779814
4.5,3e-05,390,390,2383867976,E4,0.9474359700898616,0.017128517282546624
4.5,3e-05,390,13,3610172792,E1_a_L1-5,0.9969515796445273,0.03490051502479843
4.5,3e-05,390,13,3610172792,E1_a_L1-10,0.996277252597049,0.034427517313565026
4.5,3e-05,390,13,3610172792,E1_d_L1-5,1.0564441270018832,0.041873158784745436
4.5,3e-05,390,13,3610172792,E1_d_L1-10,1.126778864342661,0.05179812794722354
4.5,3e-05,390,13,3610172792,E2,0.9946627032361698,0.03964410579903755
4.5,3e-05,390,13,3610172792,E4,1.1102849196490314,0.043671103391147305
4.5,3e-05,390,26,3610172792,E1_a_L1-5,0.9955042185565168,0.024514837349776764
4.5,3e-05,390,26,3610172792,E1_a_L1-10,0.9951472610001519,0.025109749243184973
4.5,3e-05,390,26,3610172792,E1_d_L1-5,1.053510203008236,0.030595673215413746
4.5,3e-05,390,26,3610172792,E1_d_L1-10,1.1241805006488057,0.045938223666012745
4.5,3e-05,390,26,3610172792,E2,0.9950004469653586,0.02570238587106617
4.5,3e-05,390,26,3610172792,E4,1.044461431011062,0.027689057131801174
4.5,3e-05,390,78,3610172792,E1_a_L1-5,0.98478510354549,0.016335750437667065
4.5,3e-05,390,78,3610172792,E1_a_L1-10,0.9846185531781871,0.018061968594174554
4.5,3e-05,390,78,3610172792,E1_d_L1-5,1.0423763275147424,0.022391949891346165
4.5,3e-05,390,78,3610172792,E1_d_L1-10,1.1143333190645537,0.039759979591845886
4.5,3e-05,390,78,3610172792,E2,0.9847430225836764,0.01635167055985889
4.5,3e-05,390,78,3610172792,E4,1.00931607550512,0.017307660897705007
4.5,3e-05,390,195,3610172792,E1_a_L1-5,0.963371245469106,0.01462915321941456
4.5,3e-05,390,195,3610172792,E1_a_L1-10,0.9634673542377845,0.016770501704021123
4.5,3e-05,390,195,3610172792,E1_d_L1-5,1.0187730246027096,0.01997791029984938
4.5,3e-05,390,195,3610172792,E1_d_L1-10,1.0896349503401512,0.03778753498740029
4.5,3e-05,390,195,3610172792,E2,0.9626947142259025,0.01391597760138591
4.5,3e-05,390,195,3610172792,E4,0.98352090345601,0.01539036469203897
4.5,3e-05,390,390,3610172792,E1_a_L1-5,0.9291305860411947,0.016868976920061875
4.5,3e-05,390,390,3610172792,E1_a_L1-10,0.9286814015303281,0.018645912478192462
4.5,3e-05,390,390,3610172792,E1_d_L1-5,0.9830968433941354,0.02261955033661481
4.5,3e-05,390,390,3610172792,E1_d_L1-10,1.0505682983073612,0.040790756874786865
4.5,3e-05,390,390,3610172792,E2,0.9277726840808199,0.016900458417973135
4.5,3e-05,390,390,3610172792,E4,0.9476984654540602,0.0183568253336163
4.5,3e-05,390,13,338961480,E1_a_L1-5,0.9986076338438579,0.028604905313915078
4.5,3e-05,390,13,338961480,E1_a_L1-10,0.9994303826473312,0.029104860682950776
4.5,3e-05,390,13,338961480,E1_d_L1-5,1.058910342495356,0.034690953735143665
4.5,3e-05,390,13,338961480,E1_d_L1-10,1.1313917469792776,0.05002480544224461
4.5,3e-05,390,13,338961480,E2,0.9978353374351515,0.03668777365533194
4.5,3e-05,390,13,338961480,E4,1.1162147022789972,0.042268291112530935
4.5,3e-05,390,26,338961480,E1_a_L1-5,0.9958308107329888,0.02415496167906307
4.5,3e-05,390,26,338961480,E1_a_L1-10,0.9962837145949084,0.024595312712500296
4.5,3e-05,390,26,338961480,E1_d_L1-5,1.0546206685078274,0.030752056659765065
4.5,3e-05,390,26,338961480,E1_d_L1-10,1.1265072963329679,0.04546338532168931
4.5,3e-05,390,26,338961480,E2,0.995168645366056,0.025949341478295744
4.5,3e-05,390,26,338961480,E4,1.0458030865205146,0.027314041784624193
4.5,3e-05,390,78,338961480,E1_a_L1-5,0.9844016133492062,0.01701581647871614
4.5,3e-05,390,78,338961480,E1_a_L1-10,0.9852883246056572,0.017797534211333003
4.5,3e-05,390,78,338961480,E1_d_L1-5,1.0431105719168485,0.024131525501047326
4.5,3e-05,390,78,338961480,E1_d_L1-10,1.1149264626444717,0.03906729192555188
4.5,3e-05,390,78,338961480,E2,0.9846586324527894,0.016333251558041124
4.5,3e-05,390,78,338961480,E4,1.0091997930668613,0.01823502668293754
4.5,3e-05,390,195,338961480,E1_a_L1-5,0.9628605794046123,0.013399501853819783
4.5,3e-05,390,195,338961480,E1_a_L1-10,0.9632013757962926,0.014487032751150151
4.5,3e-05,390,195,338961480,E1_d_L1-5,1.0198374944413968,0.01986374779104712
4.5,3e-05,390,195,338961480,E1_d_L1-10,1.089818953262734,0.037688290867854614
4.5,3e-05,390,195,338961480,E2,0.9621686169799595,0.012902264965930716
4.5,3e-05,390,195,338961480,E4,0.9830035726902108,0.014841890092149755
4.5,3e-05,390,390,338961480,E1_a_L1-5,0.9287656459376766,0.01610615606209009
4.5,3e-05,390,390,338961480,E1_a_L1-10,0.9291328269160485,0.017145383914406773
4.5,3e-05,390,390,338961480,E1_d_L1-5,0.9838568881517356,0.022725924849651972
4.5,3e-05,390,390,338961480,E1_d_L1-10,1.0514028188818807,0.03927638582168444
4.5,3e-05,390,390,338961480,E2,0.9276184913368068,0.015613867497458337
4.5,3e-05,390,390,338961480,E4,0.9476643139804437,0.01749725192197875
4.5,3e-05,390,13,1861959406,E1_a_L1-5,0.9937153669597987,0.03308430349768601
4.5,3e-05,390,13,1861959406,E1_a_L1-10,0.996358114407373,0.03314311514246069
4.5,3e-05,390,13,1861959406,E1_d_L1-5,1.0535103512409743,0.038347053240043776
4.5,3e-05,390,13,1861959406,E1_d_L1-10,1.1291716642371714,0.05410288387353746
4.5,3e-05,390,13,1861959406,E2,0.9944427645759424,0.039247300013498645
4.5,3e-05,390,13,1861959406,E4,1.1122633116609297,0.04327661635957213
4.5,3e-05,390,26,1861959406,E1_a_L1-5,0.9914393591280564,0.02282444232159063
4.5,3e-05,390,26,1861959406,E1_a_L1-10,0.992854442215449,0.024024233873607418
4.5,3e-05,390,26,1861959406,E1_d_L1-5,1.0507120614916936,0.029419043325176
4.5,3e-05,390,26,1861959406,E1_d_L1-10,1.1263290261168606,0.04853445118461412
4.5,3e-05,390,26,1861959406,E2,0.9896995914504612,0.02480735652429603
4.5,3e-05,390,26,1861959406,E4,1.041059170102287,0.02626227270050406
4.5,3e-05,390,78,1861959406,E1_a_L1-5,0.9830873439669386,0.015578405167791952
4.5,3e-05,390,78,1861959406,E1_a_L1-10,0.9837177134517421,0.017237238906770258
4.5,3e-05,390,78,1861959406,E1_d_L1-5,1.0418422380858017,0.021709135792942966
4.5,3e-05,390,78,1861959406,E1_d_L1-10,1.1148965396317203,0.03982060310582481
4.5,3e-05,390,78,1861959406,E2,0.9822947155876216,0.015304225483037514
4.5,3e-05,390,78,1861959406,E4,1.0075012889954151,0.016814875656002468
4.5,3e-05,390,195,1861959406,E1_a_L1-5,0.9619511588040673,0.013790848269190241
4.5,3e-05,390,195,1861959406,E1_a_L1-10,0.9624909803886925,0.015074981819017307
4.5,3e-05,390,195,1861959406,E1_d_L1-5,1.0196086174063215,0.020353659312433294
4.5,3e-05,390,195,1861959406,E1_d_L1-10,1.0910156176535377,0.03887320674787623
4.5,3e-05,390,195,1861959406,E2,0.9608134967367954,0.013306615523525207
4.5,3e-05,390,195,1861959406,E4,0.9819386964068232,0.015113425837402245
4.5,3e-05,390,390,1861959406,E1_a_L1-5,0.9274845626747725,0.01673177335382008
4.5,3e-05,390,390,1861959406,E1_a_L1-10,0.9280159885261241,0.017554596930203167
4.5,3e-05,390,390,1861959406,E1_d_L1-5,0.9833528621923222,0.02237890775683659
4.5,3e-05,390,390,1861959406,E1_d_L1-10,1.0520305452419714,0.03944954891765733
4.5,3e-05,390,390,1861959406,E2,0.9257805553993357,0.016081822392738688
4.5,3e-05,390,390,1861959406,E4,0.9459224025092615,0.017724727835948216
4.5,3e-05,1380,23,2092611599,E1_a_L1-5,0.9953084785832735,0.025452725264660764
4.5,3e-05,1380,23,2092611599,E1_a_L1-10,0.9948836867945877,0.024377318559242547
4.5,3e-05,1380,23,2092611599,E1_d_L1-5,1.05585641008446,0.032842225101493254
4.5,3e-05,1380,23,2092611599,E1_d_L1-10,1.1315090172211506,0.04786767689675441
4.5,3e-05,1380,23,2092611599,E2,0.9933639836508311,0.023794948352635074
4.5,3e-05,1380,23,2092611599,E4,1.0623967229406843,0.02843790298398985
4.5,3e-05,1380,46,2092611599,E1_a_L1-5,0.989763966867858,0.019041975099874663
4.5,3e-05,1380,46,2092611599,E1_a_L1-10,0.989866042723396,0.019500274528962514
4.5,3e-05,1380,46,2092611599,E1_d_L1-5,1.049877309749383,0.027169928738038914
4.5,3e-05,1380,46,2092611599,E1_d_L1-10,1.12526557232266,0.0443143518439086
4.5,3e-05,1380,46,2092611599,E2,0.9878756524544076,0.015362402940255692
4.5,3e-05,1380,46,2092611599,E4,1.020933891991888,0.019262274951410155
4.5,3e-05,1380,138,2092611599,E1_a_L1-5,0.9724219517982351,0.013424983957374877
4.5,3e-05,1380,138,2092611599,E1_a_L1-10,0.9728054668453815,0.014071340764367892
4.5,3e-05,1380,138,2092611599,E1_d_L1-5,1.0316173565522093,0.019921549814258203
4.5,3e-05,1380,138,2092611599,E1_d_L1-10,1.10594170623378,0.03837804483376268
4.5,3e-05,1380,138,2092611599,E2,0.9662242693416604,0.01229511706281844
4.5,3e-05,1380,138,2092611599,E4,0.9860113263280383,0.01346203516577509
4.5,3e-05,1380,345,2092611599,E1_a_L1-5,0.936910705497761,0.014599935029054231
4.5,3e-05,1380,345,2092611599,E1_a_L1-10,0.9372028815019553,0.015682567141652354
4.5,3e-05,1380,345,2092611599,E1_d_L1-5,0.9942085296237095,0.02072866291381609
4.5,3e-05,1380,345,2092611599,E1_d_L1-10,1.0646535425052988,0.03777994745647712
4.5,3e-05,1380,345,2092611599,E2,0.9216573232587817,0.015851905795349754
4.5,3e-05,1380,345,2092611599,E4,0.947122720505972,0.015105259539231997
4.5,3e-05,1380,1380,2092611599,E1_a_L1-5,0.7906160621857787,0.030995586502770435
4.5,3e-05,1380,1380,2092611599,E1_a_L1-10,0.7909047854637089,0.031556124467104305
4.5,3e-05,1380,1380,2092611599,E1_d_L1-5,0.8390307695410024,0.0354947724496395
4.5,3e-05,1380,1380,2092611599,E1_d_L1-10,0.8991963359265587,0.045499070229506784
4.5,3e-05,1380,1380,2092611599,E2,0.7510982596587021,0.03422162313288298
4.5,3e-05,1380,1380,2092611599,E4,0.7985344286233262,0.03150966915836901
4.5,3e-05,1380,23,2383867976,E1_a_L1-5,0.9958575276437424,0.025578894241372
4.5,3e-05,1380,23,2383867976,E1_a_L1-10,0.995743406789447,0.02615310239188408
4.5,3e-05,1380,23,2383867976,E1_d_L1-5,1.0571518574205676,0.03501302365371368
4.5,3e-05,1380,23,2383867976,E1_d_L1-10,1.1330419545289903,0.04918824729328073
4.5,3e-05,1380,23,2383867976,E2,0.996359166193748,0.027882940871605578
4.5,3e-05,1380,23,2383867976,E4,1.0654465379368452,0.03104753969483233
4.5,3e-05,1380,46,2383867976,E1_a_L1-5,0.9882941715666468,0.019770905679598334
4.5,3e-05,1380,46,2383867976,E1_a_L1-10,0.9888445114151785,0.020107160819618684
4.5,3e-05,1380,46,2383867976,E1_d_L1-5,1.0485570867192933,0.027300018073211717
4.5,3e-05,1380,46,2383867976,E1_d_L1-10,1.1235988172515006,0.04267567417647055
4.5,3e-05,1380,46,2383867976,E2,0.9885126634846162,0.017727773942403713
4.5,3e-05,1380,46,2383867976,E4,1.0208859934121355,0.021063111929365674
4.5,3e-05,1380,138,2383867976,E1_a_L1-5,0.973469744816008,0.013906861829235758
4.5,3e-05,1380,138,2383867976,E1_a_L1-10,0.9736609904301793,0.014751498807604678
4.5,3e-05,1380,138,2383867976,E1_d_L1-5,1.0326282500066968,0.021025990023881214
4.5,3e-05,1380,138,2383867976,E1_d_L1-10,1.1072960980216677,0.03836029591033889
4.5,3e-05,1380,138,2383867976,E2,0.9676118724914476,0.01274087813494923
4.5,3e-05,1380,138,2383867976,E4,0.9874104274390286,0.014443139467598053
4.5,3e-05,1380,345,2383867976,E1_a_L1-5,0.9369708566661017,0.015315691321055312
4.5,3e-05,1380,345,2383867976,E1_a_L1-10,0.9377517256356168,0.015815071363595848
4.5,3e-05,1380,345,2383867976,E1_d_L1-5,0.9943799313203311,0.022488924043636352
4.5,3e-05,1380,345,2383867976,E1_d_L1-10,1.0655726697769132,0.037698778102507
4.5,3e-05,1380,345,2383867976,E2,0.9223782771179957,0.016182761706742387
4.5,3e-05,1380,345,2383867976,E4,0.9473960547994668,0.015494554267305375
4.5,3e-05,1380,1380,2383867976,E1_a_L1-5,0.7898711263647968,0.032102226769225924
4.5,3e-05,1380,1380,2383867976,E1_a_L1-10,0.7903143563898303,0.03248947215141153
4.5,3e-05,1380,1380,2383867976,E1_d_L1-5,0.8379747961876631,0.03619600192530118
4.5,3e-05,1380,1380,2383867976,E1_d_L1-10,0.8992669910545985,0.0466697076562891
4.5,3e-05,1380,1380,2383867976,E2,0.7508696208244681,0.035043937574788596
4.5,3e-05,1380,1380,2383867976,E4,0.7980649368094663,0.032422883121134664
4.5,3e-05,1380,23,3610172792,E1_a_L1-5,0.9964772012335817,0.027592822889751945
4.5,3e-05,1380,23,3610172792,E1_a_L1-10,0.9983352900419247,0.0280694123704839
4.5,3e-05,1380,23,3610172792,E1_d_L1-5,1.0558603171322956,0.034806220704244724
4.5,3e-05,1380,23,3610172792,E1_d_L1-10,1.1305712665290215,0.05372375998550187
4.5,3e-05,1380,23,3610172792,E2,0.9966289799424004,0.02469324602560794
4.5,3e-05,1380,23,3610172792,E4,1.0654480283947618,0.0307024594439448
4.5,3e-05,1380,46,3610172792,E1_a_L1-5,0.9931969621836394,0.020352154854305103
4.5,3e-05,1380,46,3610172792,E1_a_L1-10,0.9931412780888523,0.021309223663006097
4.5,3e-05,1380,46,3610172792,E1_d_L1-5,1.0521014921494598,0.027603614772940953
4.5,3e-05,1380,46,3610172792,E1_d_L1-10,1.124649767040044,0.047803036157094775
4.5,3e-05,1380,46,3610172792,E2,0.9906929602539585,0.01762466392614341
4.5,3e-05,1380,46,3610172792,E4,1.0240725776285546,0.02117645033381022
4.5,3e-05,1380,138,3610172792,E1_a_L1-5,0.9755043712323094,0.013256199226601598
4.5,3e-05,1380,138,3610172792,E1_a_L1-10,0.9760650940244909,0.014094483137905116
4.5,3e-05,1380,138,3610172792,E1_d_L1-5,1.0337336895455855,0.021617387306878066
4.5,3e-05,1380,138,3610172792,E1_d_L1-10,1.1053633373858032,0.043125612104932036
4.5,3e-05,1380,138,3610172792,E2,0.9686616865549827,0.011653173621329348
4.5,3e-05,1380,138,3610172792,E4,0.9886211640841602,0.013643881495975825
4.5,3e-05,1380,345,3610172792,E1_a_L1-5,0.9392703212128747,0.014205018809818063
4.5,3e-05,1380,345,3610172792,E1_a_L1-10,0.9393049336096684,0.01505904625638847
4.5,3e-05,1380,345,3610172792,E1_d_L1-5,0.9949397046870372,0.02101184806592205
4.5,3e-05,1380,345,3610172792,E1_d_L1-10,1.0643543381406702,0.04169097794969678
4.5,3e-05,1380,345,3610172792,E2,0.9236069892587062,0.015012320891588085
4.5,3e-05,1380,345,3610172792,E4,0.9490151943151734,0.0145539344738988
4.5,3e-05,1380,1380,3610172792,E1_a_L1-5,0.7935079613290336,0.03051751379332217
4.5,3e-05,1380,1380,3610172792,E1_a_L1-10,0.7941185891010766,0.030862704221504444
4.5,3e-05,1380,1380,3610172792,E1_d_L1-5,0.8405980833242006,0.03425374416902571
4.5,3e-05,1380,1380,3610172792,E1_d_L1-10,0.8987461324014927,0.04475590385679312
4.5,3e-05,1380,1380,3610172792,E2,0.7541325510922188,0.03383088233495811
4.5,3e-05,1380,1380,3610172792,E4,0.8012050662087102,0.03110672341387573
4.5,3e-05,1380,23,338961480,E1_a_L1-5,0.9941132306025406,0.026289986575010634
4.5,3e-05,1380,23,338961480,E1_a_L1-10,0.9933266106453585,0.02583180600563197
4.5,3e-05,1380,23,338961480,E1_d_L1-5,1.0545978740957724,0.03239249047334146
4.5,3e-05,1380,23,338961480,E1_d_L1-10,1.1261902791464522,0.046294465553392804
