root,geom,btag,horizon,M,year,tercile,n,estimator,lam
NQ,RTH,B0,1day,195,2016,0,239,E1_d_model_L1-5,0.9888813493258022
NQ,RTH,B0,1day,195,2016,0,239,E1_a_exp_L1-10,0.7950059081972947
NQ,RTH,B0,1day,195,2016,0,239,E1_d_model_L1-10,1.1577723332897236
NQ,RTH,B0,1day,195,2016,0,239,E2,0.914914446589018
NQ,RTH,B0,1day,195,2016,0,239,E4,0.9859500801452382
NQ,RTH,B0,1day,195,2017,1,191,E1_a_exp_L1-5,0.5619571180813807
NQ,RTH,B0,1day,195,2017,1,191,E1_d_model_L1-5,1.1448351348039254
NQ,RTH,B0,1day,195,2017,1,191,E1_a_exp_L1-10,0.4547201521805247
NQ,RTH,B0,1day,195,2017,1,191,E1_d_model_L1-10,1.1513999093930314
NQ,RTH,B0,1day,195,2017,1,191,E2,0.727592001448227
NQ,RTH,B0,1day,195,2017,1,191,E4,0.9513750136585447
NQ,RTH,B0,1day,195,2017,2,40,E1_a_exp_L1-5,-0.20335411475300422
NQ,RTH,B0,1day,195,2017,2,40,E1_d_model_L1-5,-0.48290758000578743
NQ,RTH,B0,1day,195,2017,2,40,E1_a_exp_L1-10,-0.19925091622856614
NQ,RTH,B0,1day,195,2017,2,40,E1_d_model_L1-10,-1.6922643584569947
NQ,RTH,B0,1day,195,2017,2,40,E2,0.3876736279013058
NQ,RTH,B0,1day,195,2017,2,40,E4,0.9430733721000308
NQ,RTH,B0,1day,195,2017,0,237,E1_a_exp_L1-5,0.7368930406362255
NQ,RTH,B0,1day,195,2017,0,237,E1_d_model_L1-5,1.6259505213339334
NQ,RTH,B0,1day,195,2017,0,237,E1_a_exp_L1-10,0.6938312851040218
NQ,RTH,B0,1day,195,2017,0,237,E1_d_model_L1-10,2.2547371009343253
NQ,RTH,B0,1day,195,2017,0,237,E2,0.7853067555725812
NQ,RTH,B0,1day,195,2017,0,237,E4,0.9734210446824793
NQ,RTH,B0,1day,195,2018,1,64,E1_a_exp_L1-5,0.640612355472794
NQ,RTH,B0,1day,195,2018,1,64,E1_d_model_L1-5,6.04712681775219
NQ,RTH,B0,1day,195,2018,1,64,E1_a_exp_L1-10,0.6837203116855126
NQ,RTH,B0,1day,195,2018,1,64,E1_d_model_L1-10,-3.6125645325743316
NQ,RTH,B0,1day,195,2018,1,64,E2,0.6961519180785464
NQ,RTH,B0,1day,195,2018,1,64,E4,0.9116051675628688
NQ,RTH,B0,1day,195,2018,2,83,E1_a_exp_L1-5,0.6240173493853454
NQ,RTH,B0,1day,195,2018,2,83,E1_d_model_L1-5,1.9838672927620082
NQ,RTH,B0,1day,195,2018,2,83,E1_a_exp_L1-10,0.45136450752685797
NQ,RTH,B0,1day,195,2018,2,83,E1_d_model_L1-10,1.545563790511858
NQ,RTH,B0,1day,195,2018,2,83,E2,0.6472535322083393
NQ,RTH,B0,1day,195,2018,2,83,E4,0.9573706482260251
NQ,RTH,B0,1day,195,2018,3,89,E1_a_exp_L1-5,0.8905942366177071
NQ,RTH,B0,1day,195,2018,3,89,E1_d_model_L1-5,4.655042589966412
NQ,RTH,B0,1day,195,2018,3,89,E1_a_exp_L1-10,0.9590752164464341
NQ,RTH,B0,1day,195,2018,3,89,E1_d_model_L1-10,-27.06661171748289
NQ,RTH,B0,1day,195,2018,3,89,E2,0.75254924431465
NQ,RTH,B0,1day,195,2018,3,89,E4,0.9762331153001949
NQ,RTH,B0,1day,195,2018,0,236,E1_a_exp_L1-5,0.9310248850085773
NQ,RTH,B0,1day,195,2018,0,236,E1_d_model_L1-5,1.207226242242989
NQ,RTH,B0,1day,195,2018,0,236,E1_a_exp_L1-10,0.9334746326954441
NQ,RTH,B0,1day,195,2018,0,236,E1_d_model_L1-10,1.5861114635408
NQ,RTH,B0,1day,195,2018,0,236,E2,0.9494205329280321
NQ,RTH,B0,1day,195,2018,0,236,E4,0.989319257130567
NQ,RTH,B0,1day,195,2019,1,114,E1_a_exp_L1-5,0.6684425339635894
NQ,RTH,B0,1day,195,2019,1,114,E1_d_model_L1-5,1.2427097565310516
NQ,RTH,B0,1day,195,2019,1,114,E1_a_exp_L1-10,0.6738057736272892
NQ,RTH,B0,1day,195,2019,1,114,E1_d_model_L1-10,1.9187282845974574
NQ,RTH,B0,1day,195,2019,1,114,E2,0.7621419515289009
NQ,RTH,B0,1day,195,2019,1,114,E4,0.9626098902404705
NQ,RTH,B0,1day,195,2019,2,84,E1_a_exp_L1-5,0.33093690548771604
NQ,RTH,B0,1day,195,2019,2,84,E1_d_model_L1-5,0.8075157545118778
NQ,RTH,B0,1day,195,2019,2,84,E1_a_exp_L1-10,0.40411964733265515
NQ,RTH,B0,1day,195,2019,2,84,E1_d_model_L1-10,-10.760224006994743
NQ,RTH,B0,1day,195,2019,2,84,E2,0.4015560027042468
NQ,RTH,B0,1day,195,2019,2,84,E4,0.945302757552789
NQ,RTH,B0,1day,195,2019,3,39,E1_a_exp_L1-5,0.44599329718430747
NQ,RTH,B0,1day,195,2019,3,39,E1_d_model_L1-5,-0.3014856382964628
NQ,RTH,B0,1day,195,2019,3,39,E1_a_exp_L1-10,-0.046287907570605545
NQ,RTH,B0,1day,195,2019,3,39,E1_d_model_L1-10,-0.3005325666974984
NQ,RTH,B0,1day,195,2019,3,39,E2,-0.06306451953281624
NQ,RTH,B0,1day,195,2019,3,39,E4,0.9525959772879877
NQ,RTH,B0,1day,195,2019,0,237,E1_a_exp_L1-5,0.7522943733745987
NQ,RTH,B0,1day,195,2019,0,237,E1_d_model_L1-5,1.0302212294901134
NQ,RTH,B0,1day,195,2019,0,237,E1_a_exp_L1-10,0.7426345290922342
NQ,RTH,B0,1day,195,2019,0,237,E1_d_model_L1-10,1.30543545224759
NQ,RTH,B0,1day,195,2019,0,237,E2,0.8089798720087931
NQ,RTH,B0,1day,195,2019,0,237,E4,0.982136083380573
NQ,RTH,B0,1day,195,2020,1,42,E1_a_exp_L1-5,0.395044872100209
NQ,RTH,B0,1day,195,2020,1,42,E1_d_model_L1-5,0.7132123750975401
NQ,RTH,B0,1day,195,2020,1,42,E1_a_exp_L1-10,0.38110300079807374
NQ,RTH,B0,1day,195,2020,1,42,E1_d_model_L1-10,1.017470757523148
NQ,RTH,B0,1day,195,2020,1,42,E2,0.7820173190750457
NQ,RTH,B0,1day,195,2020,1,42,E4,0.9515822721788042
NQ,RTH,B0,1day,195,2020,2,71,E1_a_exp_L1-5,0.25923874448250783
NQ,RTH,B0,1day,195,2020,2,71,E1_d_model_L1-5,0.5174714158821454
NQ,RTH,B0,1day,195,2020,2,71,E1_a_exp_L1-10,0.19694468661467682
NQ,RTH,B0,1day,195,2020,2,71,E1_d_model_L1-10,0.4930442885036314
NQ,RTH,B0,1day,195,2020,2,71,E2,0.7659352455872079
NQ,RTH,B0,1day,195,2020,2,71,E4,0.9471097028938372
NQ,RTH,B0,1day,195,2020,3,126,E1_a_exp_L1-5,0.8123475049532434
NQ,RTH,B0,1day,195,2020,3,126,E1_d_model_L1-5,1.0820645065540266
NQ,RTH,B0,1day,195,2020,3,126,E1_a_exp_L1-10,0.7613153369867356
NQ,RTH,B0,1day,195,2020,3,126,E1_d_model_L1-10,1.2374773043285503
NQ,RTH,B0,1day,195,2020,3,126,E2,0.9220022048743133
NQ,RTH,B0,1day,195,2020,3,126,E4,0.9860028686608019
NQ,RTH,B0,1day,195,2020,0,239,E1_a_exp_L1-5,0.8331480081471357
NQ,RTH,B0,1day,195,2020,0,239,E1_d_model_L1-5,1.0102716725117165
NQ,RTH,B0,1day,195,2020,0,239,E1_a_exp_L1-10,0.8287756114266436
NQ,RTH,B0,1day,195,2020,0,239,E1_d_model_L1-10,1.1506170968026812
NQ,RTH,B0,1day,195,2020,0,239,E2,0.9656390816245846
NQ,RTH,B0,1day,195,2020,0,239,E4,0.9902933103762633
NQ,RTH,B0,1day,195,2021,1,86,E1_a_exp_L1-5,0.4502555354769046
NQ,RTH,B0,1day,195,2021,1,86,E1_d_model_L1-5,0.7221225816646757
NQ,RTH,B0,1day,195,2021,1,86,E1_a_exp_L1-10,0.45972247066516997
NQ,RTH,B0,1day,195,2021,1,86,E1_d_model_L1-10,0.9973448435474154
NQ,RTH,B0,1day,195,2021,1,86,E2,0.6525900180880562
NQ,RTH,B0,1day,195,2021,1,86,E4,0.9179425147256561
NQ,RTH,B0,1day,195,2021,2,89,E1_a_exp_L1-5,0.8982170262997988
NQ,RTH,B0,1day,195,2021,2,89,E1_d_model_L1-5,-0.6240901198484491
NQ,RTH,B0,1day,195,2021,2,89,E1_a_exp_L1-10,0.8978499949681497
NQ,RTH,B0,1day,195,2021,2,89,E1_d_model_L1-10,-0.6018760733266051
NQ,RTH,B0,1day,195,2021,2,89,E2,0.8147424387568147
NQ,RTH,B0,1day,195,2021,2,89,E4,0.9599650363137018
NQ,RTH,B0,1day,195,2021,3,64,E1_a_exp_L1-5,0.49277070318974303
NQ,RTH,B0,1day,195,2021,3,64,E1_d_model_L1-5,0.8446204324318078
NQ,RTH,B0,1day,195,2021,3,64,E1_a_exp_L1-10,0.544962197185342
NQ,RTH,B0,1day,195,2021,3,64,E1_d_model_L1-10,1.706911064721702
NQ,RTH,B0,1day,195,2021,3,64,E2,0.7475751825263254
NQ,RTH,B0,1day,195,2021,3,64,E4,0.9703251082526079
NQ,RTH,B0,1day,195,2021,0,239,E1_a_exp_L1-5,0.7710050432811912
NQ,RTH,B0,1day,195,2021,0,239,E1_d_model_L1-5,1.1843463660142874
NQ,RTH,B0,1day,195,2021,0,239,E1_a_exp_L1-10,0.7293312495227854
NQ,RTH,B0,1day,195,2021,0,239,E1_d_model_L1-10,1.4407578429731323
NQ,RTH,B0,1day,195,2021,0,239,E2,0.9367412907552383
NQ,RTH,B0,1day,195,2021,0,239,E4,0.9824363756889551
NQ,RTH,B0,1day,195,2022,2,32,E1_a_exp_L1-5,-0.10828134027965951
NQ,RTH,B0,1day,195,2022,2,32,E1_d_model_L1-5,-0.11470696370968747
NQ,RTH,B0,1day,195,2022,2,32,E1_a_exp_L1-10,-0.06960353724226888
NQ,RTH,B0,1day,195,2022,2,32,E1_d_model_L1-10,-0.34574626355357585
NQ,RTH,B0,1day,195,2022,2,32,E2,0.6068873717061306
NQ,RTH,B0,1day,195,2022,2,32,E4,0.8713380733207643
NQ,RTH,B0,1day,195,2022,3,205,E1_a_exp_L1-5,0.5745388461811289
NQ,RTH,B0,1day,195,2022,3,205,E1_d_model_L1-5,0.8845021244890943
NQ,RTH,B0,1day,195,2022,3,205,E1_a_exp_L1-10,0.5436219946092422
NQ,RTH,B0,1day,195,2022,3,205,E1_d_model_L1-10,1.1066421944817482
NQ,RTH,B0,1day,195,2022,3,205,E2,0.4573906696716522
NQ,RTH,B0,1day,195,2022,3,205,E4,0.9610087955153769
NQ,RTH,B0,1day,195,2022,0,238,E1_a_exp_L1-5,0.6212368038982095
NQ,RTH,B0,1day,195,2022,0,238,E1_d_model_L1-5,0.9170676509193096
NQ,RTH,B0,1day,195,2022,0,238,E1_a_exp_L1-10,0.5769313252574791
NQ,RTH,B0,1day,195,2022,0,238,E1_d_model_L1-10,1.0682293531858642
NQ,RTH,B0,1day,195,2022,0,238,E2,0.5760795778298169
NQ,RTH,B0,1day,195,2022,0,238,E4,0.9662040788460511
NQ,RTH,B0,1day,195,2023,1,33,E1_a_exp_L1-5,0.40564893603014796
NQ,RTH,B0,1day,195,2023,1,33,E1_d_model_L1-5,0.6789639297859973
NQ,RTH,B0,1day,195,2023,1,33,E1_a_exp_L1-10,0.411872997958043
NQ,RTH,B0,1day,195,2023,1,33,E1_d_model_L1-10,1.1424191048965149
NQ,RTH,B0,1day,195,2023,1,33,E2,0.7685603936718057
NQ,RTH,B0,1day,195,2023,1,33,E4,0.9502855645162422
NQ,RTH,B0,1day,195,2023,2,139,E1_a_exp_L1-5,0.4494413104921472
NQ,RTH,B0,1day,195,2023,2,139,E1_d_model_L1-5,0.6044536654974539
NQ,RTH,B0,1day,195,2023,2,139,E1_a_exp_L1-10,0.4943036491852139
NQ,RTH,B0,1day,195,2023,2,139,E1_d_model_L1-10,0.9736454238456405
NQ,RTH,B0,1day,195,2023,2,139,E2,0.5105591705393165
NQ,RTH,B0,1day,195,2023,2,139,E4,0.9287709039307425
NQ,RTH,B0,1day,195,2023,3,64,E1_a_exp_L1-5,0.4068933836172599
NQ,RTH,B0,1day,195,2023,3,64,E1_d_model_L1-5,0.6669149510076363
NQ,RTH,B0,1day,195,2023,3,64,E1_a_exp_L1-10,0.27261956338246174
NQ,RTH,B0,1day,195,2023,3,64,E1_d_model_L1-10,0.48820574358997565
NQ,RTH,B0,1day,195,2023,3,64,E2,0.05059494001146327
NQ,RTH,B0,1day,195,2023,3,64,E4,0.9431669068045584
NQ,RTH,B0,1day,195,2023,0,236,E1_a_exp_L1-5,0.6185081534407987
NQ,RTH,B0,1day,195,2023,0,236,E1_d_model_L1-5,0.7764673502549806
NQ,RTH,B0,1day,195,2023,0,236,E1_a_exp_L1-10,0.6392183423623886
NQ,RTH,B0,1day,195,2023,0,236,E1_d_model_L1-10,0.9996260537245377
NQ,RTH,B0,1day,195,2023,0,236,E2,0.6209731320100894
NQ,RTH,B0,1day,195,2023,0,236,E4,0.9633432276469175
NQ,RTH,B0,1day,195,0,1,634,E1_a_exp_L1-5,0.6252781962288074
NQ,RTH,B0,1day,195,0,1,634,E1_d_model_L1-5,0.8407449452025958
NQ,RTH,B0,1day,195,0,1,634,E1_a_exp_L1-10,0.5561629731802934
NQ,RTH,B0,1day,195,0,1,634,E1_d_model_L1-10,0.8376773059177807
NQ,RTH,B0,1day,195,0,1,634,E2,0.7624722434024995
NQ,RTH,B0,1day,195,0,1,634,E4,0.9614853098225039
NQ,RTH,B0,1day,195,0,2,633,E1_a_exp_L1-5,0.48657460932172775
NQ,RTH,B0,1day,195,0,2,633,E1_d_model_L1-5,0.7765897702537018
NQ,RTH,B0,1day,195,0,2,633,E1_a_exp_L1-10,0.37816783621780065
NQ,RTH,B0,1day,195,0,2,633,E1_d_model_L1-10,0.626128778074308
NQ,RTH,B0,1day,195,0,2,633,E2,0.6504342361369729
NQ,RTH,B0,1day,195,0,2,633,E4,0.9543748856336924
NQ,RTH,B0,1day,195,0,3,634,E1_a_exp_L1-5,0.695831506984825
NQ,RTH,B0,1day,195,0,3,634,E1_d_model_L1-5,0.9700443643162935
NQ,RTH,B0,1day,195,0,3,634,E1_a_exp_L1-10,0.6626298138442
NQ,RTH,B0,1day,195,0,3,634,E1_d_model_L1-10,1.167261824511981
NQ,RTH,B0,1day,195,0,3,634,E2,0.7321937720914297
NQ,RTH,B0,1day,195,0,3,634,E4,0.9770750771458292
NQ,RTH,B0,1day,195,0,0,1901,E1_a_exp_L1-5,0.8600238035491004
NQ,RTH,B0,1day,195,0,0,1901,E1_d_model_L1-5,0.9615875266367844
NQ,RTH,B0,1day,195,0,0,1901,E1_a_exp_L1-10,0.8398591965140711
NQ,RTH,B0,1day,195,0,0,1901,E1_d_model_L1-10,1.0255376785593544
NQ,RTH,B0,1day,195,0,0,1901,E2,0.9257471999583367
NQ,RTH,B0,1day,195,0,0,1901,E4,0.989816363368629
NQ,RTH,B0,1day,390,2016,1,103,E1_a_exp_L1-5,0.5220811897322335
NQ,RTH,B0,1day,390,2016,1,103,E1_d_model_L1-5,1.2317751027488013
NQ,RTH,B0,1day,390,2016,1,103,E1_a_exp_L1-10,0.4342654795008807
NQ,RTH,B0,1day,390,2016,1,103,E1_d_model_L1-10,1.2626049669636068
NQ,RTH,B0,1day,390,2016,1,103,E2,0.7091771728575267
NQ,RTH,B0,1day,390,2016,1,103,E4,0.9682797172871617
NQ,RTH,B0,1day,390,2016,2,95,E1_a_exp_L1-5,0.6623613067455056
NQ,RTH,B0,1day,390,2016,2,95,E1_d_model_L1-5,1.6191189604768044
NQ,RTH,B0,1day,390,2016,2,95,E1_a_exp_L1-10,0.4945638900335474
NQ,RTH,B0,1day,390,2016,2,95,E1_d_model_L1-10,1.3813306306579916
NQ,RTH,B0,1day,390,2016,2,95,E2,0.5933163988381556
NQ,RTH,B0,1day,390,2016,2,95,E4,0.9733976708494463
NQ,RTH,B0,1day,390,2016,3,41,E1_a_exp_L1-5,0.5074380829947802
NQ,RTH,B0,1day,390,2016,3,41,E1_d_model_L1-5,0.896796182157634
NQ,RTH,B0,1day,390,2016,3,41,E1_a_exp_L1-10,0.6252792550028207
NQ,RTH,B0,1day,390,2016,3,41,E1_d_model_L1-10,2.161588268752703
NQ,RTH,B0,1day,390,2016,3,41,E2,0.8442373944698474
NQ,RTH,B0,1day,390,2016,3,41,E4,0.9894239162859443
NQ,RTH,B0,1day,390,2016,0,239,E1_a_exp_L1-5,0.832753325400554
NQ,RTH,B0,1day,390,2016,0,239,E1_d_model_L1-5,1.0268129208027121
NQ,RTH,B0,1day,390,2016,0,239,E1_a_exp_L1-10,0.8203100301242606
NQ,RTH,B0,1day,390,2016,0,239,E1_d_model_L1-10,1.1750694560269026
NQ,RTH,B0,1day,390,2016,0,239,E2,0.9300424411497639
NQ,RTH,B0,1day,390,2016,0,239,E4,0.9926597090278545
NQ,RTH,B0,1day,390,2017,1,191,E1_a_exp_L1-5,0.6044852693053903
NQ,RTH,B0,1day,390,2017,1,191,E1_d_model_L1-5,1.2079279073561016
NQ,RTH,B0,1day,390,2017,1,191,E1_a_exp_L1-10,0.5112693419609214
NQ,RTH,B0,1day,390,2017,1,191,E1_d_model_L1-10,1.3205264997032808
NQ,RTH,B0,1day,390,2017,1,191,E2,0.7329668702251818
NQ,RTH,B0,1day,390,2017,1,191,E4,0.9717185224756848
NQ,RTH,B0,1day,390,2017,2,40,E1_a_exp_L1-5,-0.129207589561925
NQ,RTH,B0,1day,390,2017,2,40,E1_d_model_L1-5,-0.21028081943631105
NQ,RTH,B0,1day,390,2017,2,40,E1_a_exp_L1-10,-0.10083816079729115
NQ,RTH,B0,1day,390,2017,2,40,E1_d_model_L1-10,-0.23833577853469287
NQ,RTH,B0,1day,390,2017,2,40,E2,0.49461147925666676
NQ,RTH,B0,1day,390,2017,2,40,E4,0.9704336917289922
NQ,RTH,B0,1day,390,2017,0,237,E1_a_exp_L1-5,0.7540105469480538
NQ,RTH,B0,1day,390,2017,0,237,E1_d_model_L1-5,1.633178555768372
NQ,RTH,B0,1day,390,2017,0,237,E1_a_exp_L1-10,0.7363602325041713
NQ,RTH,B0,1day,390,2017,0,237,E1_d_model_L1-10,2.516310002905692
NQ,RTH,B0,1day,390,2017,0,237,E2,0.7981326283518064
NQ,RTH,B0,1day,390,2017,0,237,E4,0.984883446032188
NQ,RTH,B0,1day,390,2018,1,64,E1_a_exp_L1-5,0.49401257198637194
NQ,RTH,B0,1day,390,2018,1,64,E1_d_model_L1-5,2.2737398160816342
NQ,RTH,B0,1day,390,2018,1,64,E1_a_exp_L1-10,0.5723244529417416
NQ,RTH,B0,1day,390,2018,1,64,E1_d_model_L1-10,-4.686884651763599
NQ,RTH,B0,1day,390,2018,1,64,E2,0.7146605435089984
NQ,RTH,B0,1day,390,2018,1,64,E4,0.9474507296454577
NQ,RTH,B0,1day,390,2018,2,83,E1_a_exp_L1-5,0.5855302251804594
NQ,RTH,B0,1day,390,2018,2,83,E1_d_model_L1-5,1.7434965347964733
NQ,RTH,B0,1day,390,2018,2,83,E1_a_exp_L1-10,0.4545491166725124
NQ,RTH,B0,1day,390,2018,2,83,E1_d_model_L1-10,1.4779047927556959
NQ,RTH,B0,1day,390,2018,2,83,E2,0.7165999720752313
NQ,RTH,B0,1day,390,2018,2,83,E4,0.9792571474360289
NQ,RTH,B0,1day,390,2018,3,89,E1_a_exp_L1-5,0.9633061538405359
NQ,RTH,B0,1day,390,2018,3,89,E1_d_model_L1-5,6.109016047620279
NQ,RTH,B0,1day,390,2018,3,89,E1_a_exp_L1-10,1.0387236001716298
NQ,RTH,B0,1day,390,2018,3,89,E1_d_model_L1-10,-12.406166424019824
NQ,RTH,B0,1day,390,2018,3,89,E2,0.795271982781565
NQ,RTH,B0,1day,390,2018,3,89,E4,0.9875561530202117
NQ,RTH,B0,1day,390,2018,0,236,E1_a_exp_L1-5,0.9280671146860812
NQ,RTH,B0,1day,390,2018,0,236,E1_d_model_L1-5,1.182772654734294
NQ,RTH,B0,1day,390,2018,0,236,E1_a_exp_L1-10,0.9393607789482022
NQ,RTH,B0,1day,390,2018,0,236,E1_d_model_L1-10,1.5960291947684084
NQ,RTH,B0,1day,390,2018,0,236,E2,0.9623713988571312
NQ,RTH,B0,1day,390,2018,0,236,E4,0.9945180618424507
NQ,RTH,B0,1day,390,2019,1,114,E1_a_exp_L1-5,0.6816970967585958
NQ,RTH,B0,1day,390,2019,1,114,E1_d_model_L1-5,1.1729782764664325
NQ,RTH,B0,1day,390,2019,1,114,E1_a_exp_L1-10,0.7028041876094984
NQ,RTH,B0,1day,390,2019,1,114,E1_d_model_L1-10,1.8157307084378045
NQ,RTH,B0,1day,390,2019,1,114,E2,0.779536528035088
NQ,RTH,B0,1day,390,2019,1,114,E4,0.9805330644419842
NQ,RTH,B0,1day,390,2019,2,84,E1_a_exp_L1-5,0.3990493131131518
NQ,RTH,B0,1day,390,2019,2,84,E1_d_model_L1-5,0.9769534313166746
NQ,RTH,B0,1day,390,2019,2,84,E1_a_exp_L1-10,0.4875386491058512
NQ,RTH,B0,1day,390,2019,2,84,E1_d_model_L1-10,-4.0420108174473715
NQ,RTH,B0,1day,390,2019,2,84,E2,0.44887722180375667
NQ,RTH,B0,1day,390,2019,2,84,E4,0.9721806333811375
NQ,RTH,B0,1day,390,2019,3,39,E1_a_exp_L1-5,0.582291697144293
NQ,RTH,B0,1day,390,2019,3,39,E1_d_model_L1-5,-0.39744375432520457
NQ,RTH,B0,1day,390,2019,3,39,E1_a_exp_L1-10,-0.06029879980835829
NQ,RTH,B0,1day,390,2019,3,39,E1_d_model_L1-10,-0.3963072896982883
NQ,RTH,B0,1day,390,2019,3,39,E2,0.09955643439652168
NQ,RTH,B0,1day,390,2019,3,39,E4,0.975876731695738
NQ,RTH,B0,1day,390,2019,0,237,E1_a_exp_L1-5,0.7703881712822233
NQ,RTH,B0,1day,390,2019,0,237,E1_d_model_L1-5,1.0536769129964836
NQ,RTH,B0,1day,390,2019,0,237,E1_a_exp_L1-10,0.7721071562661103
NQ,RTH,B0,1day,390,2019,0,237,E1_d_model_L1-10,1.3310485756502886
NQ,RTH,B0,1day,390,2019,0,237,E2,0.8257313301759496
NQ,RTH,B0,1day,390,2019,0,237,E4,0.9907875686237639
NQ,RTH,B0,1day,390,2020,1,42,E1_a_exp_L1-5,0.4598337658877891
NQ,RTH,B0,1day,390,2020,1,42,E1_d_model_L1-5,0.884700735623089
NQ,RTH,B0,1day,390,2020,1,42,E1_a_exp_L1-10,0.4620562755891806
NQ,RTH,B0,1day,390,2020,1,42,E1_d_model_L1-10,1.4029893869078955
NQ,RTH,B0,1day,390,2020,1,42,E2,0.812566771063598
NQ,RTH,B0,1day,390,2020,1,42,E4,0.9757973325993439
NQ,RTH,B0,1day,390,2020,2,71,E1_a_exp_L1-5,0.3082878212980208
NQ,RTH,B0,1day,390,2020,2,71,E1_d_model_L1-5,0.7268581902358103
NQ,RTH,B0,1day,390,2020,2,71,E1_a_exp_L1-10,0.15907202674113247
NQ,RTH,B0,1day,390,2020,2,71,E1_d_model_L1-10,0.43957770103314575
NQ,RTH,B0,1day,390,2020,2,71,E2,0.7672535074520827
NQ,RTH,B0,1day,390,2020,2,71,E4,0.9747707720332857
NQ,RTH,B0,1day,390,2020,3,126,E1_a_exp_L1-5,0.8260199825061785
NQ,RTH,B0,1day,390,2020,3,126,E1_d_model_L1-5,1.1096814448001515
NQ,RTH,B0,1day,390,2020,3,126,E1_a_exp_L1-10,0.7816205411321968
NQ,RTH,B0,1day,390,2020,3,126,E1_d_model_L1-10,1.2705692217267306
NQ,RTH,B0,1day,390,2020,3,126,E2,0.9376508842274948
NQ,RTH,B0,1day,390,2020,3,126,E4,0.9929567407688992
NQ,RTH,B0,1day,390,2020,0,239,E1_a_exp_L1-5,0.8535124079051583
NQ,RTH,B0,1day,390,2020,0,239,E1_d_model_L1-5,1.0092618296396731
NQ,RTH,B0,1day,390,2020,0,239,E1_a_exp_L1-10,0.8471458031229577
NQ,RTH,B0,1day,390,2020,0,239,E1_d_model_L1-10,1.2124287625490056
NQ,RTH,B0,1day,390,2020,0,239,E2,0.9757600810721493
NQ,RTH,B0,1day,390,2020,0,239,E4,0.995046977866814
NQ,RTH,B0,1day,390,2021,1,86,E1_a_exp_L1-5,0.46152747317280524
NQ,RTH,B0,1day,390,2021,1,86,E1_d_model_L1-5,0.6873865962091432
NQ,RTH,B0,1day,390,2021,1,86,E1_a_exp_L1-10,0.46006344729394066
NQ,RTH,B0,1day,390,2021,1,86,E1_d_model_L1-10,0.9119319912582707
NQ,RTH,B0,1day,390,2021,1,86,E2,0.6702147435068753
NQ,RTH,B0,1day,390,2021,1,86,E4,0.9581024478000427
NQ,RTH,B0,1day,390,2021,2,89,E1_a_exp_L1-5,1.072760372923947
NQ,RTH,B0,1day,390,2021,2,89,E1_d_model_L1-5,-0.9179535322888546
NQ,RTH,B0,1day,390,2021,2,89,E1_a_exp_L1-10,1.0718951015141522
NQ,RTH,B0,1day,390,2021,2,89,E1_d_model_L1-10,-0.7667210458389252
NQ,RTH,B0,1day,390,2021,2,89,E2,0.8276034679322715
NQ,RTH,B0,1day,390,2021,2,89,E4,0.9789600859790111
NQ,RTH,B0,1day,390,2021,3,64,E1_a_exp_L1-5,0.5571316110269334
NQ,RTH,B0,1day,390,2021,3,64,E1_d_model_L1-5,1.058276120556946
NQ,RTH,B0,1day,390,2021,3,64,E1_a_exp_L1-10,0.5818015179938624
NQ,RTH,B0,1day,390,2021,3,64,E1_d_model_L1-10,2.00892598504053
NQ,RTH,B0,1day,390,2021,3,64,E2,0.7850147900438971
NQ,RTH,B0,1day,390,2021,3,64,E4,0.984465421899776
NQ,RTH,B0,1day,390,2021,0,239,E1_a_exp_L1-5,0.7866742425814615
NQ,RTH,B0,1day,390,2021,0,239,E1_d_model_L1-5,1.1631203630046985
NQ,RTH,B0,1day,390,2021,0,239,E1_a_exp_L1-10,0.7560009900317831
NQ,RTH,B0,1day,390,2021,0,239,E1_d_model_L1-10,1.4909029272983607
NQ,RTH,B0,1day,390,2021,0,239,E2,0.9480408144595395
NQ,RTH,B0,1day,390,2021,0,239,E4,0.9910167898178095
NQ,RTH,B0,1day,390,2022,2,32,E1_a_exp_L1-5,0.7342485274623963
NQ,RTH,B0,1day,390,2022,2,32,E1_d_model_L1-5,-0.5416212941537843
NQ,RTH,B0,1day,390,2022,2,32,E1_a_exp_L1-10,0.7337563914093567
NQ,RTH,B0,1day,390,2022,2,32,E1_d_model_L1-10,-0.5414767603195637
NQ,RTH,B0,1day,390,2022,2,32,E2,0.7275109372248224
NQ,RTH,B0,1day,390,2022,2,32,E4,0.9361365232634179
NQ,RTH,B0,1day,390,2022,3,205,E1_a_exp_L1-5,0.5955592129826562
NQ,RTH,B0,1day,390,2022,3,205,E1_d_model_L1-5,0.9351679529256881
NQ,RTH,B0,1day,390,2022,3,205,E1_a_exp_L1-10,0.5658807982198707
NQ,RTH,B0,1day,390,2022,3,205,E1_d_model_L1-10,1.1762594573926362
NQ,RTH,B0,1day,390,2022,3,205,E2,0.5110194203104801
NQ,RTH,B0,1day,390,2022,3,205,E4,0.97950367365894
NQ,RTH,B0,1day,390,2022,0,238,E1_a_exp_L1-5,0.6534071676720473
NQ,RTH,B0,1day,390,2022,0,238,E1_d_model_L1-5,1.0126404899834067
NQ,RTH,B0,1day,390,2022,0,238,E1_a_exp_L1-10,0.5958614545105233
