root,geom,btag,horizon,M,year,tercile,n,E1_a_exp_L1-10,E1_a_exp_L1-5,E1_d_model_L1-10,E1_d_model_L1-5,E2,E4,disagreement
ES,RTH,B1,30min,30,2018,0,2832,0.8481583956220435,0.92445200165808,1.05207202838993,1.0758482019945705,0.9302589260344873,0.9573818518603054,0.227689806372527
ES,RTH,B1,30min,30,2018,1,876,1.039236923490508,1.0150547188875856,7.022448229840377,4.320705435311394,0.7035560104109874,0.8680818895604017,6.318892219429389
ES,RTH,B1,30min,30,2018,2,936,0.8634473505820913,0.9320831757274141,2.5717279528118167,1.9416386298592416,0.7987826381993965,0.8875505786736829,1.77294531461242
ES,RTH,B1,30min,30,2018,3,1020,0.7745151028793178,0.8732103564229432,1.2732316845902614,1.217654453630892,0.8592527205266836,0.9134959983942259,0.4987165817109436
ES,RTH,B1,30min,30,2019,0,2844,0.7283252282079083,0.9103210051840738,1.1478831061761214,1.2701633475275544,0.8560301286506451,0.9404480891780479,0.5418381193196461
ES,RTH,B1,30min,30,2019,1,1260,0.9081578207457829,1.022837296724828,2.8465389053846866,3.0055079994447724,0.7759171159479993,0.8991349399087196,2.229590883496773
ES,RTH,B1,30min,30,2019,2,972,0.801958920447931,0.968910185355649,2.605244692677081,2.96776917876774,0.7561747660914304,0.8901631393199447,2.2115944126763094
ES,RTH,B1,30min,30,2019,3,612,0.7224304149072899,0.9154767895112432,1.9285735817439555,1.9989617649887155,0.7667512266304337,0.917041631857864,1.2765313500814255
ES,RTH,B1,30min,30,2020,0,2868,0.8532003088322148,0.9474241171248912,1.042754096519735,1.093097025734777,0.2631416845302211,0.9675463225800651,0.8299553412045559
ES,RTH,B1,30min,30,2020,1,456,1.1941940984820762,1.125313985831056,31.119961186936813,6.387023838803727,0.7970565740865994,0.8980981832346234,30.322904612850213
ES,RTH,B1,30min,30,2020,2,924,1.0423399141234817,1.076839889145167,4.136402928947107,3.461153951631641,0.7765307100286395,0.8968640340629128,3.3598722189184675
ES,RTH,B1,30min,30,2020,3,1488,0.827144844239748,0.9220937395645786,1.0747113790928144,1.127062339965078,-0.5708404207225564,0.9568368979535052,1.6979027606876345
ES,RTH,B1,30min,30,2021,0,2868,0.7808317263922954,0.9369929122356235,1.259530014357402,1.331326694457484,0.8863971262739139,0.9490004174560023,0.5504949680651886
ES,RTH,B1,30min,30,2021,1,1092,1.289069336200474,1.2275715335682305,-23.492971335055373,22.82864090840541,0.7921237120906078,0.8987131262534935,46.321612243460784
ES,RTH,B1,30min,30,2021,2,1104,1.1807305120181208,1.1275010405013866,93.57738181188009,6.32156665385925,0.7903461708187797,0.9056941991955892,92.78703564106131
ES,RTH,B1,30min,30,2021,3,672,0.9477527492227404,1.035290591311293,3.0987941734097153,2.524301944165455,0.8152088337947954,0.9210217309463548,2.2835853396149197
ES,RTH,B1,30min,30,2022,0,2856,0.726626593975522,0.936164477785964,1.4149297405905574,1.5385067322590131,0.8656207515268092,0.9224102191697823,0.8118801382834911
ES,RTH,B1,30min,30,2022,2,504,1.2686513368560721,1.19885604364175,-11.376615767258944,43.818691850440665,0.8149185509451814,0.8855507097516709,55.19530761769961
ES,RTH,B1,30min,30,2022,3,2340,0.7582511951171399,0.9585683858085168,1.7569444806363548,1.8190607935930496,0.8478997224908882,0.9129872650933117,1.0608095984759096
ES,RTH,B1,30min,30,2023,0,2832,0.681067852341466,0.8765341234357775,1.2681277882336615,1.4079050878424986,0.8277178921732468,0.9090609790477725,0.7268372355010325
ES,RTH,B1,30min,30,2023,1,480,0.8189780361402647,0.8209108777767179,4.96215985358677,3.0479305742542295,0.6976231819786993,0.8490387879018633,4.26453667160807
ES,RTH,B1,30min,30,2023,2,1500,0.7872915728910079,0.9425446555400504,2.948278247552881,3.2444824617315486,0.7514983065056914,0.8601917737869522,2.4929841552258574
ES,RTH,B1,30min,30,2023,3,852,1.0057839913738635,1.0369519214032765,4.382235894219307,2.8610892973709365,0.7974318263396954,0.903214146725038,3.584804067879612
NQ,GLOBEX,B0,1day,23,0,0,1948,0.7279061501101777,0.7456393764479846,0.9166893224184963,0.8611662971149481,0.7769955700245802,0.9217305974291277,0.19382444731895
NQ,GLOBEX,B0,1day,23,0,1,650,0.28197738051951976,0.33561711474140854,0.581064514730841,0.5950075693586833,0.37499547178249837,0.7585090315806173,0.47653165106109757
NQ,GLOBEX,B0,1day,23,0,2,649,0.1240458113315115,0.1210507231327216,0.24492971923722645,0.17856966038582817,-0.9492145318447679,0.6364272370308991,1.585641768875667
NQ,GLOBEX,B0,1day,23,0,3,649,0.5205261829498695,0.5431566111162627,0.9385415904725514,0.7430243552089196,0.39632901952600436,0.803313031795909,0.5422125709465471
NQ,GLOBEX,B0,1day,23,2016,0,241,0.6648617015194414,0.6806441673953946,0.9368004280193899,0.8183354237570085,0.831245201410408,0.9022298792476117,0.27193872649994855
NQ,GLOBEX,B0,1day,23,2016,1,111,0.26980524953182644,0.3384194281948612,0.519497652275269,0.6104065754906233,0.2568381964386403,0.6465402484870897,0.3897020520484494
NQ,GLOBEX,B0,1day,23,2016,2,89,0.12574468661994992,0.09183656160016926,0.2315366646758631,0.07361017102862391,-0.9777144889622059,0.666021350829866,1.6437358397920718
NQ,GLOBEX,B0,1day,23,2016,3,41,0.4918478134044043,0.4032806619648824,-0.5634870149002094,-15.172918822997975,0.37553184487465263,0.7754276793329348,15.94834650233091
NQ,GLOBEX,B0,1day,23,2017,0,242,0.49693686104524687,0.5001014666685708,1.598493873461418,1.034960240803213,0.42163003485114137,0.8274875119921954,1.1768638386102768
NQ,GLOBEX,B0,1day,23,2017,1,194,0.35554270466579163,0.3679324478140241,1.3640139441055479,0.8687964475083482,0.27176842400233486,0.7510047634079051,1.092245520103213
NQ,GLOBEX,B0,1day,23,2017,2,42,-0.06068604114422414,-0.08555366381820602,-0.06797908973507225,-0.26702646521111595,-2.4746244108624946,0.6458521379146787,3.120476548777173
NQ,GLOBEX,B0,1day,23,2018,0,243,0.7689678388814933,0.7561308750180955,1.3318087333001702,0.9890201128786762,0.7535678192526549,0.9078379878340084,0.5782409140475153
NQ,GLOBEX,B0,1day,23,2018,1,72,-0.10632409002006828,0.02204390207176351,0.07349894853197843,0.023146680065823287,0.028437762459329163,0.6606031373116668,0.766927227331735
NQ,GLOBEX,B0,1day,23,2018,2,84,0.5114543033207422,0.4866938798391335,-7.618759545576456,2.7255016720478737,-0.899700379325854,0.6736186516986526,10.344261217624329
NQ,GLOBEX,B0,1day,23,2018,3,87,1.2319861617859333,1.1660377556967119,-1.3919768703824162,-2.176504042949548,0.4259845805019304,0.7557229666918595,3.4084902047354815
NQ,GLOBEX,B0,1day,23,2019,0,243,0.6106099155005883,0.6270662952174357,1.1398367718218114,0.9159355658989254,0.5756277104473393,0.8808693439841906,0.5642090613744721
NQ,GLOBEX,B0,1day,23,2019,1,100,0.33714122705018706,0.2591632599450232,1.9970920661241538,0.6543888172742258,0.3761632503695206,0.7740229136494405,1.7379288061791307
NQ,GLOBEX,B0,1day,23,2019,2,91,0.5610979950029118,0.5610440110065152,-0.44433673325760387,-0.4449642861225569,-1.4295343991989014,0.6163588549307151,2.0458932541296164
NQ,GLOBEX,B0,1day,23,2019,3,52,0.2854754293631866,0.18932656818677357,1.3762581478072555,0.15512392671708727,-0.7312930351216362,0.7313844117267421,2.1075511829288915
NQ,GLOBEX,B0,1day,23,2020,0,244,0.7794845344596062,0.7836658298137733,1.1567081333731433,0.9656707731306317,0.829105652100172,0.9275583661949837,0.3772235989135371
NQ,GLOBEX,B0,1day,23,2020,1,35,-0.02088112255436201,0.020153965904399915,-0.1356886683209109,-0.13602216272822068,0.24153850017882778,0.7130909222430201,0.8491130849712407
