arm,grid,seed_index,M,lam_true,var_log_rv,trv_over_rv,estimator,lam
A0,RTH_1day,2,26,0.9286849291671676,1.1125097290497807,0.9694386558682303,E4,0.9395182221806383
A0,RTH_1day,2,78,0.9778806019594486,1.0565410714254302,0.9720011110167169,E1_a_exp_L1-5,0.017880291727201795
A0,RTH_1day,2,78,0.9778806019594486,1.0565410714254302,0.9720011110167169,E1_a_exp_L1-10,0.021784423332584128
A0,RTH_1day,2,78,0.9778806019594486,1.0565410714254302,0.9720011110167169,E1_d_model_L1-5,0.019571145351023434
A0,RTH_1day,2,78,0.9778806019594486,1.0565410714254302,0.9720011110167169,E1_d_model_L1-10,0.029409601939658754
A0,RTH_1day,2,78,0.9778806019594486,1.0565410714254302,0.9720011110167169,E2,0.9761842262604202
A0,RTH_1day,2,78,0.9778806019594486,1.0565410714254302,0.9720011110167169,E4,0.977601292922873
A0,RTH_1day,2,195,0.9934404332996495,1.0399929218592083,0.9712180890325036,E1_a_exp_L1-5,0.014287756686591895
A0,RTH_1day,2,195,0.9934404332996495,1.0399929218592083,0.9712180890325036,E1_a_exp_L1-10,0.013862010536963712
A0,RTH_1day,2,195,0.9934404332996495,1.0399929218592083,0.9712180890325036,E1_d_model_L1-5,0.01563958758255322
A0,RTH_1day,2,195,0.9934404332996495,1.0399929218592083,0.9712180890325036,E1_d_model_L1-10,0.01784657867032315
A0,RTH_1day,2,195,0.9934404332996495,1.0399929218592083,0.9712180890325036,E2,0.989464026808824
A0,RTH_1day,2,195,0.9934404332996495,1.0399929218592083,0.9712180890325036,E4,0.9907474764031873
