root,geom,btag,horizon,scheme,model,n,ic_pearson_log,r2_oos,ic_ir,ic_ir_n_blocks,ic_ir_block_len_windows,hit_rate,qlike_mean,lam_E2,ic_corrected_E2,r2_corrected_E2,lam_E4,ic_corrected_E4,r2_corrected_E4,lam_INT,ic_corrected_INT,r2_corrected_INT
ES,RTH,B1,1day,S-A,M6_PARK,1401,0.7731510578920353,0.4058759201927825,3.2816942825143967,22,63,0.47214285714285714,0.45286523883161983,0.9115033560507677,0.8098138842180491,0.44528187142536046,0.9948439727147731,0.775151992856767,0.407979473489909,0.9919787732169962,0.7762706476765509,0.4091578682440182
ES,RTH,B1,1day,S-A,M6_GK,1401,0.7766162767563186,0.45095326294443605,3.22205914476797,22,63,0.4421428571428571,0.40988499110856147,0.9115033560507677,0.8134434237750431,0.49473571320489956,0.9948439727147731,0.7786261797972305,0.45329044082546466,0.9919787732169962,0.7797498483639977,0.4545997103163715
ES,RTH,B1,1day,S-B_q0.80,M1_EWMA,280,0.383690565307966,-0.7970707556627346,11.953073073810021,4,63,0.5125448028673835,0.6203419382776738,0.9115033560507677,0.40188517348346225,-0.8744572912119265,0.9948439727147731,0.38468356642970747,-0.8012017738697793,0.9919787732169962,0.3852387196508097,-0.8035159392350976
ES,RTH,B1,1day,S-B_q0.80,M2_HAR,280,0.7048696618286591,-0.18446732061920268,3.7918081495059006,4,63,0.44802867383512546,0.32230063206026766,0.9115033560507677,0.7382945840742016,-0.2023770065076189,0.9948439727147731,0.7066938827716879,-0.18542336856685204,0.9919787732169962,0.7077137427802532,-0.18595893944481642
ES,RTH,B1,1day,S-B_q0.80,M3_HARJ,280,0.7019273189538441,-0.23510467094680498,4.052921129297214,4,63,0.43727598566308246,0.3409933721730824,0.9115033560507677,0.7352127152882341,-0.2579306695758457,0.9948439727147731,0.7037439250372974,-0.23632315960586386,0.9919787732169962,0.7047595278363502,-0.23700574779877434
ES,RTH,B1,1day,S-B_q0.80,M4_HARQ,280,0.5883673292286122,-0.6857468373576645,2.4683854077915766,4,63,0.46953405017921146,1.2016268910816976,0.9115033560507677,0.616267710385979,-0.7523250823000488,0.9948439727147731,0.5898900391171159,-0.6893008915622909,0.9919787732169962,0.5907413345294762,-0.6912918460278956
ES,RTH,B1,1day,S-B_q0.80,M5_RGARCH,280,0.6622439353474618,-0.9359916850271057,4.095254708017638,4,63,0.43727598566308246,0.6092569886928667,0.9115033560507677,0.6936475454690046,-1.0268658681438514,0.9948439727147731,0.6639578398062245,-0.9408426956369161,0.9919787732169962,0.6649160256129787,-0.9435601953373217
ES,RTH,B1,1day,S-B_q0.80,M6_PARK,280,0.6078530022283785,-0.9579376494478495,2.849116490737211,4,63,0.5483870967741935,0.646722866119946,0.9115033560507677,0.636677394079055,-1.0509425369515542,0.9948439727147731,0.6094261415433423,-0.9629024004978268,0.9919787732169962,0.6103056303362786,-0.965683616738339
ES,RTH,B1,1day,S-B_q0.80,M6_GK,280,0.6111863732740886,-0.9439105651511661,2.9970619343651865,4,63,0.5089605734767025,0.6467435396734215,0.9115033560507677,0.6401688335933802,-1.0355535817671673,0.9948439727147731,0.612768139439663,-0.9488026173344372,0.9919787732169962,0.613652451211949,-0.9515431082159707
ES,RTH,B1,1day,S-C_q0.80,M1_EWMA,280,0.4171773747595835,0.14912104794109093,1.9131405910905033,4,63,0.5197132616487455,0.4278124550845432,0.9115033560507677,0.43695992757617524,0.16359901140373354,0.9948439727147731,0.41825704061159347,0.1498939050051869,0.9919787732169962,0.41886064514167326,0.15032685372640586
ES,RTH,B1,1day,S-C_q0.80,M2_HAR,280,0.6843785065938907,0.4395210490484853,1.9225131197221328,4,63,0.4157706093189964,0.1880215681379632,0.9115033560507677,0.716831738174429,0.48219356092420734,0.9948439727147731,0.6861496958963902,0.44179897662655715,0.9919787732169962,0.687139907714822,0.4430750545428654
ES,RTH,B1,1day,S-C_q0.80,M3_HARJ,280,0.684477357273319,0.43384719538572114,2.168572294673879,4,63,0.4157706093189964,0.1934795005495511,0.9115033560507677,0.7169352763534801,0.4759688403841239,0.9948439727147731,0.6862488024039374,0.4360957168005152,0.9919787732169962,0.6872391572471868,0.43735532160506896
ES,RTH,B1,1day,S-C_q0.80,M4_HARQ,280,0.5176834265767507,0.12328198190229356,1.4555313406465207,4,63,0.44086021505376344,1.0522030465287693,0.9115033560507677,0.5422319767813985,0.13525126493931106,0.9948439727147731,0.5190232046942685,0.12392092155504182,0.9919787732169962,0.519772229162839,0.12427885074847818
ES,RTH,B1,1day,S-C_q0.80,M5_RGARCH,280,0.6700909050797091,0.40602015898785915,1.934752856518387,4,63,0.3906810035842294,0.2703049884096589,0.9115033560507677,0.7018666185380349,0.44544011417248713,0.9948439727147731,0.6718251176993987,0.4081244598385552,0.9919787732169962,0.6727946571095943,0.4093032733665581
ES,RTH,B1,1day,S-C_q0.80,M6_PARK,280,0.6216922966973545,0.23377205980189597,2.286057306954744,4,63,0.5663082437275986,0.291224777669819,0.9115033560507677,0.6511729479483273,0.2564686769939612,0.9948439727147731,0.6233012524648829,0.23498364187096465,0.9919787732169962,0.6242007650207075,0.2356623610440484
ES,RTH,B1,1day,S-C_q0.80,M6_GK,280,0.6082622057812102,0.23700667019933852,2.0724995477342945,4,63,0.5125448028673835,0.28485978163191383,0.9115033560507677,0.6371060020660348,0.26001733139657035,0.9948439727147731,0.6098364041255683,0.23823501644442244,0.9919787732169962,0.6107164849858917,0.23892312678296906
ES,RTH,B1,1day,S-B_q0.90,M1_EWMA,140,0.3255236419942411,-1.4903514615511377,,2,63,0.5107913669064749,0.8910732732279691,0.9115033560507677,0.3409599744284042,-1.6350476952803783,0.9948439727147731,0.32636610561175067,-1.498075580117556,0.9919787732169962,0.3268370984240263,-1.502402573311034
ES,RTH,B1,1day,S-B_q0.90,M2_HAR,140,0.7129018538196132,-0.4473113192752607,,2,63,0.41007194244604317,0.39483263269623764,0.9115033560507677,0.7467076626422038,-0.49074017808700965,0.9948439727147731,0.7147468622835722,-0.4496296218738887,0.9919787732169962,0.7157783438894858,-0.45092831757339524
ES,RTH,B1,1day,S-B_q0.90,M3_HARJ,140,0.7023105349775095,-0.4888706486939449,,2,63,0.39568345323741005,0.4090446676441144,0.9115033560507677,0.7356141034173083,-0.5363344473157556,0.9948439727147731,0.7041281328339586,-0.4914043428939853,0.9919787732169962,0.7051442900996288,-0.49282369935047393
ES,RTH,B1,1day,S-B_q0.90,M4_HARQ,140,0.5634369650301284,-1.2486870539748827,,2,63,0.4172661870503597,2.085892859244154,0.9115033560507677,0.5901551482152836,-1.3699204130032132,0.9948439727147731,0.564895154490316,-1.2551586864092985,0.9919787732169962,0.5657103787212624,-1.2587840462809292
ES,RTH,B1,1day,S-B_q0.90,M5_RGARCH,140,0.680264402123197,-1.341741611630503,,2,63,0.4172661870503597,0.7299681240159315,0.9115033560507677,0.712522542852916,-1.4720095134304392,0.9948439727147731,0.6820249440167588,-1.3486955225442043,0.9919787732169962,0.6830092032302654,-1.352591051196814
ES,RTH,B1,1day,S-B_q0.90,M6_PARK,140,0.6076565249153142,-0.7824197988482784,,2,63,0.5467625899280576,0.5739170735790322,0.9115033560507677,0.636471599811002,-0.8583838925599087,0.9948439727147731,0.6092291557419025,-0.7864748848135226,0.9919787732169962,0.610108360256248,-0.788746513507425
ES,RTH,B1,1day,S-B_q0.90,M6_GK,140,0.6088192649405125,-0.7105444696897512,,2,63,0.5107913669064749,0.5181628097705366,0.9115033560507677,0.6376894769729486,-0.7795302836495275,0.9948439727147731,0.6103949049684044,-0.7142270438155108,0.9919787732169962,0.6112757918250556,-0.7162899941754287
ES,RTH,B1,1day,S-C_q0.90,M1_EWMA,140,0.36272609856980553,0.03938476942570768,,2,63,0.5107913669064749,0.6285097270644332,0.9115033560507677,0.3799265716468719,0.04320858410916709,0.9948439727147731,0.36366484310858666,0.03958889082700358,0.9919787732169962,0.36418966331582125,0.03970323810254781
ES,RTH,B1,1day,S-C_q0.90,M2_HAR,140,0.739452524532677,0.4945200827861421,,2,63,0.460431654676259,0.1741322523983095,0.9115033560507677,0.7745173662690246,0.5425323774217667,0.9948439727147731,0.7413662468201826,0.4970830565889387,0.9919787732169962,0.7424361439924443,0.4985188152589283
ES,RTH,B1,1day,S-C_q0.90,M3_HARJ,140,0.746506537440575,0.5007933374767647,,2,63,0.4748201438848921,0.17659647904318415,0.9115033560507677,0.7819058804978533,0.5494146940352814,0.9948439727147731,0.7484385156962061,0.5033888239883267,0.9919787732169962,0.749518619160573,0.5048427960335152
ES,RTH,B1,1day,S-C_q0.90,M4_HARQ,140,0.4756298729277616,-0.03257086393877584,,2,63,0.5035971223021583,1.8986773375401031,0.9115033560507677,0.4981842434464521,-0.03573312563531774,0.9948439727147731,0.476860815359124,-0.03273967057356247,0.9919787732169962,0.47754899348984337,-0.03283423478221034
ES,RTH,B1,1day,S-C_q0.90,M5_RGARCH,140,0.7195578174437283,0.472388813421322,,2,63,0.45323741007194246,0.2620033352933297,0.9115033560507677,0.753679252088585,0.5182524126603562,0.9948439727147731,0.7214200517139557,0.4748370863948113,0.9919787732169962,0.7224611636834475,0.47620859052191283
ES,RTH,B1,1day,S-C_q0.90,M6_PARK,140,0.6957694263520018,0.3824502075796954,,2,63,0.5755395683453237,0.2227036065333733,0.9115033560507677,0.7287628153940379,0.4195817876488369,0.9948439727147731,0.6975700956498939,0.3844323512721787,0.9919787732169962,0.6985767887330917,0.3855427332778562
ES,RTH,B1,1day,S-C_q0.90,M6_GK,140,0.6860279500787994,0.3683110849147053,,2,63,0.5683453237410072,0.22498973018426907,0.9115033560507677,0.7185593982761354,0.4040699164405398,0.9948439727147731,0.6878034081837633,0.37021994907366446,0.9919787732169962,0.6887960065447544,0.3712892804351741
ES,RTH,B1,1h,S-A,M1_EWMA,10906,0.773158891647726,0.5715648122167527,1.3247931860999302,173,63,0.48234754699679044,0.34249042772678245,0.930985664293965,0.8013039028373891,0.6139351379274056,0.9763629103264524,0.7824617528460991,0.5854020120711537,0.7627026364969165,0.8853013591994205,0.7493940427975214
ES,RTH,B1,1h,S-A,M2_HAR,10906,0.8379261482749453,0.6569677971882764,3.5040410827899184,173,63,0.4695093993580926,0.24435886876414348,0.930985664293965,0.8684288574516443,0.7056690799707463,0.9763629103264524,0.8480083069826808,0.6728725458944518,0.7627026364969165,0.9594627520814157,0.8613682000703722
ES,RTH,B1,1h,S-A,M3_HARJ,10906,0.8369494775799992,0.6569019424125493,3.519062499024698,173,63,0.4687757909215956,0.24594559910873948,0.930985664293965,0.8674166333821787,0.7055983433544344,0.9763629103264524,0.8470198847163439,0.672805096818877,0.7627026364969165,0.9583444206451913,0.8612818560975369
ES,RTH,B1,1h,S-A,M4_HARQ,10906,0.8404220097166222,0.6764082547766281,3.7565295903201257,173,63,0.47024300779458966,0.26315188891687946,0.930985664293965,0.8710155747949512,0.726550666373148,0.9763629103264524,0.8505341993181534,0.6927836438916625,0.7627026364969165,0.962320624571223,0.886857108405135
ES,RTH,B1,1h,S-A,M5_RGARCH,10906,0.8210388422712975,0.5345930352828372,3.413914179431394,173,63,0.45969738651994496,0.609524198172949,0.930985664293965,0.8509268092241531,0.5742226285388169,0.9763629103264524,0.8309178082518155,0.5475351732729103,0.7627026364969165,0.940126034726482,0.7009193487755807
ES,RTH,B1,1h,S-A,M6_PARK,10906,0.7801754235194378,0.4059727997674274,3.1938371433606134,173,63,0.48766620816139383,0.7558034442389264,0.930985664293965,0.8085758548694008,0.4360677240667357,0.9763629103264524,0.7895627095660558,0.4158011283239837,0.7627026364969165,0.8933356006341331,0.5322818885641398
ES,RTH,B1,1h,S-A,M6_GK,10906,0.7878647433142483,0.4615957001490708,3.3068511127948965,173,63,0.48775790921595596,0.6676875735815262,0.930985664293965,0.8165450860692326,0.4958139720649005,0.9763629103264524,0.7973445493791106,0.4727706217299198,0.7627026364969165,0.9021402141996022,0.6052105736374191
ES,RTH,B1,1h,S-B_q0.80,M1_EWMA,2181,0.54527263537529,-0.5168677439310219,1.1164604486514476,34,63,0.47660550458715595,0.6349811807988286,0.930985664293965,0.5651219892271849,-0.5551833543247959,0.9763629103264524,0.5518335062350391,-0.5293807645337575,0.7627026364969165,0.6243614481406503,-0.6776792411587678
ES,RTH,B1,1h,S-B_q0.80,M2_HAR,2181,0.6239513601227885,-0.18841484538377418,1.5701985390816513,34,63,0.4481651376146789,0.459962873089035,0.930985664293965,0.6466648258827642,-0.20238211243205664,0.9763629103264524,0.631458915116288,-0.1929762421237167,0.7627026364969165,0.7144520914889959,-0.24703578612126106
ES,RTH,B1,1h,S-B_q0.80,M3_HARJ,2181,0.6229058949058828,-0.20159639677427088,1.5568550089341384,34,63,0.4444954128440367,0.46692838803574205,0.930985664293965,0.6455813029903327,-0.21654081744336662,0.9763629103264524,0.6304008705733141,-0.2064769100117353,0.7627026364969165,0.7132549872617524,-0.2643184737110659
ES,RTH,B1,1h,S-B_q0.80,M4_HARQ,2181,0.5987029853194806,-0.27801774819343206,1.494765682241518,34,63,0.44862385321100917,0.5805573833332642,0.930985664293965,0.6204973440252187,-0.29862731388487423,0.9763629103264524,0.6059067448980698,-0.28474837097250577,0.7627026364969165,0.6855415780454936,-0.3645165689610882
ES,RTH,B1,1h,S-B_q0.80,M5_RGARCH,2181,0.5357624338426347,-2.011705967269631,1.3017062845911334,34,63,0.44724770642201833,1.5186580720316687,0.930985664293965,0.5552655914191662,-2.160834526700533,0.9763629103264524,0.542208875332454,-2.060408016315374,0.7627026364969165,0.6134718439026687,-2.637601957834276
ES,RTH,B1,1h,S-B_q0.80,M6_PARK,2181,0.5066523586308026,-1.5336325131547257,1.4146137830963823,34,63,0.47660550458715595,1.32347235888788,0.930985664293965,0.5250958331312942,-1.6473212982476935,0.9763629103264524,0.512748539660456,-1.570760725273707,0.7627026364969165,0.5801395115323978,-2.010786956498119
ES,RTH,B1,1h,S-B_q0.80,M6_GK,2181,0.5170061817611267,-1.3551400881252333,1.4757961517260059,34,63,0.46559633027522934,1.1978130640347269,0.930985664293965,0.535826562575452,-1.455597159117306,0.9763629103264524,0.5232269428486368,-1.387947118630443,0.7627026364969165,0.5919951000656313,-1.7767607233526483
ES,RTH,B1,1h,S-C_q0.80,M1_EWMA,2181,0.5306037635866354,0.22630876447770354,0.7483304109016697,34,63,0.4990825688073395,0.33142445321643316,0.930985664293965,0.5499191320377396,0.24308512274389332,0.9763629103264524,0.5369881345319933,0.2317875475237337,0.7627026364969165,0.607564936747317,0.2967195256032375
ES,RTH,B1,1h,S-C_q0.80,M2_HAR,2181,0.7052326383793603,0.46580419974338094,3.4729907577539985,34,63,0.5261467889908257,0.20203038902724066,0.930985664293965,0.7309049558200894,0.5003344493995346,0.9763629103264524,0.713718192148811,0.47708100627013444,0.7627026364969165,0.8075227744952462,0.6107284509764037
ES,RTH,B1,1h,S-C_q0.80,M3_HARJ,2181,0.7072233367367239,0.4689666598513339,3.4683870488606394,34,63,0.5266055045871559,0.20145572451191762,0.930985664293965,0.732968120818073,0.5037313439267466,0.9763629103264524,0.7157328431383003,0.48032002741125457,0.7627026364969165,0.8098022127589312,0.6148748377287534
ES,RTH,B1,1h,S-C_q0.80,M4_HARQ,2181,0.7006691844420169,0.44799475504254826,3.542603827424656,34,63,0.5247706422018349,0.2907838979374138,0.930985664293965,0.7261753801922144,0.4812047835154322,0.9763629103264524,0.709099829474049,0.45884040688595873,0.7627026364969165,0.802297416529351,0.5873780076337254
ES,RTH,B1,1h,S-C_q0.80,M5_RGARCH,2181,0.6869662158813559,0.1752299879935011,3.978542565102485,34,63,0.5188073394495413,0.5217516609731174,0.930985664293965,0.7119735876412485,0.1882198563458986,0.9763629103264524,0.6952319830132532,0.1794721881998897,0.7627026364969165,0.7866069073431132,0.2297487639459727
ES,RTH,B1,1h,S-C_q0.80,M6_PARK,2181,0.6310776447887991,0.18198459371720455,3.2494233729205453,34,63,0.544954128440367,0.38711874837285376,0.930985664293965,0.6540505259986031,0.1954751836648493,0.9763629103264524,0.6386709452064594,0.18639031838720396,0.7627026364969165,0.7226120047604011,0.23860490971036558
ES,RTH,B1,1h,S-C_q0.80,M6_GK,2181,0.6416700672924142,0.22903136419738512,3.402912472813823,34,63,0.5394495412844037,0.3637147647670222,0.930985664293965,0.6650285404589433,0.2460095498581887,0.9763629103264524,0.6493908186614509,0.23457605955229005,0.7627026364969165,0.7347408002007277,0.3002891995356451
ES,RTH,B1,1h,S-B_q0.90,M1_EWMA,1091,0.531441189276749,-1.2021498203727128,0.9185228503407931,17,63,0.481651376146789,0.8768900461058479,0.930985664293965,0.5507870422190404,-1.2912656622746082,0.9763629103264524,0.5378356363591639,-1.2312530593473356,0.7627026364969165,0.6085238264525186,-1.576171056513154
ES,RTH,B1,1h,S-B_q0.90,M2_HAR,1091,0.6087060488519519,-0.8118211690926964,1.4275674591088319,17,63,0.4522935779816514,0.6548277063413683,0.930985664293965,0.6308645453023292,-0.8720017936133959,0.9763629103264524,0.6160301680520968,-0.8314748138284559,0.7627026364969165,0.6969955312200888,-1.064400633019155
ES,RTH,B1,1h,S-B_q0.90,M3_HARJ,1091,0.6092606533680319,-0.8256241537267057,1.4161280428498237,17,63,0.44862385321100917,0.6637998751164207,0.930985664293965,0.6314393388771907,-0.8868279989604753,0.9763629103264524,0.6165914457228011,-0.8456119594410378,0.7627026364969165,0.697630578087179,-1.0824980984971901
ES,RTH,B1,1h,S-B_q0.90,M4_HARQ,1091,0.5729263383776636,-0.9326117502690816,1.2326087786306612,17,63,0.45688073394495415,0.8692544940409547,0.930985664293965,0.5937823595379803,-1.0017466283719307,0.9763629103264524,0.5798199462251538,-0.9551896537704998,0.7627026364969165,0.6560261694797836,-1.2227724222280856
ES,RTH,B1,1h,S-B_q0.90,M5_RGARCH,1091,0.5072139122522049,-3.4816587901805933,1.1683516331756938,17,63,0.45321100917431195,2.0750360443357208,0.930985664293965,0.525677828777135,-3.7397555340672097,0.9763629103264524,0.513316850050036,-3.56594740885485,0.7627026364969165,0.5807825154345211,-4.564896754745477
ES,RTH,B1,1h,S-B_q0.90,M6_PARK,1091,0.49402924308824175,-2.1869219335718917,1.4514218645085517,17,63,0.48623853211009177,1.4838933177844444,0.930985664293965,0.5120132030800963,-2.3490393219216705,0.9763629103264524,0.4999735393073445,-2.2398658433683045,0.7627026364969165,0.5656854821370375,-2.8673323375626394
ES,RTH,B1,1h,S-B_q0.90,M6_GK,1091,0.4966044456056281,-2.0701946522703385,1.3757204249055837,17,63,0.4724770642201835,1.3932657186740574,0.930985664293965,0.5146821497223326,-2.223659001065628,0.9763629103264524,0.50257972737225,-2.120312673059403,0.7627026364969165,0.5686342036915386,-2.7142880504238405
ES,RTH,B1,1h,S-C_q0.90,M1_EWMA,1091,0.5575008790322179,0.2590504057682834,1.201317958180344,17,63,0.5064220183486239,0.3413459511964494,0.930985664293965,0.5777953730205998,0.2782539148599462,0.9763629103264524,0.5642088834949937,0.2653218419385354,0.7627026364969165,0.6383633316435725,0.3396479746787013
ES,RTH,B1,1h,S-C_q0.90,M2_HAR,1091,0.7131312659629152,0.47905144950153855,3.667461966841545,17,63,0.5165137614678899,0.1927357888915749,0.930985664293965,0.7390911141610651,0.5145637230244985,0.9763629103264524,0.7217118581996994,0.49064896303912753,0.7627026364969165,0.8165670547991676,0.6280972774682093
ES,RTH,B1,1h,S-C_q0.90,M3_HARJ,1091,0.7166878596060888,0.4840238464190604,3.693307013549695,17,63,0.5247706422018349,0.19138665353586065,0.930985664293965,0.7427771771396697,0.5199047256932052,0.9763629103264524,0.7253112457593097,0.49574173834319896,0.7627026364969165,0.820639512893404,0.6346167211931714
ES,RTH,B1,1h,S-C_q0.90,M4_HARQ,1091,0.6861263053758712,0.42024791757002433,2.5938321335575156,17,63,0.5174311926605505,0.3761116798983127,0.930985664293965,0.7111031021907809,0.4514010620010237,0.9763629103264524,0.694381966472727,0.43042183713176085,0.7627026364969165,0.7856451724136645,0.5509983805749219
ES,RTH,B1,1h,S-C_q0.90,M5_RGARCH,1091,0.6839844734935246,0.12369593557647418,3.6326540978746213,17,63,0.5055045871559632,0.5321436083382631,0.930985664293965,0.708883302011172,0.13286556423001628,0.9763629103264524,0.692214363477965,0.12669053101895866,0.7627026364969165,0.7831926795339965,0.16218107773248044
ES,RTH,B1,1h,S-C_q0.90,M6_PARK,1091,0.6354368494326091,0.19648154052870648,2.992768827709974,17,63,0.544954128440367,0.3196040351805804,0.930985664293965,0.6585684171230363,0.2110467948802551,0.9763629103264524,0.6430826010038094,0.2012382265350614,0.7627026364969165,0.7276034881901122,0.2576122477183817
ES,RTH,B1,1h,S-C_q0.90,M6_GK,1091,0.641690322641942,0.21654610397793395,2.834067815884199,17,63,0.5477064220183486,0.3229051250761196,0.930985664293965,0.6650495331563117,0.23259875235797192,0.9763629103264524,0.6494113177289353,0.22178853957646807,0.7627026364969165,0.7347639934778947,0.28391943808209114
ES,RTH,B1,30min,S-A,M1_EWMA,22312,0.7876948804639288,0.5973637000786948,1.2842241646254873,354,63,0.4702613060822016,0.3473323883178603,0.8036308834779807,0.8786779207656796,0.7433309400621888,0.9989807302415732,0.7880966243893657,0.5979731960738026,0.5608079747699993,1.051843027592436,1.0651840325981239
ES,RTH,B1,30min,S-A,M2_HAR,22312,0.8580014742375154,0.6899558411585519,4.267518599571335,354,63,0.41495226569853433,0.22517220782553177,0.8036308834779807,0.9571053082798751,0.8585481908964696,0.9989807302415732,0.8584390762695202,0.6906598098160582,0.5608079747699993,1.1457264617604548,1.230288926332617
ES,RTH,B1,30min,S-A,M3_HARJ,22312,0.8585906966375204,0.6917570526565902,4.267947690477198,354,63,0.41750705929810406,0.22496236920445334,0.8036308834779807,0.9577625890698683,0.8607895327053395,0.9989807302415732,0.8590285991875631,0.6924628591077124,0.5608079747699993,1.1465132759045071,1.2335007413906625
ES,RTH,B1,30min,S-A,M4_HARQ,22312,0.8626462604923174,0.7168026554953351,4.282401525334502,354,63,0.41638653578952084,0.24547864787561893,0.8036308834779807,0.9622865925943888,0.8919550881284358,0.9989807302415732,0.8630862314805121,0.7175340162187093,0.5608079747699993,1.151928845650386,1.278160596395429
ES,RTH,B1,30min,S-A,M5_RGARCH,22312,0.8462644619975264,0.5183883010257472,4.556213744245211,354,63,0.41194926269553134,0.662894503930616,0.8036308834779807,0.9440126073282569,0.6450577145346242,0.9989807302415732,0.8466960778621876,0.5189172176528277,0.5608079747699993,1.1300535219006345,0.9243597173138463
ES,RTH,B1,30min,S-A,M6_PARK,22312,0.8140889033414894,0.5095693409736824,3.8302639529171074,354,63,0.45278113934830355,0.6085532123858208,0.8036308834779807,0.9081205967534143,0.634083820632118,0.9989807302415732,0.8145041088732181,0.5100892595300197,0.5608079747699993,1.0870881074100502,0.9086342632389793
ES,RTH,B1,30min,S-A,M6_GK,22312,0.8206673434581009,0.5559420387801595,3.973597783949014,354,63,0.46102819237147596,0.5461986532463002,0.8036308834779807,0.9154588824613793,0.6917877973705227,0.9989807302415732,0.8210859041574475,0.5565092718512415,0.5608079747699993,1.0958725828975853,0.9913233473688824
ES,RTH,B1,30min,S-B_q0.80,M1_EWMA,4463,0.5546745136848659,-0.4942132794819467,0.6786884691856444,70,63,0.4831913939937248,0.6662367567601496,0.8036308834779807,0.6187424350140248,-0.6149754690151701,0.9989807302415732,0.5549574114438767,-0.49471753009934055,0.5608079747699993,0.7406808578710429,-0.8812522319865999
ES,RTH,B1,30min,S-B_q0.80,M2_HAR,4463,0.6710530865557435,0.019274112180943326,2.0674024095415953,70,63,0.4522635589421784,0.4017573393066926,0.8036308834779807,0.7485633656409094,0.023983787304848434,0.9989807302415732,0.6713953402733386,0.01929377774512474,0.5608079747699993,0.896086197516381,0.03436847022164422
ES,RTH,B1,30min,S-B_q0.80,M3_HARJ,4463,0.6709431878615336,0.015700686546967768,2.0299429795579758,70,63,0.45517705064993275,0.4048015778584889,0.8036308834779807,0.7484407730501511,0.01953718662356256,0.9989807302415732,0.671285385528069,0.015716706110207986,0.5608079747699993,0.8959394450388505,0.027996546506684383
ES,RTH,B1,30min,S-B_q0.80,M4_HARQ,4463,0.6481111687217633,-0.04866601892299793,2.0456755315316135,70,63,0.4524876736889287,0.5522054248002506,0.8036308834779807,0.7229715315936119,-0.06055767632072513,0.9989807302415732,0.648441721492258,-0.0487156733355903,0.5608079747699993,0.8654508628052324,-0.08677840029460535
ES,RTH,B1,30min,S-B_q0.80,M5_RGARCH,4463,0.6075786914741311,-1.5551763152371385,1.6520599983491988,70,63,0.4435230838189153,1.3782749221200428,0.8036308834779807,0.6777573329048309,-1.935187344352166,0.9989807302415732,0.6078885716759433,-1.5567630767623177,0.5608079747699993,0.8113260936320965,-2.773099501437998
ES,RTH,B1,30min,S-B_q0.80,M6_PARK,4463,0.5680290930134354,-0.9137420513983687,1.725332412218509,70,63,0.48296727924697447,1.013535619528212,0.8036308834779807,0.6336395408454307,-1.137017093524138,0.9989807302415732,0.568318801939124,-0.914674351303461,0.5608079747699993,0.7585138049950774,-1.6293314155760998
ES,RTH,B1,30min,S-B_q0.80,M6_GK,4463,0.5778901009256727,-0.7715459448719579,1.7761508169228353,70,63,0.4872254594352308,0.9425827111854935,0.8036308834779807,0.6446395487721998,-0.9600750303831473,0.9989807302415732,0.5781848392099691,-0.7723331607060958,0.5608079747699993,0.771681635172432,-1.3757756301314854
ES,RTH,B1,30min,S-C_q0.80,M1_EWMA,4463,0.5528351327449985,0.2357521105386009,1.0104353327175601,70,63,0.5015688032272524,0.37627507874375415,0.8036308834779807,0.6166905955774313,0.2933586991061182,0.9989807302415732,0.5531170923741098,0.2359926507106813,0.5608079747699993,0.7382246529817253,0.42037938321987744
ES,RTH,B1,30min,S-C_q0.80,M2_HAR,4463,0.7312962887208341,0.5134429765827824,4.050329127396409,70,63,0.47601972209771404,0.19340295985070766,0.8036308834779807,0.8157649851150789,0.6389039883095167,0.9989807302415732,0.7316692679656848,0.5139668474472193,0.5608079747699993,0.9765315498079575,0.9155415038335671
ES,RTH,B1,30min,S-C_q0.80,M3_HARJ,4463,0.734050239929203,0.51789613226103,4.040976529502658,70,63,0.47736441057821605,0.1930848557426019,0.8036308834779807,0.8188370326574401,0.6444452831624162,0.9989807302415732,0.7344246237574734,0.5184245467235314,0.5608079747699993,0.9802090199156045,0.9234821107410813
ES,RTH,B1,30min,S-C_q0.80,M4_HARQ,4463,0.7281564912425975,0.5000066370131722,3.5772668731542128,70,63,0.4789332138054684,0.31320085814077997,0.8036308834779807,0.8122625239613674,0.6221844472293382,0.9989807302415732,0.728527869112861,0.5005167986496203,0.5608079747699993,0.9723388424952093,0.8915826085002388
ES,RTH,B1,30min,S-C_q0.80,M5_RGARCH,4463,0.745661773456116,0.21755219083698385,3.9410956273283384,70,63,0.4549529359031824,0.504007904148789,0.8036308834779807,0.8317897614225677,0.27071158576615945,0.9989807302415732,0.7460420794544742,0.2177741614539206,0.5608079747699993,0.9957144026251452,0.38792635023816696
ES,RTH,B1,30min,S-C_q0.80,M6_PARK,4463,0.6678645806796724,0.2847270784347069,3.1309046728215613,70,63,0.5118780815777678,0.3339093817088699,0.8036308834779807,0.7450065700046534,0.35430081681586884,0.9989807302415732,0.6682052081801895,0.28501758824302276,0.5608079747699993,0.8918284477742376,0.5077086832644992
ES,RTH,B1,30min,S-C_q0.80,M6_GK,4463,0.6812467465746893,0.33574844253062885,3.3471592171265936,70,63,0.5172568354997759,0.30736963043988114,0.8036308834779807,0.7599344488008815,0.4177893725009241,0.9989807302415732,0.6815941993117172,0.33609100993313284,0.5608079747699993,0.9096982324330747,0.5986869973957258
