symbol,value,artifact,location,session,note,superseded
pooling_share_min,0.2357562326876082,artifacts/s10-exponent-audit/phase3_pooling.csv,min,S10,,False
pooling_share_max,0.6113459238063959,artifacts/s10-exponent-audit/phase3_pooling.csv,max,S10,,False
mean_year_minus_pooled,-0.17603361206094714,artifacts/s10-exponent-audit/phase3_pooling.csv,mean of b_year_mean - b_pooled,S10,,False
residual_gap_mean,0.3569093879537216,artifacts/s10-exponent-audit/phase3_pooling.csv,mean of b_year_mean - b_ref,S10,,False
trend_beta[year_only],-0.0469036999353932,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_only, col=year_coef",S15,,False
trend_p[year_only],0.0076007600760076,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_only, col=p_wcb",S15,,False
trend_ci_lo[year_only],-0.0748892638034722,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_only, col=ci_lo",S15,,False
trend_ci_hi[year_only],-0.0245152488409299,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_only, col=ci_hi",S15,,False
trend_vif[year_only],1.0,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_only, col=vif_year",S15,,False
trend_r2w[year_only],0.2846448814371268,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_only, col=r2_within",S15,,False
trend_beta[year_plus_cond],-0.0104593279994014,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond, col=year_coef",S15,,False
trend_p[year_plus_cond],0.0036003600360036,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond, col=p_wcb",S15,,False
trend_ci_lo[year_plus_cond],-0.0210735246094752,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond, col=ci_lo",S15,,False
trend_ci_hi[year_plus_cond],-0.0019679707113424,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond, col=ci_hi",S15,,False
trend_vif[year_plus_cond],1.2701760941569693,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond, col=vif_year",S15,,False
trend_r2w[year_plus_cond],0.920712364911308,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond, col=r2_within",S15,,False
trend_beta[year_plus_cond_plus_Aoverc],-0.010357935109639,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond_plus_Aoverc, col=year_coef",S15,,False
trend_p[year_plus_cond_plus_Aoverc],0.003000300030003,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond_plus_Aoverc, col=p_wcb",S15,,False
trend_ci_lo[year_plus_cond_plus_Aoverc],-0.0206877424165026,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond_plus_Aoverc, col=ci_lo",S15,,False
trend_ci_hi[year_plus_cond_plus_Aoverc],-0.0025072815564227,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond_plus_Aoverc, col=ci_hi",S15,,False
trend_vif[year_plus_cond_plus_Aoverc],1.2716968727601696,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond_plus_Aoverc, col=vif_year",S15,,False
trend_r2w[year_plus_cond_plus_Aoverc],0.9215870227271036,artifacts/s15-confounds/phase3_trend_control.csv,"spec=year_plus_cond_plus_Aoverc, col=r2_within",S15,,False
rademacher_floor_G8,0.0078125,artifacts/s15-confounds/s15_summary.json,trend.rademacher_floor,S15,,False
lambda[ES/GLOBEX/1day/restricted_S05],-890.2105121888576,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=GLOBEX,horizon=1day,range=restricted_S05, col=lam_intercept",S09,,False
lambda_theory[ES/GLOBEX/1day/restricted_S05],1.0000065365203092,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[ES/GLOBEX/1day/extended],0.8272250642225776,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=GLOBEX,horizon=1day,range=extended, col=lam_intercept",S09,,False
lambda_theory[ES/GLOBEX/1day/extended],0.9930149647327526,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[NQ/GLOBEX/1day/restricted_S05],0.8496344690820835,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=GLOBEX,horizon=1day,range=restricted_S05, col=lam_intercept",S09,,False
lambda_theory[NQ/GLOBEX/1day/restricted_S05],0.9926414064188588,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[NQ/GLOBEX/1day/extended],0.9399469453085768,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=GLOBEX,horizon=1day,range=extended, col=lam_intercept",S09,,False
lambda_theory[NQ/GLOBEX/1day/extended],0.9933437324775314,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[ES/RTH/1day/restricted_S05],0.3466401547514712,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=RTH,horizon=1day,range=restricted_S05, col=lam_intercept",S09,,False
lambda_theory[ES/RTH/1day/restricted_S05],0.9449916624649066,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[ES/RTH/1day/extended],0.8397800078923314,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=RTH,horizon=1day,range=extended, col=lam_intercept",S09,,False
lambda_theory[ES/RTH/1day/extended],0.9765359952651714,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[ES/RTH/1h/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=RTH,horizon=1h,range=restricted_S05, col=lam_intercept",S09,undefined on this range,False
lambda_theory[ES/RTH/1h/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[ES/RTH/1h/extended],0.588054052124918,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=RTH,horizon=1h,range=extended, col=lam_intercept",S09,,False
lambda_theory[ES/RTH/1h/extended],0.8529726155294435,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[ES/RTH/30min/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=RTH,horizon=30min,range=restricted_S05, col=lam_intercept",S09,undefined on this range,False
lambda_theory[ES/RTH/30min/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[ES/RTH/30min/extended],0.3958240376050629,artifacts/s09-application/phase3_sizing_params.csv,"root=ES,geom=RTH,horizon=30min,range=extended, col=lam_intercept",S09,,False
lambda_theory[ES/RTH/30min/extended],0.6736771351183367,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[NQ/RTH/1day/restricted_S05],0.8975978507290965,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=RTH,horizon=1day,range=restricted_S05, col=lam_intercept",S09,,False
lambda_theory[NQ/RTH/1day/restricted_S05],0.9751344278478182,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[NQ/RTH/1day/extended],0.9312843759268288,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=RTH,horizon=1day,range=extended, col=lam_intercept",S09,,False
lambda_theory[NQ/RTH/1day/extended],0.9760122926626974,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[NQ/RTH/1h/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=RTH,horizon=1h,range=restricted_S05, col=lam_intercept",S09,undefined on this range,False
lambda_theory[NQ/RTH/1h/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[NQ/RTH/1h/extended],0.8101747602302579,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=RTH,horizon=1h,range=extended, col=lam_intercept",S09,,False
lambda_theory[NQ/RTH/1h/extended],0.887111968415982,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
lambda[NQ/RTH/30min/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=RTH,horizon=30min,range=restricted_S05, col=lam_intercept",S09,undefined on this range,False
lambda_theory[NQ/RTH/30min/restricted_S05],MISSING,artifacts/s09-application/phase3_sizing_params.csv,"...,range=restricted_S05, col=lam_theory",S09,,False
lambda[NQ/RTH/30min/extended],0.6765338975574761,artifacts/s09-application/phase3_sizing_params.csv,"root=NQ,geom=RTH,horizon=30min,range=extended, col=lam_intercept",S09,,False
lambda_theory[NQ/RTH/30min/extended],0.7760344553519921,artifacts/s09-application/phase3_sizing_params.csv,"...,range=extended, col=lam_theory",S09,,False
bound_violations_E2,14,artifacts/s08-final/phase4_bound_violations.json,key=E2,S08,,False
bound_violations_E4,0,artifacts/s08-final/phase4_bound_violations.json,key=E4,S08,,False
bound_violations_intercept,4,artifacts/s08-final/phase4_bound_violations.json,key=intercept,S08,,False
bound_violations_n_rows,128,artifacts/s08-final/phase4_bound_violations.json,key=n_rows,S08,,False
convex_overstatement[ES/GLOBEX/1day],0.1930379885042465,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/GLOBEX/1day, col=overstatement_prop",S12,,False
convex_adj_vp[ES/GLOBEX/1day],2.4247164543727417,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/GLOBEX/1day, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[ES/GLOBEX/1day],0.4680623870452627,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/GLOBEX/1day, col=diff_vp",S12,,False
convex_overstatement[NQ/GLOBEX/1day],0.0593961434179846,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/GLOBEX/1day, col=overstatement_prop",S12,,False
convex_adj_vp[NQ/GLOBEX/1day],2.5373330609393774,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/GLOBEX/1day, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[NQ/GLOBEX/1day],0.1507077983867488,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/GLOBEX/1day, col=diff_vp",S12,,False
convex_overstatement[ES/RTH/1day],0.1759117082228924,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/1day, col=overstatement_prop",S12,,False
convex_adj_vp[ES/RTH/1day],2.527731558392603,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/1day, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[ES/RTH/1day],0.4446575763657567,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/1day, col=diff_vp",S12,,False
convex_overstatement[ES/RTH/1h],0.6261932609074736,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/1h, col=overstatement_prop",S12,,False
convex_adj_vp[ES/RTH/1h],2.4642759276121895,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/1h, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[ES/RTH/1h],1.5431129788872666,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/1h, col=diff_vp",S12,,False
convex_overstatement[ES/RTH/30min],1.3427678095394455,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/30min, col=overstatement_prop",S12,,False
convex_adj_vp[ES/RTH/30min],1.937877228394096,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/30min, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[ES/RTH/30min],2.602119161127112,artifacts/s12-correction/phase1_convexity_exact.csv,"ES/RTH/30min, col=diff_vp",S12,,False
convex_overstatement[NQ/RTH/1day],0.0686844307856771,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/1day, col=overstatement_prop",S12,,False
convex_adj_vp[NQ/RTH/1day],2.4748719198173896,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/1day, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[NQ/RTH/1day],0.1699851690801135,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/1day, col=diff_vp",S12,,False
convex_overstatement[NQ/RTH/1h],0.2096497382649771,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/1h, col=overstatement_prop",S12,,False
convex_adj_vp[NQ/RTH/1h],3.263027287511866,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/1h, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[NQ/RTH/1h],0.6840928167783411,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/1h, col=diff_vp",S12,,False
convex_overstatement[NQ/RTH/30min],0.4209470972622591,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/30min, col=overstatement_prop",S12,,False
convex_adj_vp[NQ/RTH/30min],3.144486505086772,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/30min, col=adj_exact_intercept_vp",S12,,False
convex_diff_vp[NQ/RTH/30min],1.3236624666966224,artifacts/s12-correction/phase1_convexity_exact.csv,"NQ/RTH/30min, col=diff_vp",S12,,False
convex_kappa_boundary,0.18222415079042253,artifacts/s12-correction/phase1_k6.json,key=validity_boundary_kappa_at_10pct,S12,,False
convex_kappa_measured_lo,1.259902204790218,artifacts/s12-correction/phase1_k6.json,key=measured_kappa_range[0],S12,,False
convex_kappa_measured_hi,6.8444633315410295,artifacts/s12-correction/phase1_k6.json,key=measured_kappa_range[1],S12,,False
freq_required_min[ES/GLOBEX/1day],1.0007251631617111,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/GLOBEX/1day, col=minutes_per_sub_bar_required",S13,,False
freq_at_5min_overstatement[ES/GLOBEX/1day],0.1930379885042465,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/GLOBEX/1day, col=at_5min_overstatement",S13,,False
freq_required_min[ES/RTH/1day],1.0025706940874035,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/RTH/1day, col=minutes_per_sub_bar_required",S13,,False
freq_at_5min_overstatement[ES/RTH/1day],0.1759117082228924,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/RTH/1day, col=at_5min_overstatement",S13,,False
freq_required_min[ES/RTH/1h],MISSING,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/RTH/1h, col=minutes_per_sub_bar_required",S13,no grid frequency reaches 5 percent,False
freq_at_5min_overstatement[ES/RTH/1h],0.6261932609074736,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/RTH/1h, col=at_5min_overstatement",S13,,False
freq_required_min[ES/RTH/30min],MISSING,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/RTH/30min, col=minutes_per_sub_bar_required",S13,no grid frequency reaches 5 percent,False
freq_at_5min_overstatement[ES/RTH/30min],1.3427678095394455,artifacts/s13-extension/phase4_frequency_guide.csv,"ES/RTH/30min, col=at_5min_overstatement",S13,,False
freq_required_min[NQ/GLOBEX/1day],1.0007251631617111,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/GLOBEX/1day, col=minutes_per_sub_bar_required",S13,,False
freq_at_5min_overstatement[NQ/GLOBEX/1day],0.0593961434179846,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/GLOBEX/1day, col=at_5min_overstatement",S13,,False
freq_required_min[NQ/RTH/1day],1.0025706940874035,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/RTH/1day, col=minutes_per_sub_bar_required",S13,,False
freq_at_5min_overstatement[NQ/RTH/1day],0.0686844307856771,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/RTH/1day, col=at_5min_overstatement",S13,,False
freq_required_min[NQ/RTH/1h],1.0,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/RTH/1h, col=minutes_per_sub_bar_required",S13,,False
freq_at_5min_overstatement[NQ/RTH/1h],0.2096497382649771,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/RTH/1h, col=at_5min_overstatement",S13,,False
freq_required_min[NQ/RTH/30min],MISSING,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/RTH/30min, col=minutes_per_sub_bar_required",S13,no grid frequency reaches 5 percent,False
freq_at_5min_overstatement[NQ/RTH/30min],0.4209470972622591,artifacts/s13-extension/phase4_frequency_guide.csv,"NQ/RTH/30min, col=at_5min_overstatement",S13,,False
H_naive_common[ES/GLOBEX/q0.5],0.1833861626647031,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q0.5, col=H_common_naive",S15,,False
H_corr_common[ES/GLOBEX/q0.5],0.3968184855900726,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q0.5, col=H_common_corrected",S15,,False
H_shift_common[ES/GLOBEX/q0.5],0.2134323229253695,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q0.5, col=common_shift",S15,,False
H_share_lagsel[ES/GLOBEX/q0.5],-0.025365096754643,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q0.5, col=share_lag_selection",S15,,False
H_naive_common[ES/GLOBEX/q1.0],0.1804781967441557,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q1.0, col=H_common_naive",S15,,False
H_corr_common[ES/GLOBEX/q1.0],0.3675753147329995,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q1.0, col=H_common_corrected",S15,,False
H_shift_common[ES/GLOBEX/q1.0],0.1870971179888438,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q1.0, col=common_shift",S15,,False
H_share_lagsel[ES/GLOBEX/q1.0],-0.0286340260694778,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q1.0, col=share_lag_selection",S15,,False
H_naive_common[ES/GLOBEX/q2.0],0.1775395512107924,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q2.0, col=H_common_naive",S15,,False
H_corr_common[ES/GLOBEX/q2.0],0.3273279249018222,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q2.0, col=H_common_corrected",S15,,False
H_shift_common[ES/GLOBEX/q2.0],0.1497883736910298,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q2.0, col=common_shift",S15,,False
H_share_lagsel[ES/GLOBEX/q2.0],-0.0302261400413893,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/GLOBEX/q2.0, col=share_lag_selection",S15,,False
H_naive_common[NQ/GLOBEX/q0.5],0.1587521906456598,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q0.5, col=H_common_naive",S15,,False
H_corr_common[NQ/GLOBEX/q0.5],0.1904098125620153,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q0.5, col=H_common_corrected",S15,,False
H_shift_common[NQ/GLOBEX/q0.5],0.0316576219163555,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q0.5, col=common_shift",S15,,False
H_share_lagsel[NQ/GLOBEX/q0.5],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q0.5, col=share_lag_selection",S15,,False
H_naive_common[NQ/GLOBEX/q1.0],0.1577456086224654,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q1.0, col=H_common_naive",S15,,False
H_corr_common[NQ/GLOBEX/q1.0],0.18761929000983,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q1.0, col=H_common_corrected",S15,,False
H_shift_common[NQ/GLOBEX/q1.0],0.0298736813873645,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q1.0, col=common_shift",S15,,False
H_share_lagsel[NQ/GLOBEX/q1.0],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q1.0, col=share_lag_selection",S15,,False
H_naive_common[NQ/GLOBEX/q2.0],0.1551712446166399,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q2.0, col=H_common_naive",S15,,False
H_corr_common[NQ/GLOBEX/q2.0],0.1816228012279374,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q2.0, col=H_common_corrected",S15,,False
H_shift_common[NQ/GLOBEX/q2.0],0.0264515566112974,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q2.0, col=common_shift",S15,,False
H_share_lagsel[NQ/GLOBEX/q2.0],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/GLOBEX/q2.0, col=share_lag_selection",S15,,False
H_naive_common[ES/RTH/q0.5],0.166150309095013,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q0.5, col=H_common_naive",S15,,False
H_corr_common[ES/RTH/q0.5],0.2908968154712871,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q0.5, col=H_common_corrected",S15,,False
H_shift_common[ES/RTH/q0.5],0.124746506376274,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q0.5, col=common_shift",S15,,False
H_share_lagsel[ES/RTH/q0.5],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q0.5, col=share_lag_selection",S15,,False
H_naive_common[ES/RTH/q1.0],0.1662661863355732,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q1.0, col=H_common_naive",S15,,False
H_corr_common[ES/RTH/q1.0],0.2853944258749671,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q1.0, col=H_common_corrected",S15,,False
H_shift_common[ES/RTH/q1.0],0.1191282395393939,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q1.0, col=common_shift",S15,,False
H_share_lagsel[ES/RTH/q1.0],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q1.0, col=share_lag_selection",S15,,False
H_naive_common[ES/RTH/q2.0],0.1711018561067765,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q2.0, col=H_common_naive",S15,,False
H_corr_common[ES/RTH/q2.0],0.2840477704749981,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q2.0, col=H_common_corrected",S15,,False
H_shift_common[ES/RTH/q2.0],0.1129459143682215,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q2.0, col=common_shift",S15,,False
H_share_lagsel[ES/RTH/q2.0],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"ES/RTH/q2.0, col=share_lag_selection",S15,,False
H_naive_common[NQ/RTH/q0.5],0.1448863012420115,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q0.5, col=H_common_naive",S15,,False
H_corr_common[NQ/RTH/q0.5],0.1759296366487618,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q0.5, col=H_common_corrected",S15,,False
H_shift_common[NQ/RTH/q0.5],0.0310433354067503,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q0.5, col=common_shift",S15,,False
H_share_lagsel[NQ/RTH/q0.5],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q0.5, col=share_lag_selection",S15,,False
H_naive_common[NQ/RTH/q1.0],0.1470011808139671,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q1.0, col=H_common_naive",S15,,False
H_corr_common[NQ/RTH/q1.0],0.177735610838741,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q1.0, col=H_common_corrected",S15,,False
H_shift_common[NQ/RTH/q1.0],0.0307344300247739,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q1.0, col=common_shift",S15,,False
H_share_lagsel[NQ/RTH/q1.0],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q1.0, col=share_lag_selection",S15,,False
H_naive_common[NQ/RTH/q2.0],0.1533349167035019,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q2.0, col=H_common_naive",S15,,False
H_corr_common[NQ/RTH/q2.0],0.1838157875376985,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q2.0, col=H_common_corrected",S15,,False
H_shift_common[NQ/RTH/q2.0],0.0304808708341965,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q2.0, col=common_shift",S15,,False
H_share_lagsel[NQ/RTH/q2.0],0.0,artifacts/s15-confounds/phase1_k10_decomposition.csv,"NQ/RTH/q2.0, col=share_lag_selection",S15,,False
v_ratio_measured_to_fitted[ES/GLOBEX],0.0913036548363755,artifacts/s15-confounds/phase2_k9_check.csv,"root=ES,geom=GLOBEX, col=ratio_measured_to_fitted",S15,,False
v_ratio_measured_to_fitted[NQ/GLOBEX],0.2706686030660656,artifacts/s15-confounds/phase2_k9_check.csv,"root=NQ,geom=GLOBEX, col=ratio_measured_to_fitted",S15,,False
v_ratio_measured_to_fitted[ES/RTH],0.1512460143302873,artifacts/s15-confounds/phase2_k9_check.csv,"root=ES,geom=RTH, col=ratio_measured_to_fitted",S15,,False
v_ratio_measured_to_fitted[NQ/RTH],0.4181305348877943,artifacts/s15-confounds/phase2_k9_check.csv,"root=NQ,geom=RTH, col=ratio_measured_to_fitted",S15,,False
v_ratio_min,0.0913036548363755,artifacts/s15-confounds/phase2_k9_check.csv,min,S15,,False
v_ratio_max,0.4181305348877943,artifacts/s15-confounds/phase2_k9_check.csv,max,S15,,False
mis_analytic[ES/GLOBEX/insample],0.1364500863266465,artifacts/s14-applications/phase1_k8_rates.csv,"ES/GLOBEX/insample, col=analytic_rate",S14,,False
mis_empirical[ES/GLOBEX/insample],0.0307219662058371,artifacts/s14-applications/phase1_k8_rates.csv,"ES/GLOBEX/insample, col=empirical_rate",S14,,False
mis_analytic[ES/GLOBEX/holdout],0.1364500863266465,artifacts/s14-applications/phase1_k8_rates.csv,"ES/GLOBEX/holdout, col=analytic_rate",S14,,False
mis_empirical[ES/GLOBEX/holdout],0.0312012480499219,artifacts/s14-applications/phase1_k8_rates.csv,"ES/GLOBEX/holdout, col=empirical_rate",S14,,False
mis_analytic[NQ/GLOBEX/insample],0.0788067606592226,artifacts/s14-applications/phase1_k8_rates.csv,"NQ/GLOBEX/insample, col=analytic_rate",S14,,False
mis_empirical[NQ/GLOBEX/insample],0.0266940451745379,artifacts/s14-applications/phase1_k8_rates.csv,"NQ/GLOBEX/insample, col=empirical_rate",S14,,False
mis_analytic[NQ/GLOBEX/holdout],0.0788067606592226,artifacts/s14-applications/phase1_k8_rates.csv,"NQ/GLOBEX/holdout, col=analytic_rate",S14,,False
mis_empirical[NQ/GLOBEX/holdout],0.0327613104524181,artifacts/s14-applications/phase1_k8_rates.csv,"NQ/GLOBEX/holdout, col=empirical_rate",S14,,False
mis_analytic[ES/RTH/insample],0.1310853592067087,artifacts/s14-applications/phase1_k8_rates.csv,"ES/RTH/insample, col=analytic_rate",S14,,False
mis_empirical[ES/RTH/insample],0.0389268805891636,artifacts/s14-applications/phase1_k8_rates.csv,"ES/RTH/insample, col=empirical_rate",S14,,False
mis_analytic[ES/RTH/holdout],0.1310853592067087,artifacts/s14-applications/phase1_k8_rates.csv,"ES/RTH/holdout, col=analytic_rate",S14,,False
mis_empirical[ES/RTH/holdout],0.0305958132045088,artifacts/s14-applications/phase1_k8_rates.csv,"ES/RTH/holdout, col=empirical_rate",S14,,False
mis_analytic[NQ/RTH/insample],0.084427118547443,artifacts/s14-applications/phase1_k8_rates.csv,"NQ/RTH/insample, col=analytic_rate",S14,,False
