root,geom,q,lag,S_naive,nugget,S_corrected,nugget_share
ES,RTH,0.5,23,1.3957927442189682,0.4124602948118069,0.9833324494071612,0.2955025354015605
ES,RTH,0.5,24,1.4257553129111407,0.4124602948118069,1.0132950180993339,0.2892924831327725
ES,RTH,0.5,25,1.3926390264081199,0.4124602948118069,0.980178731596313,0.2961717192972972
ES,RTH,0.5,26,1.387187015343363,0.4124602948118069,0.9747267205315561,0.29733575231722653
ES,RTH,0.5,27,1.3917971648063783,0.4124602948118069,0.9793368699945714,0.2963508658024798
ES,RTH,0.5,28,1.4193574148635086,0.4124602948118069,1.0068971200517018,0.2905964984524147
ES,RTH,0.5,29,1.467954273863429,0.4124602948118069,1.0554939790516222,0.2809762552932082
ES,RTH,0.5,30,1.4453165500297518,0.4124602948118069,1.0328562552179448,0.28537713402874715
ES,RTH,0.5,31,1.4614619316103032,0.4124602948118069,1.0490016367984962,0.2822244533987553
ES,RTH,0.5,32,1.4395105059420905,0.4124602948118069,1.0270502111302835,0.28652815877982873
ES,RTH,0.5,33,1.483782983276788,0.4124602948118069,1.071322688464981,0.27797885503507336
ES,RTH,0.5,34,1.5492956440802486,0.4124602948118069,1.1368353492684418,0.2662243945419902
ES,RTH,0.5,35,1.4795107881061342,0.4124602948118069,1.0670504932943272,0.27878153922742377
ES,RTH,0.5,36,1.4701481189897254,0.4124602948118069,1.0576878241779184,0.2805569653044528
ES,RTH,0.5,37,1.5412838178446635,0.4124602948118069,1.1288235230328567,0.2676082691821113
ES,RTH,0.5,38,1.5420797340377,0.4124602948118069,1.129619439225893,0.2674701480784283
ES,RTH,0.5,39,1.537252839271419,0.4124602948118069,1.1247925444596123,0.268309990572073
ES,RTH,0.5,40,1.5638129820099536,0.4124602948118069,1.1513526871981465,0.26375295483330474
ES,RTH,1.0,1,0.4542287340531088,0.4124602948118069,0.04176843924130191,0.9080453610483868
ES,RTH,1.0,2,0.5910393173034805,0.4124602948118069,0.17857902249167357,0.6978559340072147
ES,RTH,1.0,3,0.696669813882284,0.4124602948118069,0.2842095190704771,0.5920455954784631
ES,RTH,1.0,4,0.7443016403766741,0.4124602948118069,0.3318413455648672,0.5541574442897508
ES,RTH,1.0,5,0.7970081642074174,0.4124602948118069,0.3845478693956105,0.5175107525052481
ES,RTH,1.0,6,0.8714911552490627,0.4124602948118069,0.4590308604372558,0.47328110254191874
ES,RTH,1.0,7,0.9305825420295301,0.4124602948118069,0.5181222472177232,0.44322806004103865
ES,RTH,1.0,8,0.9615907740922752,0.4124602948118069,0.5491304792804683,0.4289353703514493
ES,RTH,1.0,9,0.9980509942674082,0.4124602948118069,0.5855906994556013,0.41326575213179567
ES,RTH,1.0,10,1.0441650690457982,0.4124602948118069,0.6317047742339913,0.3950144541693302
ES,RTH,1.0,11,1.0919783688009492,0.4124602948118069,0.6795180739891423,0.37771837482889925
ES,RTH,1.0,12,1.1142478558257691,0.4124602948118069,0.7017875610139622,0.3701692515316824
ES,RTH,1.0,13,1.1378464887441728,0.4124602948118069,0.7253861939323659,0.36249203991219786
ES,RTH,1.0,14,1.1628595651894924,0.4124602948118069,0.7503992703776855,0.3546948463588507
ES,RTH,1.0,15,1.1778055083037078,0.4124602948118069,0.7653452134919009,0.3501938918640634
ES,RTH,1.0,16,1.2005679237048734,0.4124602948118069,0.7881076288930665,0.34355431847536094
ES,RTH,1.0,17,1.2532446939522912,0.4124602948118069,0.8407843991404843,0.3291139366495563
ES,RTH,1.0,18,1.2925107435375993,0.4124602948118069,0.8800504487257924,0.31911556393171936
ES,RTH,1.0,19,1.274439954417624,0.4124602948118069,0.861979659605817,0.32364042996461717
ES,RTH,1.0,20,1.3271706134526806,0.4124602948118069,0.9147103186408737,0.31078166637428556
ES,RTH,1.0,21,1.3700233267581035,0.4124602948118069,0.9575630319462966,0.3010607825107729
ES,RTH,1.0,22,1.4052399238548179,0.4124602948118069,0.992779629043011,0.2935159240853024
ES,RTH,1.0,23,1.4336661463577118,0.4124602948118069,1.021205851545905,0.28769619472405017
ES,RTH,1.0,24,1.4448529351808241,0.4124602948118069,1.0323926403690171,0.2854687039551103
ES,RTH,1.0,25,1.4225837173748717,0.4124602948118069,1.0101234225630646,0.289937449567418
ES,RTH,1.0,26,1.4336558345148946,0.4124602948118069,1.0211955397030876,0.28769826403376014
ES,RTH,1.0,27,1.4397304808722042,0.4124602948118069,1.0272701860603974,0.286484380438993
ES,RTH,1.0,28,1.4721331638670698,0.4124602948118069,1.0596728690552628,0.2801786583819201
ES,RTH,1.0,29,1.4854529793212605,0.4124602948118069,1.0729926845094537,0.2776663418860084
ES,RTH,1.0,30,1.4794035004635362,0.4124602948118069,1.0669432056517292,0.2788017567097632
ES,RTH,1.0,31,1.494766165883421,0.4124602948118069,1.0823058710716142,0.27593633320435706
ES,RTH,1.0,32,1.4871349680711834,0.4124602948118069,1.0746746732593766,0.27735229395269256
ES,RTH,1.0,33,1.5300771682437813,0.4124602948118069,1.1176168734319742,0.2695682958822448
ES,RTH,1.0,34,1.5725905755766085,0.4124602948118069,1.1601302807648017,0.26228078764911433
ES,RTH,1.0,35,1.5212389575931338,0.4124602948118069,1.1087786627813268,0.2711344544215402
ES,RTH,1.0,36,1.5174084357501878,0.4124602948118069,1.1049481409383808,0.2718189019477091
ES,RTH,1.0,37,1.5677174471028157,0.4124602948118069,1.155257152291009,0.2630960671988723
ES,RTH,1.0,38,1.5794802870005828,0.4124602948118069,1.1670199921887758,0.2611367157959691
ES,RTH,1.0,39,1.5739228199078457,0.4124602948118069,1.1614625250960389,0.2620587805162878
ES,RTH,1.0,40,1.5973488394660333,0.4124602948118069,1.1848885446542265,0.2582155410396676
ES,RTH,2.0,1,0.4664494742726722,0.4124602948118069,0.05398917946086529,0.8842550320266738
ES,RTH,2.0,2,0.6062754779647083,0.4124602948118069,0.19381518315290136,0.6803182873179253
ES,RTH,2.0,3,0.7252438666667698,0.4124602948118069,0.31278357185496286,0.568719452544259
ES,RTH,2.0,4,0.7876315583113882,0.4124602948118069,0.3751712634995813,0.5236716208985899
ES,RTH,2.0,5,0.8367739860553847,0.4124602948118069,0.42431369124357776,0.49291720546449547
ES,RTH,2.0,6,0.9037737860754286,0.4124602948118069,0.49131349126362167,0.4563755899613835
ES,RTH,2.0,7,0.9693760652761885,0.4124602948118069,0.5569157704643816,0.4254904877337686
ES,RTH,2.0,8,1.001274854391391,0.4124602948118069,0.5888145595795841,0.41193513749280597
ES,RTH,2.0,9,1.0396245431327686,0.4124602948118069,0.6271642483209617,0.3967396667732692
ES,RTH,2.0,10,1.098476334777952,0.4124602948118069,0.6860160399661451,0.3754840061212446
ES,RTH,2.0,11,1.1278966865720037,0.4124602948118069,0.7154363917601968,0.3656897832241977
ES,RTH,2.0,12,1.1699501355757191,0.4124602948118069,0.7574898407639122,0.35254519168788323
ES,RTH,2.0,13,1.2084872860289992,0.4124602948118069,0.7960269912171923,0.34130296576567326
ES,RTH,2.0,14,1.2267593739757605,0.4124602948118069,0.8142990791639536,0.33621939523076894
ES,RTH,2.0,15,1.2469961035347996,0.4124602948118069,0.8345358087229927,0.3307630983309616
ES,RTH,2.0,16,1.2779308052429212,0.4124602948118069,0.8654705104311143,0.32275635982763756
ES,RTH,2.0,17,1.3340028373741746,0.4124602948118069,0.9215425425623677,0.30918996815905264
ES,RTH,2.0,18,1.356102389025953,0.4124602948118069,0.943642094214146,0.3041512928150393
ES,RTH,2.0,19,1.358249962542436,0.4124602948118069,0.9457896677306291,0.30367038924097917
ES,RTH,2.0,20,1.4034159090288936,0.4124602948118069,0.9909556142170867,0.2938974057214533
ES,RTH,2.0,21,1.452584812424105,0.4124602948118069,1.040124517612298,0.2839491995813203
ES,RTH,2.0,22,1.4876541226813003,0.4124602948118069,1.0751938278694935,0.27725550484033323
ES,RTH,2.0,23,1.5155775895455164,0.4124602948118069,1.1031172947337096,0.2721472642885234
ES,RTH,2.0,24,1.514741811826327,0.4124602948118069,1.1022815170145202,0.2722974249416822
ES,RTH,2.0,25,1.4991644265133073,0.4124602948118069,1.0867041317015005,0.2751267889747688
ES,RTH,2.0,26,1.5329895929021697,0.4124602948118069,1.120529298090363,0.2690561610604024
ES,RTH,2.0,27,1.5504557813865352,0.4124602948118069,1.1379954865747282,0.2660251906332689
ES,RTH,2.0,28,1.5828243113617604,0.4124602948118069,1.1703640165499536,0.2605850136689855
ES,RTH,2.0,29,1.5720227803110922,0.4124602948118069,1.1595624854992854,0.26237552023907945
ES,RTH,2.0,30,1.5743473541206563,0.4124602948118069,1.1618870593088495,0.2619881144604105
ES,RTH,2.0,31,1.5804813707080678,0.4124602948118069,1.1680210758962608,0.2609713106754441
ES,RTH,2.0,32,1.5861724957000685,0.4124602948118069,1.1737122008882617,0.26003495580079683
ES,RTH,2.0,33,1.6277174591731032,0.4124602948118069,1.2152571643612964,0.2533979668813904
ES,RTH,2.0,34,1.6459694939218432,0.4124602948118069,1.2335091991100362,0.2505880554499463
ES,RTH,2.0,35,1.6168362744326203,0.4124602948118069,1.2043759796208136,0.25510331586081425
ES,RTH,2.0,36,1.616287972337473,0.4124602948118069,1.2038276775256662,0.255189855935949
ES,RTH,2.0,37,1.6576240523966945,0.4124602948118069,1.2451637575848875,0.24882620049790333
ES,RTH,2.0,38,1.6774974519840586,0.4124602948118069,1.2650371571722516,0.24587834355513916
ES,RTH,2.0,39,1.6762279958331903,0.4124602948118069,1.2637677010213832,0.24606455436677532
ES,RTH,2.0,40,1.6901168929628685,0.4124602948118069,1.2776565981510615,0.24404246625139706
NQ,RTH,0.5,1,0.4307898546867595,0.15594971269791152,0.274840141988848,0.3620087868859106
NQ,RTH,0.5,2,0.5446555887258491,0.15594971269791152,0.38870587602793755,0.2863272055331987
NQ,RTH,0.5,3,0.6143342995593213,0.15594971269791152,0.45838458686140976,0.25385154761793133
NQ,RTH,0.5,4,0.6624622069232826,0.15594971269791152,0.5065124942253711,0.2354092219421832
NQ,RTH,0.5,5,0.7184398220278226,0.15594971269791152,0.5624901093299111,0.217067189090017
NQ,RTH,0.5,6,0.7691501906903044,0.15594971269791152,0.613200477992393,0.20275586561052303
NQ,RTH,0.5,7,0.8372678976002197,0.15594971269791152,0.6813181849023082,0.18626023181456636
NQ,RTH,0.5,8,0.8380565391117751,0.15594971269791152,0.6821068264138637,0.18608495420034168
NQ,RTH,0.5,9,0.8632945341169179,0.15594971269791152,0.7073448214190063,0.18064485124701474
NQ,RTH,0.5,10,0.9325313831111732,0.15594971269791152,0.7765816704132618,0.1672326696154951
NQ,RTH,0.5,11,0.948918584626869,0.15594971269791152,0.7929688719289574,0.16434467110709358
NQ,RTH,0.5,12,0.9871482255401293,0.15594971269791152,0.8311985128422177,0.15798003649612183
NQ,RTH,0.5,13,0.9801516381836655,0.15594971269791152,0.824201925485754,0.15910774070316752
NQ,RTH,0.5,14,1.0102894895774914,0.15594971269791152,0.85433977687958,0.1543614125522879
NQ,RTH,0.5,15,1.0354502165274098,0.15594971269791152,0.8795005038294983,0.15061053656536014
NQ,RTH,0.5,16,1.0143479268735747,0.15594971269791152,0.8583982141756632,0.15374380778652555
NQ,RTH,0.5,17,1.073640739567871,0.15594971269791152,0.9176910268699596,0.145253162394601
NQ,RTH,0.5,18,1.0645913570231262,0.15594971269791152,0.9086416443252148,0.14648786284907234
NQ,RTH,0.5,19,1.0456013769639187,0.15594971269791152,0.8896516642660073,0.14914834289023032
NQ,RTH,0.5,20,1.0781664606568024,0.15594971269791152,0.922216747958891,0.14464344643303906
NQ,RTH,0.5,21,1.1529240796101996,0.15594971269791152,0.9969743669122881,0.1352645117366598
NQ,RTH,0.5,22,1.1875065245245116,0.15594971269791152,1.0315568118266,0.1313253523052054
NQ,RTH,0.5,23,1.1820524894614823,0.15594971269791152,1.0261027767635709,0.13193129246651208
NQ,RTH,0.5,24,1.1881489918216104,0.15594971269791152,1.032199279123699,0.1312543408035193
NQ,RTH,0.5,25,1.1897406192806044,0.15594971269791152,1.033790906582693,0.13107874957838206
NQ,RTH,0.5,26,1.2006520171649018,0.15594971269791152,1.0447023044669903,0.12988751983789226
NQ,RTH,0.5,27,1.188990998722592,0.15594971269791152,1.0330412860246805,0.13116139051133116
NQ,RTH,0.5,28,1.2010679719284971,0.15594971269791152,1.0451182592305857,0.1298425370943083
NQ,RTH,0.5,29,1.1961783882496944,0.15594971269791152,1.0402286755517829,0.13037329066453426
NQ,RTH,0.5,30,1.2093349059455523,0.15594971269791152,1.0533851932476408,0.12895494203566207
NQ,RTH,0.5,31,1.2345596835961772,0.15594971269791152,1.0786099708982657,0.12632010810821395
NQ,RTH,0.5,32,1.24587282052367,0.15594971269791152,1.0899231078257585,0.12517305950406893
NQ,RTH,0.5,33,1.2238707861612976,0.15594971269791152,1.0679210734633862,0.1274233476779455
NQ,RTH,0.5,34,1.2617301972381632,0.15594971269791152,1.1057804845402517,0.12359988929429941
NQ,RTH,0.5,35,1.2141565671673602,0.15594971269791152,1.0582068544694487,0.1284428358870914
NQ,RTH,0.5,36,1.234379472080214,0.15594971269791152,1.0784297593823025,0.1263385500368864
NQ,RTH,0.5,37,1.298430844104589,0.15594971269791152,1.1424811314066776,0.12010629091721554
NQ,RTH,0.5,38,1.3347845609057976,0.15594971269791152,1.178834848207886,0.1168351187640967
NQ,RTH,0.5,39,1.2951729348751946,0.15594971269791152,1.1392232221772831,0.12040840917737301
NQ,RTH,0.5,40,1.343012011998046,0.15594971269791152,1.1870622993001345,0.11611937295028335
NQ,RTH,1.0,1,0.43216997737307455,0.15594971269791152,0.27622026467516303,0.3608527219911127
NQ,RTH,1.0,2,0.5499546079610454,0.15594971269791152,0.3940048952631339,0.283568335350611
NQ,RTH,1.0,3,0.6298137272569391,0.15594971269791152,0.47386401455902755,0.24761243832700747
NQ,RTH,1.0,4,0.6729041160172211,0.15594971269791152,0.5169544033193096,0.23175621754395753
NQ,RTH,1.0,5,0.7316601638548498,0.15594971269791152,0.5757104511569382,0.21314500966715139
NQ,RTH,1.0,6,0.7765286900391986,0.15594971269791152,0.6205789773412871,0.20082929928840015
NQ,RTH,1.0,7,0.8448505032810112,0.15594971269791152,0.6889007905830997,0.18458853026928965
NQ,RTH,1.0,8,0.8640592665406236,0.15594971269791152,0.708109553842712,0.18048497219673018
NQ,RTH,1.0,9,0.8892919593719316,0.15594971269791152,0.73334224667402,0.17536390726848813
NQ,RTH,1.0,10,0.9474353077098577,0.15594971269791152,0.7914855950119462,0.164601964301788
NQ,RTH,1.0,11,0.9705291898403363,0.15594971269791152,0.8145794771424248,0.16068523680732066
NQ,RTH,1.0,12,0.9986361669203682,0.15594971269791152,0.8426864542224566,0.15616269254380716
NQ,RTH,1.0,13,1.010711611911672,0.15594971269791152,0.8547618992137604,0.15429694371765096
NQ,RTH,1.0,14,1.028931061562444,0.15594971269791152,0.8729813488645326,0.1515647826406368
NQ,RTH,1.0,15,1.0375777483566484,0.15594971269791152,0.8816280356587369,0.15030171275830662
NQ,RTH,1.0,16,1.038135728915706,0.15594971269791152,0.8821860162177946,0.15022092810618817
NQ,RTH,1.0,17,1.095191685815292,0.15594971269791152,0.9392419731173804,0.14239490193154464
NQ,RTH,1.0,18,1.096713420287797,0.15594971269791152,0.9407637075898856,0.14219732321410597
NQ,RTH,1.0,19,1.072276689246932,0.15594971269791152,0.9163269765490205,0.14543793991030074
NQ,RTH,1.0,20,1.1115548059422944,0.15594971269791152,0.9556050932443829,0.1402987165942833
NQ,RTH,1.0,21,1.1676509670204718,0.15594971269791152,1.0117012543225603,0.13355850087278465
NQ,RTH,1.0,22,1.2011068740668394,0.15594971269791152,1.045157161368928,0.1298383316797446
NQ,RTH,1.0,23,1.201670728963495,0.15594971269791152,1.0457210162655834,0.12977740818603983
NQ,RTH,1.0,24,1.207893651689242,0.15594971269791152,1.0519439389913305,0.1291088105975352
NQ,RTH,1.0,25,1.1970766049052384,0.15594971269791152,1.041126892207327,0.13027546613047095
NQ,RTH,1.0,26,1.2214011873575163,0.15594971269791152,1.0654514746596049,0.12768098992543675
NQ,RTH,1.0,27,1.22084813975568,0.15594971269791152,1.0648984270577686,0.12773882976888565
NQ,RTH,1.0,28,1.2412735695031722,0.15594971269791152,1.0853238568052608,0.1256368592141468
NQ,RTH,1.0,29,1.2333804343445627,0.15594971269791152,1.0774307216466512,0.12644088421978705
NQ,RTH,1.0,30,1.2458277901100745,0.15594971269791152,1.089878077412163,0.12517758388110178
NQ,RTH,1.0,31,1.2595146939633177,0.15594971269791152,1.1035649812654063,0.12381730316077871
NQ,RTH,1.0,32,1.2712114268967332,0.15594971269791152,1.1152617141988217,0.12267802931776202
NQ,RTH,1.0,33,1.2769429189480703,0.15594971269791152,1.1209932062501589,0.12212739534699088
NQ,RTH,1.0,34,1.3052382354164989,0.15594971269791152,1.1492885227185874,0.11947988379925775
NQ,RTH,1.0,35,1.2698830765330016,0.15594971269791152,1.1139333638350901,0.12280635562423665
NQ,RTH,1.0,36,1.2778383582166088,0.15594971269791152,1.1218886455186974,0.12204181514441295
NQ,RTH,1.0,37,1.32440944981106,0.15594971269791152,1.1684597371131484,0.11775037751366037
NQ,RTH,1.0,38,1.3552445803055047,0.15594971269791152,1.1992948676075932,0.11507126828926828
NQ,RTH,1.0,39,1.3310630474059486,0.15594971269791152,1.1751133347080371,0.11716177757457484
NQ,RTH,1.0,40,1.360378751582775,0.15594971269791152,1.2044290388848635,0.11463698070590045
NQ,RTH,2.0,1,0.4424867703313516,0.15594971269791152,0.28653705763344006,0.3524392663336131
NQ,RTH,2.0,2,0.5627771340636567,0.15594971269791152,0.4068274213657452,0.27710740763726865
NQ,RTH,2.0,3,0.652727393756707,0.15594971269791152,0.49677768105879544,0.23892012835612522
NQ,RTH,2.0,4,0.6966701777529408,0.15594971269791152,0.5407204650550292,0.2238501340776722
NQ,RTH,2.0,5,0.7531380634213606,0.15594971269791152,0.597188350723449,0.20706656624080602
NQ,RTH,2.0,6,0.7987669164201951,0.15594971269791152,0.6428172037222837,0.19523807194822956
NQ,RTH,2.0,7,0.8638021878310985,0.15594971269791152,0.7078524751331869,0.1805386868601041
NQ,RTH,2.0,8,0.8960196409223987,0.15594971269791152,0.7400699282244871,0.17404720340434793
NQ,RTH,2.0,9,0.9300422779129618,0.15594971269791152,0.7740925652150503,0.16768024035194035
NQ,RTH,2.0,10,0.9754778311808405,0.15594971269791152,0.8195281184829291,0.15987007363266315
NQ,RTH,2.0,11,1.0030013473690176,0.15594971269791152,0.8470516346711061,0.15548305404273355
NQ,RTH,2.0,12,1.03276771322406,0.15594971269791152,0.8768180005261486,0.15100173127127772
NQ,RTH,2.0,13,1.0635336868032323,0.15594971269791152,0.9075839741053209,0.14663354309600188
NQ,RTH,2.0,14,1.0709710412567952,0.15594971269791152,0.9150213285588837,0.1456152469957572
NQ,RTH,2.0,15,1.0672692687621288,0.15594971269791152,0.9113195560642173,0.146120306526571
NQ,RTH,2.0,16,1.0930234515483135,0.15594971269791152,0.937073738850402,0.14267737117351162
NQ,RTH,2.0,17,1.1490560566895966,0.15594971269791152,0.9931063439916852,0.1357198474260681
NQ,RTH,2.0,18,1.150429805474284,0.15594971269791152,0.9944800927763726,0.13555778193143964
NQ,RTH,2.0,19,1.1355485516904138,0.15594971269791152,0.9795988389925023,0.1373342535339064
NQ,RTH,2.0,20,1.1831733214776279,0.15594971269791152,1.0272236087797164,0.13180631262303213
NQ,RTH,2.0,21,1.2168847408658965,0.15594971269791152,1.060935028167985,0.1281548756926171
NQ,RTH,2.0,22,1.2464666316935906,0.15594971269791152,1.0905169189956792,0.12511342761419983
NQ,RTH,2.0,23,1.2573504462803047,0.15594971269791152,1.1014007335823932,0.12403042696590033
NQ,RTH,2.0,24,1.262765905260284,0.15594971269791152,1.1068161925623725,0.12349851389578564
NQ,RTH,2.0,25,1.2394669106917793,0.15594971269791152,1.0835171979938678,0.12581998870052277
NQ,RTH,2.0,26,1.2815415395790575,0.15594971269791152,1.125591826881146,0.12168915940807948
NQ,RTH,2.0,27,1.2968302296562657,0.15594971269791152,1.1408805169583542,0.12025453226768713
NQ,RTH,2.0,28,1.3252891938325888,0.15594971269791152,1.1693394811346773,0.11767221329778017
NQ,RTH,2.0,29,1.3106978766315993,0.15594971269791152,1.1547481639336878,0.11898219679632902
NQ,RTH,2.0,30,1.3216479349444694,0.15594971269791152,1.165698222246558,0.11799641082514455
NQ,RTH,2.0,31,1.3239834634349446,0.15594971269791152,1.168033750737033,0.11778826322597366
NQ,RTH,2.0,32,1.3382202402301084,0.15594971269791152,1.182270527532197,0.11653516215768475
NQ,RTH,2.0,33,1.3673262813243379,0.15594971269791152,1.2113765686264264,0.11405449805796523
NQ,RTH,2.0,34,1.3822082509871407,0.15594971269791152,1.2262585382892293,0.11282649527416429
NQ,RTH,2.0,35,1.3628348444788498,0.15594971269791152,1.2068851317809384,0.11443038261730601
NQ,RTH,2.0,36,1.3633288527016185,0.15594971269791152,1.207379140003707,0.11438891826346688
NQ,RTH,2.0,37,1.3948837952846003,0.15594971269791152,1.2389340825866888,0.11180122188321276
NQ,RTH,2.0,38,1.4216168154702091,0.15594971269791152,1.2656671027722977,0.10969883797155996
NQ,RTH,2.0,39,1.4093998916828607,0.15594971269791152,1.2534501789849493,0.11064972660931842
NQ,RTH,2.0,40,1.4271663555391092,0.15594971269791152,1.2712166428411977,0.10927227375606247
