root,geom,btag,M,variant,median,ref_2overM,med_over_ref,trigamma,median_over_trigamma,p95,share_gt10x_med
ES,RTH,B1,78,TRQ10_TRV10,0.0331323629843206,0.0256410256410256,1.2921621563885046,0.025972566037214765,1.2756676770730675,0.0713392975795505,0.0
ES,RTH,B1,78,MEDRQ_MEDRV,0.0301003204110467,0.0256410256410256,1.1739124960308245,0.025972566037214765,1.1589274763193396,0.0604764168309239,0.0
ES,RTH,B1,195,RQ_RV,0.01490342430289,0.0102564102564102,1.453083869531781,0.01030918704702152,1.4456449606466133,0.0354762209458466,0.0005260389268805
ES,RTH,B1,195,TQ_BV,0.0129714640116232,0.0102564102564102,1.26471774113327,0.01030918704702152,1.2582431526810693,0.0244883346477236,0.0
ES,RTH,B1,195,TRQ3_TRV3,0.0112459238082142,0.0102564102564102,1.0964775713008903,0.01030918704702152,1.0908642705695517,0.0143439764327703,0.0
ES,RTH,B1,195,TRQ5_TRV5,0.0142676552338802,0.0102564102564102,1.3910963853033258,0.01030918704702152,1.383974814774783,0.0219198285639259,0.0
ES,RTH,B1,195,TRQ10_TRV10,0.0149033931420004,0.0102564102564102,1.4530808313450394,0.01030918704702152,1.4456419380135523,0.0351000285223607,0.0
ES,RTH,B1,195,MEDRQ_MEDRV,0.0131833650229408,0.0102564102564102,1.28537808973673,0.01030918704702152,1.27879773281926,0.0266567974181975,0.0
ES,RTH,B1,390,RQ_RV,0.0079058327329841,0.0051282051282051,1.5416373829319143,0.005141376849345412,1.5376878537877752,0.019763930872854,0.0010520778537611
ES,RTH,B1,390,TQ_BV,0.0070788202935492,0.0051282051282051,1.380369957242107,0.005141376849345412,1.37683357998752,0.0135931415446674,0.0
ES,RTH,B1,390,TRQ3_TRV3,0.0056382105951231,0.0051282051282051,1.099451066049006,0.005141376849345412,1.0966343764201887,0.0069382047335624,0.0
ES,RTH,B1,390,TRQ5_TRV5,0.0072974389514815,0.0051282051282051,1.4230005955389078,0.005141376849345412,1.4193550026216406,0.0104373087430828,0.0
ES,RTH,B1,390,TRQ10_TRV10,0.0078867119274295,0.0051282051282051,1.5379088258487663,0.005141376849345412,1.533968848915173,0.018365334358324,0.0
ES,RTH,B1,390,MEDRQ_MEDRV,0.0069685702923527,0.0051282051282051,1.358871207008795,0.005141376849345412,1.3553899075186293,0.013945785027839,0.0015781167806417
NQ,RTH,B0,13,RQ_RV,0.1460582304448318,0.1538461538461538,0.9493784978914068,0.16628453574995827,0.8783632812642257,0.3059290110599529,0.0
NQ,RTH,B0,13,TQ_BV,0.1242100050085703,0.1538461538461538,0.807365032555707,0.16628453574995827,0.7469726781770293,0.2188340545718378,0.0
NQ,RTH,B0,13,TRQ3_TRV3,0.1366485218231287,0.1538461538461538,0.8882153918503367,0.16628453574995827,0.8217752853975959,0.2217002806432889,0.0
NQ,RTH,B0,13,TRQ5_TRV5,0.1449067766758916,0.1538461538461538,0.9418940483932956,0.16628453574995827,0.871438682029865,0.286977210573564,0.0
NQ,RTH,B0,13,TRQ10_TRV10,0.1460582304448318,0.1538461538461538,0.9493784978914068,0.16628453574995827,0.8783632812642257,0.3059290110599529,0.0
NQ,RTH,B0,13,MEDRQ_MEDRV,0.1305557519808254,0.1538461538461538,0.8486123878753652,0.16628453574995827,0.7851346572428227,0.2679815533099036,0.0
NQ,RTH,B0,26,RQ_RV,0.0872417775500416,0.0769230769230769,1.1341431081505418,0.07995742842732394,1.0911028439257355,0.1902342952853903,0.0
NQ,RTH,B0,26,TQ_BV,0.074530597737781,0.0769230769230769,0.9688977705911536,0.07995742842732394,0.9321284989239546,0.1419988235750276,0.0
NQ,RTH,B0,26,TRQ3_TRV3,0.0777506138790311,0.0769230769230769,1.010757980427404,0.07995742842732394,0.9724001310234897,0.1163194971574005,0.0
NQ,RTH,B0,26,TRQ5_TRV5,0.0864499940372383,0.0769230769230769,1.123849922484098,0.07995742842732394,1.0812002804194194,0.1720187959515616,0.0
NQ,RTH,B0,26,TRQ10_TRV10,0.0871810261484617,0.0769230769230769,1.1333533399300022,0.07995742842732394,1.090343047084156,0.1901554575439925,0.0
NQ,RTH,B0,26,MEDRQ_MEDRV,0.0786563907193723,0.0769230769230769,1.022533079351841,0.07995742842732394,0.9837283697895038,0.1604742697399459,0.0
NQ,RTH,B0,78,RQ_RV,0.0359322560833413,0.0256410256410256,1.401357987250313,0.025972566037214765,1.3834696206703567,0.080699577264782,0.0
NQ,RTH,B0,78,TQ_BV,0.0301719428291093,0.0256410256410256,1.176705770335263,0.025972566037214765,1.1616850944137542,0.0584023173740642,0.0
NQ,RTH,B0,78,TRQ3_TRV3,0.0284223119819291,0.0256410256410256,1.108470167295238,0.025972566037214765,1.0943205203984936,0.0388041124236477,0.0
NQ,RTH,B0,78,TRQ5_TRV5,0.0350606237440314,0.0256410256410256,1.367364326017226,0.025972566037214765,1.349909889296068,0.0605239048021212,0.0
NQ,RTH,B0,78,TRQ10_TRV10,0.0359322560833413,0.0256410256410256,1.401357987250313,0.025972566037214765,1.3834696206703567,0.080699577264782,0.0
NQ,RTH,B0,78,MEDRQ_MEDRV,0.0326055370140308,0.0256410256410256,1.2716159435472023,0.025972566037214765,1.2553837371059906,0.0631222305736808,0.0
NQ,RTH,B0,195,RQ_RV,0.0165627148684376,0.0102564102564102,1.614864699672668,0.01030918704702152,1.6065975709716915,0.0370875733252825,0.0005260389268805
NQ,RTH,B0,195,TQ_BV,0.0138881115790603,0.0102564102564102,1.3540908789583803,0.01030918704702152,1.3471587541980612,0.0268062770256678,0.0
NQ,RTH,B0,195,TRQ3_TRV3,0.0118029736455231,0.0102564102564102,1.1507899304385043,0.01030918704702152,1.144898583340105,0.0152828298893022,0.0
NQ,RTH,B0,195,TRQ5_TRV5,0.0155855966179961,0.0102564102564102,1.5195956702546278,0.01030918704702152,1.5118162612539867,0.0235661163526678,0.0
NQ,RTH,B0,195,TRQ10_TRV10,0.0165627148684376,0.0102564102564102,1.614864699672668,0.01030918704702152,1.6065975709716915,0.0368576758839001,0.0
NQ,RTH,B0,195,MEDRQ_MEDRV,0.0146505085236914,0.0102564102564102,1.4284245810599143,0.01030918704702152,1.4211119127889094,0.0306629907814545,0.0010520778537611
NQ,RTH,B0,390,RQ_RV,0.0090192010447906,0.0051282051282051,1.758744203734177,0.005141376849345412,1.7542384674523328,0.0198125863530299,0.0005260389268805
NQ,RTH,B0,390,TQ_BV,0.0075471788168276,0.0051282051282051,1.4716998692813903,0.005141376849345412,1.467929513431502,0.0151604256649342,0.0
NQ,RTH,B0,390,TRQ3_TRV3,0.0059732635728879,0.0051282051282051,1.1647863967131422,0.005141376849345412,1.1618023241475484,0.0074228001401074,0.0
NQ,RTH,B0,390,TRQ5_TRV5,0.0080699105687116,0.0051282051282051,1.5736325608987636,0.005141376849345412,1.5696010631352653,0.0113611928800239,0.0
NQ,RTH,B0,390,TRQ10_TRV10,0.0090163333337925,0.0051282051282051,1.758185000089548,0.005141376849345412,1.7536806964345433,0.0190472831621864,0.0
NQ,RTH,B0,390,MEDRQ_MEDRV,0.0078342275308191,0.0051282051282051,1.5276743685097376,0.005141376849345412,1.5237606112877204,0.0158216884766785,0.0010520778537611
NQ,RTH,B1,13,RQ_RV,0.1463768174031215,0.1538461538461538,0.95144931312029,0.16628453574995827,0.8802791957950199,0.3004678397096029,0.0
NQ,RTH,B1,13,TQ_BV,0.1244404899854247,0.1538461538461538,0.8088631849052609,0.16628453574995827,0.7483587660403107,0.2174398501058507,0.0
NQ,RTH,B1,13,TRQ3_TRV3,0.1368630530341213,0.1538461538461538,0.889609844721789,0.16628453574995827,0.8230654306899711,0.2246173157601173,0.0
NQ,RTH,B1,13,TRQ5_TRV5,0.1446903983656239,0.1538461538461538,0.9404875893765556,0.16628453574995827,0.8701374286734309,0.2843926707416671,0.0
NQ,RTH,B1,13,TRQ10_TRV10,0.1463768174031215,0.1538461538461538,0.95144931312029,0.16628453574995827,0.8802791957950199,0.3004678397096029,0.0
NQ,RTH,B1,13,MEDRQ_MEDRV,0.1301290389873096,0.1538461538461538,0.8458387534175129,0.16628453574995827,0.7825684956235761,0.2627657430458723,0.0
NQ,RTH,B1,26,RQ_RV,0.0856168692878464,0.0769230769230769,1.113019300742004,0.07995742842732394,1.0707806763153536,0.1878830609497394,0.0
NQ,RTH,B1,26,TQ_BV,0.0745475790830074,0.0769230769230769,0.9691185280790968,0.07995742842732394,0.9323408787560779,0.1410752057969345,0.0
NQ,RTH,B1,26,TRQ3_TRV3,0.077300779091636,0.0769230769230769,1.0049101281912685,0.07995742842732394,0.9667742023731709,0.1175240447283766,0.0
NQ,RTH,B1,26,TRQ5_TRV5,0.0847751911247316,0.0769230769230769,1.1020774846215118,0.07995742842732394,1.0602540976137906,0.1705264216866258,0.0
NQ,RTH,B1,26,TRQ10_TRV10,0.0855714960661302,0.0769230769230769,1.1124294488596929,0.07995742842732394,1.0702132090692371,0.1864986899704326,0.0
NQ,RTH,B1,26,MEDRQ_MEDRV,0.0780395604085073,0.0769230769230769,1.0145142853105953,0.07995742842732394,0.9760138856821808,0.1567427075397494,0.0
NQ,RTH,B1,78,RQ_RV,0.0353457570858901,0.0256410256410256,1.3784845263497163,0.025972566037214765,1.3608881400183934,0.0769702299103559,0.0
NQ,RTH,B1,78,TQ_BV,0.0301305141049319,0.0256410256410256,1.1750900500923451,0.025972566037214765,1.1600899988764846,0.0587662881155322,0.0
NQ,RTH,B1,78,TRQ3_TRV3,0.0283140226614946,0.0256410256410256,1.1042468837982924,0.025972566037214765,1.0901511472114416,0.0389827459659679,0.0
NQ,RTH,B1,78,TRQ5_TRV5,0.034715530006946,0.0256410256410256,1.353905670270894,0.025972566037214765,1.336623033596445,0.0604005983139769,0.0
NQ,RTH,B1,78,TRQ10_TRV10,0.0353457570858901,0.0256410256410256,1.3784845263497163,0.025972566037214765,1.3608881400183934,0.0769702299103559,0.0
NQ,RTH,B1,78,MEDRQ_MEDRV,0.0322901573024506,0.0256410256410256,1.2593161347955737,0.025972566037214765,1.243240935692826,0.0624259196660578,0.0
NQ,RTH,B1,195,RQ_RV,0.0162297443751182,0.0102564102564102,1.5824000765740338,0.01030918704702152,1.5742991470706917,0.0369569372449185,0.0005260389268805
NQ,RTH,B1,195,TQ_BV,0.0137925501473811,0.0102564102564102,1.344773639369663,0.01030918704702152,1.3378892132300555,0.0264477288512482,0.0
NQ,RTH,B1,195,TRQ3_TRV3,0.0117799772958404,0.0102564102564102,1.1485477863444469,0.01030918704702152,1.1426679176651289,0.0151408885258872,0.0
NQ,RTH,B1,195,TRQ5_TRV5,0.015402695524226,0.0102564102564102,1.5017628136120391,0.01030918704702152,1.494074698031216,0.0235802318019142,0.0
NQ,RTH,B1,195,TRQ10_TRV10,0.0162291386746689,0.0102564102564102,1.5823410207802178,0.01030918704702152,1.574240393606763,0.0366106756385616,0.0
NQ,RTH,B1,195,MEDRQ_MEDRV,0.0144919199915592,0.0102564102564102,1.4129621991770296,0.01030918704702152,1.4057286889315037,0.0297065032057067,0.0005260389268805
NQ,RTH,B1,390,RQ_RV,0.0088548834258568,0.0051282051282051,1.7267022680420838,0.005141376849345412,1.7222786201684832,0.019417694687424,0.0005260389268805
NQ,RTH,B1,390,TQ_BV,0.0075327822340373,0.0051282051282051,1.468892535637274,0.005141376849345412,1.4651293719106304,0.0150816099533188,0.0
NQ,RTH,B1,390,TRQ3_TRV3,0.0059699652860026,0.0051282051282051,1.164143230770517,0.005141376849345412,1.1611608059352199,0.0073673209287569,0.0
NQ,RTH,B1,390,TRQ5_TRV5,0.00802207069605,0.0051282051282051,1.5643037857297557,0.005141376849345412,1.5602961874057824,0.0112727954320071,0.0
NQ,RTH,B1,390,TRQ10_TRV10,0.0088405544509252,0.0051282051282051,1.7239081179304243,0.005141376849345412,1.7194916284050952,0.0187505817025136,0.0
NQ,RTH,B1,390,MEDRQ_MEDRV,0.0077592748154676,0.0051282051282051,1.5130585890161887,0.005141376849345412,1.509182276038663,0.0157954682357492,0.0010520778537611
