root,geom,btag,horizon,M,proxy,estimator,lam,var_log_proxy,n_windows,trv_over_rv,trigamma,two_over_M,trimmed
ES,GLOBEX,B0,1day,46,TRV3,E1_d_model_L1-5,0.946463166295813,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,TRV3,E1_d_model_L1-10,1.0312577373105316,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,TRV3,E2,0.8174301831887522,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,TRV3,E4,0.9602371722077924,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,TRV3,E4_asS05,0.9602371722077924,1.4313941288550383,1953,0.7617120427450689,0.044437133536578646,0.043478260869565216,False
ES,GLOBEX,B0,1day,46,RV,E1_a_exp_L1-5,0.8106958296244864,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,46,RV,E1_a_exp_L1-10,0.7931886593091795,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,46,RV,E1_d_model_L1-5,0.9212382547376589,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,46,RV,E1_d_model_L1-10,0.9835003184365305,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,46,RV,E2,0.827732990836759,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,46,RV,E4,0.9424622345345407,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,46,RV,E4_asS05,0.9608400636658866,1.4159716212360272,1953,,0.044437133536578646,0.043478260869565216,True
ES,GLOBEX,B0,1day,138,RV,E1_a_exp_L1-5,0.852556228906841,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,RV,E1_a_exp_L1-10,0.831217816990237,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,RV,E1_d_model_L1-5,0.968796338427873,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,RV,E1_d_model_L1-10,1.0622439758345663,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,RV,E2,0.8577785223066002,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,RV,E4,0.9714857991839441,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
