root,geom,btag,horizon,proxy,trimmed,estimator,n_grid,n_valid,product_min,product_max,ratio_max_min,cv,elasticity,elasticity_r2,n_used,n_dropped,elasticity_s05grid,elasticity_s05grid_r2,n_used_s05grid
NQ,RTH,B0,30min,TRV3,False,E1_a_exp_L1-5,5,5,1.4813409113932385,13.469230565474584,9.092593380686713,1.166096568973079,-3.7047468832559636,0.7888810422681739,5,0,,,1
NQ,RTH,B0,30min,TRV3,False,E1_d_model_L1-10,5,4,1.7677183122925046,9.15562264460611,5.179344797719744,0.8237188754309613,-7.988830395644356,0.9585771241070874,4,1,,,0
NQ,RTH,B0,30min,TRV3,False,E1_d_model_L1-5,5,2,2.9349293606994546,13.858186399527993,4.721812587756899,0.6504604145407613,,,2,3,,,0
NQ,RTH,B0,30min,TRV3,False,E2,5,5,1.4655042447779396,2.186182375591718,1.491761203273061,0.16103422075151416,-4.395487563254597,0.7733884627945645,5,0,,,1
NQ,RTH,B0,30min,TRV3,False,E4,5,5,1.5626117507027568,525.4289981538499,336.25051003075305,1.66232625121383,2.32286132524757,0.5579067366264312,5,0,,,1
NQ,RTH,B0,30min,TRV3,False,E4_asS05,5,5,1.5626117507027568,525.4289981538499,336.25051003075305,1.66232625121383,2.32286132524757,0.5579067366264312,5,0,,,1
NQ,RTH,B1,1day,RV,False,E1_a_exp_L1-10,8,8,0.8882118399130452,1.0064729827681056,1.1331451997607216,0.03832770469401527,-0.3326304668493659,0.9101894494368215,8,0,-0.22327657302998183,0.9560048475796971,5
NQ,RTH,B1,1day,RV,False,E1_a_exp_L1-5,8,8,0.9119698337795571,1.0054198277434392,1.1024704880605414,0.030763727081565728,-0.3721985935757247,0.9053609465854858,8,0,-0.24677367976703224,0.9555010757100312,5
NQ,RTH,B1,1day,RV,False,E1_d_model_L1-10,8,5,1.154404874889075,1.2283357381791924,1.0640424039245515,0.02223601699822321,-1.3986334931142277,0.984417746096552,5,3,,,2
NQ,RTH,B1,1day,RV,False,E1_d_model_L1-5,8,8,1.045289016042974,1.1222339564416495,1.0736111632455076,0.02247337240800987,-0.9770474678662513,0.9900640226308638,8,0,-0.9297671690699062,0.9801438122255607,5
NQ,RTH,B1,1day,RV,False,E2,8,8,0.9854336631076559,1.167422391631458,1.1846788224687634,0.056819926196168415,-0.48624634537037836,0.9442810080611311,8,0,-0.38989424885948837,0.9499204298586814,5
NQ,RTH,B1,1day,RV,False,E4,8,8,1.0428489866361663,1.5143609541468976,1.4521382995553838,0.130350610586087,-0.7088633652698744,0.9919249505725132,8,0,-0.7752448524148132,0.9992913034837594,5
NQ,RTH,B1,1day,RV,False,E4_asS05,8,8,1.0477433786768195,1.5982415660054319,1.5254131865990208,0.14595503733495913,-0.7939893460044704,0.9823469166135491,8,0,-0.8963533669313151,0.9990685333261355,5
NQ,RTH,B1,1day,RV,True,E1_a_exp_L1-10,7,7,0.9241606645822502,1.0016636796963754,1.083863139911023,0.0267740159332389,-0.37242290557112395,0.939973210639094,7,0,-0.26566182711695874,0.9698578394702371,4
NQ,RTH,B1,1day,RV,True,E1_a_exp_L1-5,7,7,0.9465231093693455,0.994405347351492,1.0505875001974856,0.019621681368194428,-0.4137877257574318,0.9342590389896888,7,0,-0.2923117443064104,0.969553980829091,4
NQ,RTH,B1,1day,RV,True,E1_d_model_L1-10,7,6,1.1284340580787084,1.1993358542839396,1.0628320243417235,0.019362746885900204,-1.1830045642572837,0.999430159759064,6,1,-1.18519290776888,0.9999899701984065,3
NQ,RTH,B1,1day,RV,True,E1_d_model_L1-5,7,7,1.0643142808137807,1.119585000989815,1.0519308264225995,0.017295874036358294,-0.8897836348753155,0.9956899426357245,7,0,-0.8616577204714746,0.9948035485325842,4
NQ,RTH,B1,1day,RV,True,E2,7,7,1.0280443264470853,1.1607080102508252,1.129044711780303,0.04067746252133647,-0.5316048849895676,0.9426107031074786,7,0,-0.4092014485107383,0.9746710602855736,4
NQ,RTH,B1,1day,RV,True,E4,7,7,1.0925861996735593,1.4719208906930574,1.3471897147637732,0.10804036207366721,-0.6892248199862722,0.9917952779433895,7,0,-0.7586163546137944,0.9988275950186611,4
NQ,RTH,B1,1day,RV,True,E4_asS05,7,7,1.1002315697455336,1.5481969830385551,1.4071555712554484,0.1218103574455063,-0.7579853573202864,0.9813213433108166,7,0,-0.8654396649913272,0.9967631525228241,4
NQ,RTH,B1,1day,TRV3,False,E1_a_exp_L1-10,8,8,0.9734564844246748,1.0509233035874583,1.0795791290132166,0.024373218507025153,-0.43890292653754903,0.878318935371536,8,0,-0.27925534610814806,0.9516131775430076,5
NQ,RTH,B1,1day,TRV3,False,E1_a_exp_L1-5,8,8,0.9848254825626735,1.0780705793065932,1.0946818480988947,0.025719684358296257,-0.48162198813154056,0.8737287571498829,8,0,-0.3023945189205201,0.9461449611748783,5
NQ,RTH,B1,1day,TRV3,False,E1_d_model_L1-10,8,5,1.225383961905954,1.2830561992732703,1.0470646255869167,0.01837610662267542,-2.040927248534431,0.9913009629641741,5,3,,,2
NQ,RTH,B1,1day,TRV3,False,E1_d_model_L1-5,8,7,1.100905069920549,1.205285156896461,1.094812976911302,0.03248566696574063,-1.3014783589437762,0.984962682492582,7,1,-1.2167577877425975,0.969590634586185,4
NQ,RTH,B1,1day,TRV3,False,E2,8,8,0.9854336631076559,1.167422391631458,1.1846788224687634,0.056819926196168415,-0.39990605742504814,0.8416594954432551,8,0,-0.24632665546217325,0.9000720628915705,5
NQ,RTH,B1,1day,TRV3,False,E4,8,8,1.1287824638473702,2.082440486130485,1.8448554551712673,0.2174298060724282,-0.7939893460044704,0.9823469166135491,8,0,-0.8963533669313151,0.9990685333261355,5
NQ,RTH,B1,1day,TRV3,False,E4_asS05,8,8,1.1287824638473702,2.082440486130485,1.8448554551712673,0.2174298060724282,-0.7939893460044704,0.9823469166135491,8,0,-0.8963533669313151,0.9990685333261355,5
NQ,RTH,B1,1h,RV,False,E1_a_exp_L1-10,9,9,1.1002854619901055,1.202917435462444,1.0932775875150673,0.023902190527331137,-0.3341558117283324,0.9342407656849271,9,0,,,1
NQ,RTH,B1,1h,RV,False,E1_a_exp_L1-5,9,9,1.1154750542551954,1.230978957748528,1.1035468279211809,0.0282182150409766,-0.3301191405623186,0.9233707232963346,9,0,,,1
NQ,RTH,B1,1h,RV,False,E1_d_model_L1-10,9,9,1.343424356885618,1.4744510344374242,1.0975318609345135,0.02648495600559169,-0.5884506992218856,0.9622107055170563,9,0,,,1
NQ,RTH,B1,1h,RV,False,E1_d_model_L1-5,9,9,1.379895105480374,1.5132809211964644,1.09666373566102,0.029581667460686568,-0.6558033873600331,0.9684130166057955,9,0,,,1
NQ,RTH,B1,1h,RV,False,E2,9,9,1.3962798762415976,1.8478242964779519,1.3233910535556725,0.08160179702508447,-0.5304165557337076,0.9033791020712141,9,0,,,1
NQ,RTH,B1,1h,RV,False,E4,9,9,1.4468899987276116,1.8884406838201748,1.305172255997941,0.08153659618760654,-0.6776477198269586,0.9918078754880555,9,0,,,1
NQ,RTH,B1,1h,RV,False,E4_asS05,9,9,1.4559751505397942,2.2239456967790714,1.5274613003900215,0.1442915565942823,0.8410349966065307,0.17970478473230256,9,0,,,1
NQ,RTH,B1,1h,RV,True,E1_a_exp_L1-10,8,8,1.1384206074139245,1.2245151111116037,1.0756262695325365,0.02226359472783051,-0.36675112670234544,0.9707092973300372,8,0,,,0
NQ,RTH,B1,1h,RV,True,E1_a_exp_L1-5,8,8,1.154668918487608,1.2506627795896923,1.0831353988707149,0.023974400078586793,-0.37066969326627897,0.9593934723026178,8,0,,,0
NQ,RTH,B1,1h,RV,True,E1_d_model_L1-10,8,8,1.3899916681134696,1.5180090744888481,1.0920994055663131,0.02868937364349437,-0.5972255463053088,0.9932098212398841,8,0,,,0
NQ,RTH,B1,1h,RV,True,E1_d_model_L1-5,8,8,1.4283539095554536,1.5595180897213683,1.0918289082897787,0.029463631196787844,-0.6541015093278043,0.9843230747148208,8,0,,,0
NQ,RTH,B1,1h,RV,True,E2,8,6,1.4559485996081238,1.5283611228382907,1.0497356316353867,0.01643296060951435,-0.7176835969135135,0.9875555382176889,6,2,,,0
NQ,RTH,B1,1h,RV,True,E4,8,8,1.5068086185233225,1.884093221702094,1.250386544476041,0.07398213946644969,-0.6214597199097871,0.9952264872116144,8,0,,,0
NQ,RTH,B1,1h,RV,True,E4_asS05,8,8,1.521018814601707,2.2227758302143905,1.4613730013566237,0.14337463239810264,2.166479412119536,0.6553171911436004,8,0,,,0
NQ,RTH,B1,1h,TRV3,False,E1_a_exp_L1-10,9,9,1.1477227054201395,2.481664827746352,2.162251226735037,0.29486390656690864,-2.0115229714897644,0.5453345038872686,9,0,,,1
NQ,RTH,B1,1h,TRV3,False,E1_a_exp_L1-5,9,9,1.1530412304711832,2.653741516901981,2.3015148520036406,0.32426988334574863,-1.9916068137719836,0.5458020122289735,9,0,,,1
NQ,RTH,B1,1h,TRV3,False,E1_d_model_L1-10,9,9,1.3596192441336936,3.6621136593874164,2.6934847202172394,0.4016375139009045,-2.2842470367158265,0.5807890317736146,9,0,,,1
NQ,RTH,B1,1h,TRV3,False,E1_d_model_L1-5,9,9,1.4031464922868155,3.939926292159623,2.8079222759830462,0.4225147002291497,-2.350720880523778,0.6079488216064681,9,0,,,1
NQ,RTH,B1,1h,TRV3,False,E2,9,9,1.3962798762415976,1.8478242964779519,1.3233910535556725,0.08160179702508447,-2.5350267526354,0.597123708617149,9,0,,,1
NQ,RTH,B1,1h,TRV3,False,E4,9,9,1.4917459517456966,284.93924531726464,191.01057052229177,1.8937667047171578,0.8410349966065307,0.17970478473230256,9,0,,,1
NQ,RTH,B1,1h,TRV3,False,E4_asS05,9,9,1.4917459517456966,284.93924531726464,191.01057052229177,1.8937667047171578,0.8410349966065307,0.17970478473230256,9,0,,,1
NQ,RTH,B1,30min,RV,False,E1_a_exp_L1-10,5,5,1.2217339979929682,1.3199696052100585,1.0804067066795793,0.02800490167938698,-0.4159875026239375,0.969966237173456,5,0,,,1
NQ,RTH,B1,30min,RV,False,E1_a_exp_L1-5,5,5,1.4367127193210811,1.5730594948399022,1.0949019060562446,0.031059091454719946,-0.7422368006467371,0.9936330232342837,5,0,,,1
NQ,RTH,B1,30min,RV,False,E1_d_model_L1-10,5,4,1.7071185234651172,1.8242199370122807,1.0685959480478664,0.025984515100360837,-5.32625875979242,0.8044893236233144,4,1,,,0
NQ,RTH,B1,30min,RV,False,E1_d_model_L1-5,5,2,1.9749769727386417,2.0054454723142494,1.0154272682649854,0.007654589430193722,,,2,3,,,0
NQ,RTH,B1,30min,RV,False,E2,5,4,1.455642696662031,1.5511403627562983,1.0656051559309543,0.023219385574738294,-0.8657977405912066,0.9746809253549168,4,1,,,1
NQ,RTH,B1,30min,RV,False,E4,5,5,1.494678830904238,1.8176570159682721,1.2160853411355546,0.07005667795225236,-0.6584655731883761,0.9959547117683515,5,0,,,1
NQ,RTH,B1,30min,RV,False,E4_asS05,5,5,1.5069599636478244,2.1118365834212405,1.4013886462578746,0.13398527029098675,2.3293795472262357,0.5590541383084149,5,0,,,1
NQ,RTH,B1,30min,RV,True,E1_a_exp_L1-10,4,4,1.2560629553645946,1.3218566972886836,1.052380926961572,0.02028545209171032,-0.4845062622496739,0.9817622522672872,4,0,,,0
NQ,RTH,B1,30min,RV,True,E1_a_exp_L1-5,4,4,1.4774520962261146,1.5711219221471286,1.0633995688660747,0.02443833677353609,-0.7553017306144684,0.9751481620223915,4,0,,,0
NQ,RTH,B1,30min,RV,True,E1_d_model_L1-10,4,4,1.6839372422622176,1.8206131700042452,1.081164502044278,0.02897276046269961,-2.1315629058239134,0.9876722713710098,4,0,,,0
NQ,RTH,B1,30min,RV,True,E1_d_model_L1-5,4,2,1.9976509175148054,2.003037929396339,1.0026966732947693,0.0013465210836610738,,,2,2,,,0
NQ,RTH,B1,30min,RV,True,E2,4,3,1.361809592169399,1.4820796811918526,1.0883163767637003,0.037251937197588875,-0.41149109497801173,0.9888136629913815,3,1,,,0
NQ,RTH,B1,30min,RV,True,E4,4,4,1.576450087834691,1.8389112869009565,1.1664887465144964,0.06142299417596702,-0.5633711395831987,0.9992129278033627,4,0,,,0
NQ,RTH,B1,30min,RV,True,E4_asS05,4,4,1.5953807321193965,2.1324495586441268,1.336639910281013,0.12500184434003972,4.555803139073281,0.8499596592060332,4,0,,,0
NQ,RTH,B1,30min,TRV3,False,E1_a_exp_L1-10,5,5,1.2434265361530121,8.213014376311472,6.6051464541856975,0.9884073627815553,-3.2793802559869754,0.7504970512295712,5,0,,,1
NQ,RTH,B1,30min,TRV3,False,E1_a_exp_L1-5,5,5,1.482116739622384,13.466384852680873,9.085913742605634,1.1670851066060468,-3.765582894652563,0.7947707845207963,5,0,,,1
NQ,RTH,B1,30min,TRV3,False,E1_d_model_L1-10,5,4,1.7692532359228443,9.159064581850084,5.176796851849592,0.8231209495692433,-8.441739266608488,0.9696534900194805,4,1,,,0
NQ,RTH,B1,30min,TRV3,False,E1_d_model_L1-5,5,2,2.863358918253505,13.853208700902501,4.838097177615516,0.6574226260452776,,,2,3,,,0
NQ,RTH,B1,30min,TRV3,False,E2,5,5,1.455642696662031,2.1752440714860826,1.4943530280296027,0.16208854867968392,-4.40672608388588,0.7750757768723946,5,0,,,1
NQ,RTH,B1,30min,TRV3,False,E4,5,5,1.549031701543147,525.4129405384956,339.18798434859576,1.6624868725268418,2.3293795472262357,0.5590541383084149,5,0,,,1
NQ,RTH,B1,30min,TRV3,False,E4_asS05,5,5,1.549031701543147,525.4129405384956,339.18798434859576,1.6624868725268418,2.3293795472262357,0.5590541383084149,5,0,,,1
