cell,model,window_index,trade_date,forecast,realized,qlike,share_of_cell_qlike,reason
NQ/GLOBEX/B1/30min,M3_HARJ,55979,2021-02-15,6.314980788696921e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57361,2021-04-02,2.1662185979491556e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57362,2021-04-02,1.1498586233103534e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57363,2021-04-02,1.1206023502361856e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57364,2021-04-02,1.1140993769334626e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57365,2021-04-02,1.09366867369559e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57366,2021-04-02,1.0836599395881934e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57367,2021-04-02,1.0687101859349093e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57368,2021-04-02,1.0599676728500868e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57369,2021-04-02,1.0550512580684674e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57370,2021-04-02,1.046343782263189e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57371,2021-04-02,1.0243798684228936e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57372,2021-04-02,9.792014247889027e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57373,2021-04-02,9.683130725513188e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,57374,2021-04-02,9.52989825660371e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59213,2021-05-31,6.234409500701651e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59214,2021-05-31,5.181449552955523e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59215,2021-05-31,5.172518319147438e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59216,2021-05-31,5.166019630685585e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59217,2021-05-31,5.156218004535483e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59218,2021-05-31,5.140887950861424e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,59219,2021-05-31,5.110949684221027e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60203,2021-07-05,5.344602838020671e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60204,2021-07-05,4.6607064466429485e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60205,2021-07-05,4.6496235924468874e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60206,2021-07-05,4.634875465982855e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60207,2021-07-05,4.6125981125737275e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60208,2021-07-05,4.564474445203519e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,60209,2021-07-05,4.526591322695144e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62228,2021-09-06,5.583377359728346e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62229,2021-09-06,4.987723829851024e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62230,2021-09-06,4.977673458616755e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62231,2021-09-06,4.968868616461184e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62232,2021-09-06,4.961239827039055e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62233,2021-09-06,4.955339305483225e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,62234,2021-09-06,4.937154264409073e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64703,2021-11-25,1.3770534937060054e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64704,2021-11-25,1.207710408124163e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64705,2021-11-25,1.199851104252023e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64706,2021-11-25,1.1942294091801268e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64707,2021-11-25,1.1908494432196526e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64708,2021-11-25,1.1873969960622084e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,64709,2021-11-25,1.1843828446980903e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66143,2022-01-17,2.787612233785725e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66144,2022-01-17,2.204789128006306e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66145,2022-01-17,2.1814275658056663e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66146,2022-01-17,2.1652351392882323e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66147,2022-01-17,2.141445637137188e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66148,2022-01-17,2.1077675913893957e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,66149,2022-01-17,2.073016789536035e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67268,2022-02-21,5.563334286244584e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67269,2022-02-21,2.372043910104786e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67270,2022-02-21,2.3221905138750636e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67271,2022-02-21,2.2500184885492346e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67272,2022-02-21,2.1916756712000176e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67273,2022-02-21,2.1361997834444133e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,67274,2022-02-21,2.0820285622821507e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70238,2022-05-30,4.4965187273283954e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70239,2022-05-30,2.5254268120351653e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70240,2022-05-30,2.5037427832807518e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70241,2022-05-30,2.4858235483158673e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70242,2022-05-30,2.449011261667831e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70243,2022-05-30,2.419136067413016e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70244,2022-05-30,2.3746628811460033e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70778,2022-06-20,5.917160314697385e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70779,2022-06-20,4.633634882425796e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70780,2022-06-20,4.621292301770496e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70781,2022-06-20,4.606068124288448e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70782,2022-06-20,4.593474876815805e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70783,2022-06-20,4.586139285566748e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,70784,2022-06-20,4.569976781492122e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71228,2022-07-04,3.927057263714198e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71229,2022-07-04,3.1847405597620193e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71230,2022-07-04,3.1726482702567525e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71231,2022-07-04,3.1631389525683118e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71232,2022-07-04,3.1504212839028314e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71233,2022-07-04,3.130358631182751e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,71234,2022-07-04,3.1068955736220764e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73253,2022-09-05,3.783739081364637e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73254,2022-09-05,2.9532309252816027e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73255,2022-09-05,2.93687854162473e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73256,2022-09-05,2.9258280659030515e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73257,2022-09-05,2.9070142788049098e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73258,2022-09-05,2.8833177670343423e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,73259,2022-09-05,2.848322159911394e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,74369,2022-10-13,0.0004601227663208499,5.095309279568028e-05,1.3113259156911856,3.3760075904011e-05,above_100x_mean_rv
NQ/GLOBEX/B1/30min,M3_HARJ,75728,2022-11-24,1.6132382920090688e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,75729,2022-11-24,1.2863529825423937e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,75730,2022-11-24,1.275027631610271e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,75731,2022-11-24,1.263429519544665e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,75732,2022-11-24,1.2468623406293472e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,75733,2022-11-24,1.2325863392379887e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,75734,2022-11-24,1.2162414718890111e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77123,2023-01-16,3.2407437051339254e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77124,2023-01-16,2.4097123092169697e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77125,2023-01-16,2.3863793688487036e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77126,2023-01-16,2.3722407043612644e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77127,2023-01-16,2.3550758038276458e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77128,2023-01-16,2.338667860304309e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,77129,2023-01-16,2.31419787393508e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78248,2023-02-20,2.4791605462215543e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78249,2023-02-20,2.2635885238914562e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78250,2023-02-20,2.2603744000920584e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78251,2023-02-20,2.254400066669545e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78252,2023-02-20,2.2439104006237147e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78253,2023-02-20,2.2358945909742765e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,78254,2023-02-20,2.22519312828632e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79636,2023-04-07,1.0037270816484282e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79637,2023-04-07,8.76789322078666e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79638,2023-04-07,8.656379062632993e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79639,2023-04-07,8.58505477498427e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79640,2023-04-07,8.540937132096552e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79641,2023-04-07,8.507405250252536e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79642,2023-04-07,8.482448841033085e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79643,2023-04-07,8.455331161728007e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79644,2023-04-07,8.428470604548524e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79645,2023-04-07,8.402212435823469e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79646,2023-04-07,8.368864376640734e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79647,2023-04-07,8.3349192791161e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79648,2023-04-07,8.279997631614861e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,79649,2023-04-07,8.142215572666504e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81263,2023-05-29,1.5593490087698123e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81264,2023-05-29,1.0926696668044573e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81265,2023-05-29,1.0900251494041398e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81266,2023-05-29,1.0876889741762407e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81267,2023-05-29,1.0814199170861675e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81268,2023-05-29,1.0784926330844663e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81269,2023-05-29,1.0743915721757197e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81803,2023-06-19,1.4188662954897054e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81804,2023-06-19,1.2705559074903078e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81805,2023-06-19,1.2597943353506607e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81806,2023-06-19,1.2502092002617438e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81807,2023-06-19,1.2405220035758038e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81808,2023-06-19,1.2256118936140705e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,81809,2023-06-19,1.2082051589417365e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82253,2023-07-04,1.1390301702723844e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82254,2023-07-04,1.0483768062709454e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82255,2023-07-04,1.0332198308055659e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82256,2023-07-04,1.0252824872907403e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82257,2023-07-04,1.016066484036867e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82258,2023-07-04,1.0082022067391795e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,82259,2023-07-04,9.976323889032894e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84233,2023-09-04,1.33884170634566e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84234,2023-09-04,1.0256046408986792e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84235,2023-09-04,1.0100489601912427e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84236,2023-09-04,1.0035898151847449e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84237,2023-09-04,9.934145481644251e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84238,2023-09-04,9.873297154581135e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,84239,2023-09-04,9.756395386828675e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86708,2023-11-23,6.721930869833947e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86709,2023-11-23,6.298816721491728e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86710,2023-11-23,6.219272579492365e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86711,2023-11-23,6.18451461366974e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86712,2023-11-23,6.140721656272553e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86713,2023-11-23,6.112882123597581e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M3_HARJ,86714,2023-11-23,6.075134413959944e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,5227,2016-06-24,1e-300,3.2444649150420446e-05,3.2444649150420447e+295,0.0670834861652669,below_1e-12
NQ/GLOBEX/B1/30min,M4_HARQ,11288,2017-01-16,3.703010199332452e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,11289,2017-01-16,2.066542470768309e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,11290,2017-01-16,2.0608262388202291e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,11291,2017-01-16,2.0481240888756222e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,11292,2017-01-16,2.0417013516121646e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,11293,2017-01-16,2.0352047401532419e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,11294,2017-01-16,2.0300652610134399e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12413,2017-02-20,3.289597695333943e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12414,2017-02-20,1.394449611862472e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12415,2017-02-20,1.3917462265778073e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12416,2017-02-20,1.3881275976892916e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12417,2017-02-20,1.3845707650757477e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12418,2017-02-20,1.3801278817992137e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,12419,2017-02-20,1.3776484966636955e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16328,2017-07-04,1.3956976049130736e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16329,2017-07-04,4.736099656161542e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16330,2017-07-04,4.7291687218420517e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16331,2017-07-04,4.7014763575321474e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16332,2017-07-04,4.684116998179026e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16333,2017-07-04,4.6605361686566323e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,16334,2017-07-04,4.6267656038814335e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18308,2017-09-04,3.9288495797332767e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18309,2017-09-04,2.327882895067155e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18310,2017-09-04,2.3180538851743184e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18311,2017-09-04,2.3111426017183112e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18312,2017-09-04,2.3062318970298714e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18313,2017-09-04,2.2971256929997752e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,18314,2017-09-04,2.2834769134297446e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20783,2017-11-23,2.0216512154383634e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20784,2017-11-23,1.3470354485719623e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20785,2017-11-23,1.3405882702321114e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20786,2017-11-23,1.3367613209198827e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20787,2017-11-23,1.333202796897117e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20788,2017-11-23,1.3247443416167515e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,20789,2017-11-23,1.3141367393513527e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22178,2018-01-15,3.457979551383883e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22179,2018-01-15,1.8117428146138366e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22180,2018-01-15,1.8090017452014454e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22181,2018-01-15,1.8066470088917748e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22182,2018-01-15,1.800574633589388e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22183,2018-01-15,1.794868783239967e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22184,2018-01-15,1.7910833349511327e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,22858,2018-02-05,1e-300,9.929481166182086e-05,9.929481166182085e+295,0.20530479751889139,below_1e-12
NQ/GLOBEX/B1/30min,M4_HARQ,23303,2018-02-19,3.1866857436588154e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,23304,2018-02-19,8.302500653591763e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,23305,2018-02-19,8.236990261524046e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,23306,2018-02-19,8.160529648507525e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,23307,2018-02-19,8.077110555042785e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,23308,2018-02-19,8.016455038906675e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,23309,2018-02-19,7.739744109265655e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,25335,2018-04-30,1.3845220206769859e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,26273,2018-05-28,6.833747150085186e-07,0.0,inf,inf,nonfinite_qlike
