root,geom,btag,horizon,model,window_index,session_date,window_in_session,window_start_min_from_1800NY,ny_clock,overnight,rv,forecast
ES,GLOBEX,B0,1h,M6_GK,34450,2022-05-30,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,34451,2022-05-30,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,34713,2022-06-20,19,1140,13:00,False,0.0,1.3056060899170786e-06
ES,GLOBEX,B0,1h,M6_GK,34714,2022-06-20,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,34715,2022-06-20,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,34933,2022-07-04,19,1140,13:00,False,0.0,6.206309085089511e-07
ES,GLOBEX,B0,1h,M6_GK,34934,2022-07-04,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,34935,2022-07-04,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,35923,2022-09-05,19,1140,13:00,False,0.0,1.1050314262509505e-06
ES,GLOBEX,B0,1h,M6_GK,35924,2022-09-05,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,35925,2022-09-05,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,37133,2022-11-24,19,1140,13:00,False,0.0,1.0193030082607679e-07
ES,GLOBEX,B0,1h,M6_GK,37134,2022-11-24,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,37135,2022-11-24,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,37815,2023-01-16,19,1140,13:00,False,0.0,8.86359396911642e-07
ES,GLOBEX,B0,1h,M6_GK,37816,2023-01-16,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,37817,2023-01-16,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,38365,2023-02-20,19,1140,13:00,False,0.0,4.6841834895771643e-07
ES,GLOBEX,B0,1h,M6_GK,38366,2023-02-20,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,38367,2023-02-20,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39044,2023-04-07,16,960,10:00,False,0.0,1.2119617052779372e-07
ES,GLOBEX,B0,1h,M6_GK,39045,2023-04-07,17,1020,11:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39046,2023-04-07,18,1080,12:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39047,2023-04-07,19,1140,13:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39048,2023-04-07,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39049,2023-04-07,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39839,2023-05-29,19,1140,13:00,False,0.0,5.752766619791197e-08
ES,GLOBEX,B0,1h,M6_GK,39840,2023-05-29,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,39841,2023-05-29,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,40103,2023-06-19,19,1140,13:00,False,0.0,1.2651554182315673e-07
ES,GLOBEX,B0,1h,M6_GK,40104,2023-06-19,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,40105,2023-06-19,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,40323,2023-07-04,19,1140,13:00,False,0.0,3.396418514114868e-08
ES,GLOBEX,B0,1h,M6_GK,40324,2023-07-04,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,40325,2023-07-04,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,41291,2023-09-04,19,1140,13:00,False,0.0,1.239113771589473e-07
ES,GLOBEX,B0,1h,M6_GK,41292,2023-09-04,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,41293,2023-09-04,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,42501,2023-11-23,19,1140,13:00,False,0.0,1.3948735657551572e-07
ES,GLOBEX,B0,1h,M6_GK,42502,2023-11-23,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B0,1h,M6_GK,42503,2023-11-23,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M1_EWMA,679,2016-02-15,19,1140,13:00,False,0.0,4.436747118663743e-06
ES,GLOBEX,B1,1h,M1_EWMA,680,2016-02-15,20,1200,14:00,False,0.0,4.170542291543918e-06
ES,GLOBEX,B1,1h,M1_EWMA,681,2016-02-15,21,1260,15:00,False,0.0,3.920309754051283e-06
ES,GLOBEX,B1,1h,M1_EWMA,2242,2016-05-30,20,1200,14:00,False,0.0,3.3615164765467954e-07
ES,GLOBEX,B1,1h,M1_EWMA,2243,2016-05-30,21,1260,15:00,False,0.0,3.1598254879539875e-07
ES,GLOBEX,B1,1h,M1_EWMA,2726,2016-07-04,20,1200,14:00,False,0.0,1.063463557206354e-06
ES,GLOBEX,B1,1h,M1_EWMA,2727,2016-07-04,21,1260,15:00,False,0.0,9.996557437739728e-07
ES,GLOBEX,B1,1h,M1_EWMA,3716,2016-09-05,20,1200,14:00,False,0.0,7.064061007782574e-07
ES,GLOBEX,B1,1h,M1_EWMA,3717,2016-09-05,21,1260,15:00,False,0.0,6.640217347315619e-07
ES,GLOBEX,B1,1h,M1_EWMA,4926,2016-11-24,20,1200,14:00,False,0.0,4.4656471118981636e-07
ES,GLOBEX,B1,1h,M1_EWMA,4927,2016-11-24,21,1260,15:00,False,0.0,4.1977082851842735e-07
ES,GLOBEX,B1,1h,M1_EWMA,5608,2017-01-16,20,1200,14:00,False,0.0,3.020550777643219e-07
ES,GLOBEX,B1,1h,M1_EWMA,5609,2017-01-16,21,1260,15:00,False,0.0,2.8393177309846255e-07
ES,GLOBEX,B1,1h,M1_EWMA,6158,2017-02-20,20,1200,14:00,False,0.0,3.078278943004875e-07
ES,GLOBEX,B1,1h,M1_EWMA,6159,2017-02-20,21,1260,15:00,False,0.0,2.8935822064245823e-07
ES,GLOBEX,B1,1h,M2_HAR,679,2016-02-15,19,1140,13:00,False,0.0,7.104947102696906e-06
ES,GLOBEX,B1,1h,M2_HAR,680,2016-02-15,20,1200,14:00,False,0.0,6.398257022409976e-06
ES,GLOBEX,B1,1h,M2_HAR,681,2016-02-15,21,1260,15:00,False,0.0,6.462943842977814e-06
ES,GLOBEX,B1,1h,M2_HAR,2242,2016-05-30,20,1200,14:00,False,0.0,5.824270246410314e-07
ES,GLOBEX,B1,1h,M2_HAR,2243,2016-05-30,21,1260,15:00,False,0.0,5.75770177014016e-07
ES,GLOBEX,B1,1h,M2_HAR,2726,2016-07-04,20,1200,14:00,False,0.0,1.2241901166992198e-06
ES,GLOBEX,B1,1h,M2_HAR,2727,2016-07-04,21,1260,15:00,False,0.0,1.2013761662179032e-06
ES,GLOBEX,B1,1h,M2_HAR,3716,2016-09-05,20,1200,14:00,False,0.0,5.365536776180492e-07
ES,GLOBEX,B1,1h,M2_HAR,3717,2016-09-05,21,1260,15:00,False,0.0,5.34692306730941e-07
ES,GLOBEX,B1,1h,M2_HAR,4926,2016-11-24,20,1200,14:00,False,0.0,8.37125040114785e-07
ES,GLOBEX,B1,1h,M2_HAR,4927,2016-11-24,21,1260,15:00,False,0.0,8.341188861212913e-07
ES,GLOBEX,B1,1h,M2_HAR,5608,2017-01-16,20,1200,14:00,False,0.0,5.589301912685197e-07
ES,GLOBEX,B1,1h,M2_HAR,5609,2017-01-16,21,1260,15:00,False,0.0,5.562378831349044e-07
ES,GLOBEX,B1,1h,M2_HAR,6158,2017-02-20,20,1200,14:00,False,0.0,4.6854888264202135e-07
ES,GLOBEX,B1,1h,M2_HAR,6159,2017-02-20,21,1260,15:00,False,0.0,4.6578973130059e-07
ES,GLOBEX,B1,1h,M3_HARJ,679,2016-02-15,19,1140,13:00,False,0.0,7.178750072503408e-06
ES,GLOBEX,B1,1h,M3_HARJ,680,2016-02-15,20,1200,14:00,False,0.0,6.351293145090641e-06
ES,GLOBEX,B1,1h,M3_HARJ,681,2016-02-15,21,1260,15:00,False,0.0,6.422779142466752e-06
ES,GLOBEX,B1,1h,M3_HARJ,2242,2016-05-30,20,1200,14:00,False,0.0,5.226056791004972e-07
ES,GLOBEX,B1,1h,M3_HARJ,2243,2016-05-30,21,1260,15:00,False,0.0,5.158128380603862e-07
ES,GLOBEX,B1,1h,M3_HARJ,2726,2016-07-04,20,1200,14:00,False,0.0,1.1084961887124057e-06
ES,GLOBEX,B1,1h,M3_HARJ,2727,2016-07-04,21,1260,15:00,False,0.0,1.0851907352543858e-06
ES,GLOBEX,B1,1h,M3_HARJ,3716,2016-09-05,20,1200,14:00,False,0.0,4.739943663598355e-07
ES,GLOBEX,B1,1h,M3_HARJ,3717,2016-09-05,21,1260,15:00,False,0.0,4.7214174203764215e-07
ES,GLOBEX,B1,1h,M3_HARJ,4926,2016-11-24,20,1200,14:00,False,0.0,3.8315434380403424e-07
ES,GLOBEX,B1,1h,M3_HARJ,4927,2016-11-24,21,1260,15:00,False,0.0,3.802969239129362e-07
ES,GLOBEX,B1,1h,M3_HARJ,5608,2017-01-16,20,1200,14:00,False,0.0,2.571341957603219e-07
ES,GLOBEX,B1,1h,M3_HARJ,5609,2017-01-16,21,1260,15:00,False,0.0,2.546850248775728e-07
ES,GLOBEX,B1,1h,M3_HARJ,6158,2017-02-20,20,1200,14:00,False,0.0,1.9040836923615245e-07
ES,GLOBEX,B1,1h,M3_HARJ,6159,2017-02-20,21,1260,15:00,False,0.0,1.8815481423693197e-07
ES,GLOBEX,B1,1h,M4_HARQ,679,2016-02-15,19,1140,13:00,False,0.0,5.390000041629427e-06
ES,GLOBEX,B1,1h,M4_HARQ,680,2016-02-15,20,1200,14:00,False,0.0,4.311437093691177e-06
ES,GLOBEX,B1,1h,M4_HARQ,681,2016-02-15,21,1260,15:00,False,0.0,4.3867142941309185e-06
ES,GLOBEX,B1,1h,M4_HARQ,2242,2016-05-30,20,1200,14:00,False,0.0,2.2705154822789397e-07
ES,GLOBEX,B1,1h,M4_HARQ,2243,2016-05-30,21,1260,15:00,False,0.0,2.208361986353596e-07
ES,GLOBEX,B1,1h,M4_HARQ,2726,2016-07-04,20,1200,14:00,False,0.0,1.0443987674705437e-06
ES,GLOBEX,B1,1h,M4_HARQ,2727,2016-07-04,21,1260,15:00,False,0.0,1.0247449957783409e-06
ES,GLOBEX,B1,1h,M4_HARQ,3716,2016-09-05,20,1200,14:00,False,0.0,4.623465296713276e-07
ES,GLOBEX,B1,1h,M4_HARQ,3717,2016-09-05,21,1260,15:00,False,0.0,4.607288357475754e-07
ES,GLOBEX,B1,1h,M4_HARQ,4926,2016-11-24,20,1200,14:00,False,0.0,5.848388293378417e-07
ES,GLOBEX,B1,1h,M4_HARQ,4927,2016-11-24,21,1260,15:00,False,0.0,5.82873440720748e-07
ES,GLOBEX,B1,1h,M4_HARQ,5608,2017-01-16,20,1200,14:00,False,0.0,4.0032291595503797e-07
ES,GLOBEX,B1,1h,M4_HARQ,5609,2017-01-16,21,1260,15:00,False,0.0,3.9852486061678446e-07
ES,GLOBEX,B1,1h,M4_HARQ,6158,2017-02-20,20,1200,14:00,False,0.0,3.363087842201641e-07
ES,GLOBEX,B1,1h,M4_HARQ,6159,2017-02-20,21,1260,15:00,False,0.0,3.3445075175866163e-07
ES,GLOBEX,B1,1h,M5_RGARCH,679,2016-02-15,19,1140,13:00,False,0.0,4.7626552629614795e+228
ES,GLOBEX,B1,1h,M5_RGARCH,680,2016-02-15,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M5_RGARCH,681,2016-02-15,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M5_RGARCH,682,2016-02-16,0,0,18:00,True,3.619400331444922e-06,0.0
ES,GLOBEX,B1,1h,M5_RGARCH,2242,2016-05-30,20,1200,14:00,False,0.0,3.199465076442835e-07
ES,GLOBEX,B1,1h,M5_RGARCH,2243,2016-05-30,21,1260,15:00,False,0.0,7.554945824119365e-09
ES,GLOBEX,B1,1h,M5_RGARCH,2726,2016-07-04,20,1200,14:00,False,0.0,3.2026680763896863e-07
ES,GLOBEX,B1,1h,M5_RGARCH,2727,2016-07-04,21,1260,15:00,False,0.0,7.55498041135991e-09
ES,GLOBEX,B1,1h,M5_RGARCH,3716,2016-09-05,20,1200,14:00,False,0.0,7.121734016339618e-14
ES,GLOBEX,B1,1h,M5_RGARCH,3717,2016-09-05,21,1260,15:00,False,0.0,1.8007765629268963e-14
ES,GLOBEX,B1,1h,M5_RGARCH,4926,2016-11-24,20,1200,14:00,False,0.0,4.218083882373433e-51
ES,GLOBEX,B1,1h,M5_RGARCH,4927,2016-11-24,21,1260,15:00,False,0.0,1.0556939984556447e-51
ES,GLOBEX,B1,1h,M5_RGARCH,5608,2017-01-16,20,1200,14:00,False,0.0,4.219535824197712e-51
ES,GLOBEX,B1,1h,M5_RGARCH,5609,2017-01-16,21,1260,15:00,False,0.0,1.0556945677888152e-51
ES,GLOBEX,B1,1h,M5_RGARCH,6158,2017-02-20,20,1200,14:00,False,0.0,6.250576017709595e-40
ES,GLOBEX,B1,1h,M5_RGARCH,6159,2017-02-20,21,1260,15:00,False,0.0,1.5321368514676854e-40
ES,GLOBEX,B1,1h,M6_PARK,679,2016-02-15,19,1140,13:00,False,0.0,1.2454191558060587e-06
ES,GLOBEX,B1,1h,M6_PARK,680,2016-02-15,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,681,2016-02-15,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,682,2016-02-16,0,0,18:00,True,3.619400331444922e-06,0.0
ES,GLOBEX,B1,1h,M6_PARK,2242,2016-05-30,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,2243,2016-05-30,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,2244,2016-05-31,0,0,18:00,True,5.386507382354466e-07,0.0
ES,GLOBEX,B1,1h,M6_PARK,2726,2016-07-04,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,2727,2016-07-04,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,2728,2016-07-05,0,0,18:00,True,6.102718543843366e-07,0.0
ES,GLOBEX,B1,1h,M6_PARK,3716,2016-09-05,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,3717,2016-09-05,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,3718,2016-09-06,0,0,18:00,True,3.957450189773226e-07,0.0
ES,GLOBEX,B1,1h,M6_PARK,4926,2016-11-24,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,4927,2016-11-24,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,4928,2016-11-28,0,0,18:00,True,6.281711648625787e-07,0.0
ES,GLOBEX,B1,1h,M6_PARK,5608,2017-01-16,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,5609,2017-01-16,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,5610,2017-01-17,0,0,18:00,True,5.106335265736561e-07,0.0
ES,GLOBEX,B1,1h,M6_PARK,6158,2017-02-20,20,1200,14:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,6159,2017-02-20,21,1260,15:00,False,0.0,0.0
ES,GLOBEX,B1,1h,M6_PARK,6160,2017-02-21,0,0,18:00,True,3.8352936826413497e-07,0.0
ES,GLOBEX,B1,1h,M6_GK,679,2016-02-15,19,1140,13:00,False,0.0,3.926295627860372e-07
ES,GLOBEX,B1,1h,M6_GK,680,2016-02-15,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,681,2016-02-15,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,2242,2016-05-30,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,2243,2016-05-30,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,2726,2016-07-04,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,2727,2016-07-04,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,3716,2016-09-05,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,3717,2016-09-05,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,4926,2016-11-24,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,4927,2016-11-24,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,5608,2017-01-16,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,5609,2017-01-16,21,1260,15:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,6158,2017-02-20,20,1200,14:00,False,0.0,1e-300
ES,GLOBEX,B1,1h,M6_GK,6159,2017-02-20,21,1260,15:00,False,0.0,1e-300
NQ,GLOBEX,B0,1h,M1_EWMA,679,2016-02-15,19,1140,13:00,False,0.0,7.467413014731736e-06
NQ,GLOBEX,B0,1h,M1_EWMA,680,2016-02-15,20,1200,14:00,False,0.0,7.019368233847832e-06
NQ,GLOBEX,B0,1h,M1_EWMA,681,2016-02-15,21,1260,15:00,False,0.0,6.598206139816962e-06
NQ,GLOBEX,B0,1h,M1_EWMA,5519,2017-01-16,19,1140,13:00,False,0.0,4.5180444225691084e-07
NQ,GLOBEX,B0,1h,M1_EWMA,5520,2017-01-16,20,1200,14:00,False,0.0,4.246961757214962e-07
NQ,GLOBEX,B0,1h,M1_EWMA,5521,2017-01-16,21,1260,15:00,False,0.0,3.992144051782064e-07
NQ,GLOBEX,B0,1h,M1_EWMA,6069,2017-02-20,19,1140,13:00,False,0.0,5.118166887889806e-07
NQ,GLOBEX,B0,1h,M1_EWMA,6070,2017-02-20,20,1200,14:00,False,0.0,4.811076874616417e-07
NQ,GLOBEX,B0,1h,M1_EWMA,6071,2017-02-20,21,1260,15:00,False,0.0,4.522412262139432e-07
NQ,GLOBEX,B0,1h,M1_EWMA,7983,2017-07-04,19,1140,13:00,False,0.0,5.853242975569044e-06
NQ,GLOBEX,B0,1h,M1_EWMA,7984,2017-07-04,20,1200,14:00,False,0.0,5.502048397034901e-06
NQ,GLOBEX,B0,1h,M1_EWMA,7985,2017-07-04,21,1260,15:00,False,0.0,5.171925493212807e-06
NQ,GLOBEX,B0,1h,M1_EWMA,8951,2017-09-04,19,1140,13:00,False,0.0,9.197633458779207e-07
NQ,GLOBEX,B0,1h,M1_EWMA,8952,2017-09-04,20,1200,14:00,False,0.0,8.645775451252455e-07
NQ,GLOBEX,B0,1h,M1_EWMA,8953,2017-09-04,21,1260,15:00,False,0.0,8.127028924177307e-07
NQ,GLOBEX,B0,1h,M1_EWMA,10161,2017-11-23,19,1140,13:00,False,0.0,3.7378758242005473e-07
NQ,GLOBEX,B0,1h,M1_EWMA,10162,2017-11-23,20,1200,14:00,False,0.0,3.5136032747485145e-07
NQ,GLOBEX,B0,1h,M1_EWMA,10163,2017-11-23,21,1260,15:00,False,0.0,3.3027870782636035e-07
NQ,GLOBEX,B0,1h,M1_EWMA,10843,2018-01-15,19,1140,13:00,False,0.0,9.535136835665444e-07
NQ,GLOBEX,B0,1h,M1_EWMA,10844,2018-01-15,20,1200,14:00,False,0.0,8.963028625525517e-07
NQ,GLOBEX,B0,1h,M1_EWMA,10845,2018-01-15,21,1260,15:00,False,0.0,8.425246907993985e-07
NQ,GLOBEX,B0,1h,M1_EWMA,11393,2018-02-19,19,1140,13:00,False,0.0,4.699604027796044e-06
NQ,GLOBEX,B0,1h,M1_EWMA,11394,2018-02-19,20,1200,14:00,False,0.0,4.417627786128281e-06
NQ,GLOBEX,B0,1h,M1_EWMA,11395,2018-02-19,21,1260,15:00,False,0.0,4.152570118960584e-06
NQ,GLOBEX,B0,1h,M1_EWMA,12845,2018-05-28,19,1140,13:00,False,0.0,1.8102424612689294e-06
NQ,GLOBEX,B0,1h,M1_EWMA,12846,2018-05-28,20,1200,14:00,False,0.0,1.7016279135927935e-06
NQ,GLOBEX,B0,1h,M1_EWMA,12847,2018-05-28,21,1260,15:00,False,0.0,1.5995302387772259e-06
NQ,GLOBEX,B0,1h,M1_EWMA,13351,2018-07-04,19,1140,13:00,False,0.0,2.3665445593243337e-06
NQ,GLOBEX,B0,1h,M1_EWMA,13352,2018-07-04,20,1200,14:00,False,0.0,2.2245518857648734e-06
NQ,GLOBEX,B0,1h,M1_EWMA,13353,2018-07-04,21,1260,15:00,False,0.0,2.091078772618981e-06
NQ,GLOBEX,B0,1h,M1_EWMA,14297,2018-09-03,19,1140,13:00,False,0.0,1.0843589219678422e-06
NQ,GLOBEX,B0,1h,M1_EWMA,14298,2018-09-03,20,1200,14:00,False,0.0,1.0192973866497716e-06
NQ,GLOBEX,B0,1h,M1_EWMA,14299,2018-09-03,21,1260,15:00,False,0.0,9.581395434507854e-07
NQ,GLOBEX,B0,1h,M1_EWMA,15507,2018-11-22,19,1140,13:00,False,0.0,7.49878967034506e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15508,2018-11-22,20,1200,14:00,False,0.0,7.048862290124356e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15509,2018-11-22,21,1260,15:00,False,0.0,6.625930552716894e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15680,2018-12-05,16,960,10:00,False,0.0,8.160391399675342e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15681,2018-12-05,17,1020,11:00,False,0.0,7.670767915694821e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15682,2018-12-05,18,1080,12:00,False,0.0,7.210521840753131e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15683,2018-12-05,19,1140,13:00,False,0.0,6.777890530307943e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15684,2018-12-05,20,1200,14:00,False,0.0,6.3712170984894665e-06
NQ,GLOBEX,B0,1h,M1_EWMA,15685,2018-12-05,21,1260,15:00,False,0.0,5.988944072580098e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16277,2019-01-21,19,1140,13:00,False,0.0,2.6194914222320007e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16278,2019-01-21,20,1200,14:00,False,0.0,2.4623219368980807e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16279,2019-01-21,21,1260,15:00,False,0.0,2.314582620684196e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16717,2019-02-18,19,1140,13:00,False,0.0,1.2784897765149733e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16718,2019-02-18,20,1200,14:00,False,0.0,1.2017803899240748e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16719,2019-02-18,21,1260,15:00,False,0.0,1.1296735665286303e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16854,2019-02-27,2,120,20:00,True,0.0,2.3313597818227417e-06
NQ,GLOBEX,B0,1h,M1_EWMA,16855,2019-02-27,3,180,21:00,True,0.0,2.1914781949133772e-06
NQ,GLOBEX,B0,1h,M1_EWMA,18169,2019-05-27,19,1140,13:00,False,0.0,2.009322703718258e-06
NQ,GLOBEX,B0,1h,M1_EWMA,18170,2019-05-27,20,1200,14:00,False,0.0,1.8887633414951625e-06
NQ,GLOBEX,B0,1h,M1_EWMA,18171,2019-05-27,21,1260,15:00,False,0.0,1.7754375410054527e-06
NQ,GLOBEX,B0,1h,M1_EWMA,18697,2019-07-04,19,1140,13:00,False,0.0,9.031986221260078e-07
NQ,GLOBEX,B0,1h,M1_EWMA,18698,2019-07-04,20,1200,14:00,False,0.0,8.490067047984473e-07
NQ,GLOBEX,B0,1h,M1_EWMA,18699,2019-07-04,21,1260,15:00,False,0.0,7.980663025105404e-07
NQ,GLOBEX,B0,1h,M1_EWMA,19621,2019-09-02,19,1140,13:00,False,0.0,5.91576236028823e-06
NQ,GLOBEX,B0,1h,M1_EWMA,19622,2019-09-02,20,1200,14:00,False,0.0,5.560816618670936e-06
NQ,GLOBEX,B0,1h,M1_EWMA,19623,2019-09-02,21,1260,15:00,False,0.0,5.22716762155068e-06
NQ,GLOBEX,B0,1h,M1_EWMA,20941,2019-11-28,19,1140,13:00,False,0.0,5.808896173743798e-07
NQ,GLOBEX,B0,1h,M1_EWMA,20942,2019-11-28,20,1200,14:00,False,0.0,5.46036240331917e-07
NQ,GLOBEX,B0,1h,M1_EWMA,20943,2019-11-28,21,1260,15:00,False,0.0,5.132740659120019e-07
NQ,GLOBEX,B0,1h,M1_EWMA,21601,2020-01-20,19,1140,13:00,False,0.0,6.418993441206262e-07
NQ,GLOBEX,B0,1h,M1_EWMA,21602,2020-01-20,20,1200,14:00,False,0.0,6.033853834733885e-07
NQ,GLOBEX,B0,1h,M1_EWMA,21603,2020-01-20,21,1260,15:00,False,0.0,5.671822604649852e-07
NQ,GLOBEX,B0,1h,M1_EWMA,22041,2020-02-17,19,1140,13:00,False,0.0,7.991164765685127e-07
NQ,GLOBEX,B0,1h,M1_EWMA,22042,2020-02-17,20,1200,14:00,False,0.0,7.511694879744019e-07
NQ,GLOBEX,B0,1h,M1_EWMA,22043,2020-02-17,21,1260,15:00,False,0.0,7.060993186959377e-07
NQ,GLOBEX,B0,1h,M1_EWMA,22356,2020-03-09,4,240,22:00,True,0.0,5.81174584981682e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22358,2020-03-09,6,360,00:00,True,0.0,5.135258632898141e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22361,2020-03-09,9,540,03:00,True,0.0,4.2652636563470695e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22362,2020-03-09,10,600,04:00,True,0.0,4.009347836966245e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22364,2020-03-09,12,720,06:00,True,0.0,3.542659748743374e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22365,2020-03-09,13,780,07:00,True,0.0,3.330100163818771e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22366,2020-03-09,14,840,08:00,True,0.0,3.130294153989645e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22448,2020-03-18,8,480,02:00,True,0.0,0.0001409547656231652
NQ,GLOBEX,B0,1h,M1_EWMA,22449,2020-03-18,9,540,03:00,True,0.0,0.0001324974796857753
NQ,GLOBEX,B0,1h,M1_EWMA,22450,2020-03-18,10,600,04:00,True,0.0,0.00012454763090462875
NQ,GLOBEX,B0,1h,M1_EWMA,22451,2020-03-18,11,660,05:00,True,0.0,0.00011707477305035103
NQ,GLOBEX,B0,1h,M1_EWMA,22452,2020-03-18,12,720,06:00,True,0.0,0.00011005028666732996
NQ,GLOBEX,B0,1h,M1_EWMA,22453,2020-03-18,13,780,07:00,True,0.0,0.00010344726946729016
NQ,GLOBEX,B0,1h,M1_EWMA,22454,2020-03-18,14,840,08:00,True,0.0,9.724043329925274e-05
NQ,GLOBEX,B0,1h,M1_EWMA,22540,2020-03-24,12,720,06:00,True,0.0,0.00013903846160265282
NQ,GLOBEX,B0,1h,M1_EWMA,23494,2020-05-25,20,1200,14:00,False,0.0,3.5910363489267537e-06
NQ,GLOBEX,B0,1h,M1_EWMA,23495,2020-05-25,21,1260,15:00,False,0.0,3.3755741679911483e-06
