ny_min,sum,count,rate
849,1,3770,0.0002652519893899204
850,3,3770,0.0007957559681697613
851,2,3770,0.0005305039787798408
852,5,3770,0.001326259946949602
853,0,3770,0.0
854,1,3770,0.0002652519893899204
855,2,3770,0.0005305039787798408
856,0,3770,0.0
857,0,3770,0.0
858,0,3770,0.0
859,0,3770,0.0
860,0,3770,0.0
861,0,3770,0.0
862,0,3770,0.0
863,2,3770,0.0005305039787798408
864,2,3770,0.0005305039787798408
865,2,3770,0.0005305039787798408
866,1,3770,0.0002652519893899204
867,3,3770,0.0007957559681697613
868,2,3770,0.0005305039787798408
869,1,3770,0.0002652519893899204
870,2,3770,0.0005305039787798408
871,3,3770,0.0007957559681697613
872,1,3770,0.0002652519893899204
873,0,3770,0.0
874,2,3770,0.0005305039787798408
875,5,3770,0.001326259946949602
876,2,3770,0.0005305039787798408
877,5,3770,0.001326259946949602
878,6,3770,0.0015915119363395225
879,3,3770,0.0007957559681697613
880,3,3770,0.0007957559681697613
881,2,3770,0.0005305039787798408
882,1,3770,0.0002652519893899204
883,6,3770,0.0015915119363395225
884,3,3770,0.0007957559681697613
885,4,3770,0.0010610079575596816
886,3,3770,0.0007957559681697613
887,3,3770,0.0007957559681697613
888,3,3770,0.0007957559681697613
889,2,3770,0.0005305039787798408
890,2,3770,0.0005305039787798408
891,3,3770,0.0007957559681697613
892,2,3770,0.0005305039787798408
893,4,3770,0.0010610079575596816
894,2,3770,0.0005305039787798408
895,0,3770,0.0
896,0,3770,0.0
897,2,3770,0.0005305039787798408
898,0,3770,0.0
899,0,3770,0.0
900,4,3770,0.0010610079575596816
901,2,3770,0.0005305039787798408
902,2,3770,0.0005305039787798408
903,2,3770,0.0005305039787798408
904,3,3770,0.0007957559681697613
905,1,3770,0.0002652519893899204
906,1,3770,0.0002652519893899204
907,0,3770,0.0
908,3,3770,0.0007957559681697613
909,2,3770,0.0005305039787798408
910,6,3770,0.0015915119363395225
911,3,3770,0.0007957559681697613
912,6,3770,0.0015915119363395225
913,2,3770,0.0005305039787798408
914,1,3770,0.0002652519893899204
915,0,3770,0.0
916,0,3770,0.0
917,2,3770,0.0005305039787798408
918,2,3770,0.0005305039787798408
919,0,3770,0.0
920,3,3770,0.0007957559681697613
921,1,3770,0.0002652519893899204
922,1,3770,0.0002652519893899204
923,1,3770,0.0002652519893899204
924,1,3770,0.0002652519893899204
925,1,3770,0.0002652519893899204
926,1,3770,0.0002652519893899204
927,1,3770,0.0002652519893899204
928,1,3770,0.0002652519893899204
929,0,3770,0.0
930,0,3770,0.0
931,2,3770,0.0005305039787798408
932,3,3770,0.0007957559681697613
933,2,3770,0.0005305039787798408
934,1,3770,0.0002652519893899204
935,0,3770,0.0
936,4,3770,0.0010610079575596816
937,1,3770,0.0002652519893899204
938,0,3770,0.0
939,2,3770,0.0005305039787798408
940,2,3770,0.0005305039787798408
941,0,3770,0.0
942,1,3770,0.0002652519893899204
943,2,3770,0.0005305039787798408
944,5,3770,0.001326259946949602
945,7,3770,0.001856763925729443
946,0,3770,0.0
947,0,3770,0.0
948,3,3770,0.0007957559681697613
949,2,3770,0.0005305039787798408
950,36,3770,0.009549071618037135
951,2,3770,0.0005305039787798408
952,3,3770,0.0007957559681697613
953,4,3770,0.0010610079575596816
954,12,3770,0.003183023872679045
955,4,3770,0.0010610079575596816
956,4,3770,0.0010610079575596816
957,2,3770,0.0005305039787798408
958,1,3770,0.0002652519893899204
959,22,3770,0.005835543766578249
960,9,3770,0.0023872679045092837
961,22,3770,0.005835543766578249
962,12,3770,0.003183023872679045
963,7,3770,0.001856763925729443
964,6,3770,0.0015915119363395225
965,8,3770,0.002122015915119363
966,4,3770,0.0010610079575596816
967,3,3770,0.0007957559681697613
968,1,3770,0.0002652519893899204
969,0,3770,0.0
970,2,3770,0.0005305039787798408
971,1,3770,0.0002652519893899204
972,2,3770,0.0005305039787798408
973,1,3770,0.0002652519893899204
974,1,3770,0.0002652519893899204
975,0,1321,0.0
976,0,1192,0.0
977,1,1192,0.0008389261744966443
978,0,1192,0.0
979,0,1192,0.0
980,4,1192,0.003355704697986577
981,0,1192,0.0
982,0,1192,0.0
983,0,1192,0.0
984,0,1192,0.0
985,0,1192,0.0
986,0,1192,0.0
987,0,1192,0.0
988,0,1192,0.0
989,0,1199,0.0
990,23,3770,0.00610079575596817
991,0,3769,0.0
992,0,3770,0.0
993,2,3769,0.0005306447333510214
994,5,3766,0.0013276686139139671
995,0,3767,0.0
996,0,3767,0.0
997,0,3761,0.0
998,0,3767,0.0
999,0,3764,0.0
1000,0,3763,0.0
1001,0,3764,0.0
1002,0,3763,0.0
1003,0,3764,0.0
