ny_min,sum,count,rate
1016,0,3800,0.0
1017,0,3790,0.0
1018,0,3798,0.0
1019,2,3802,0.0005260389268805891
1020,0,99,0.0
1079,0,6,0.0
1080,0,2,0.0
1081,9,3896,0.0023100616016427105
1082,7,3894,0.0017976373908577298
1083,5,3894,0.0012840267077555213
1084,2,3892,0.0005138746145940391
1085,0,3888,0.0
1086,0,3889,0.0
1087,2,3885,0.0005148005148005148
1088,0,3882,0.0
1089,2,3878,0.0005157297576070139
1090,0,3878,0.0
1091,1,3868,0.0002585315408479835
1092,2,3862,0.0005178663904712584
1093,0,3874,0.0
1094,0,3855,0.0
1095,0,3849,0.0
1096,2,3842,0.0005205622071837585
1097,1,3862,0.0002589331952356292
1098,0,3846,0.0
1099,0,3852,0.0
1100,2,3845,0.0005201560468140442
1101,0,3844,0.0
1102,0,3833,0.0
1103,0,3839,0.0
1104,0,3824,0.0
1105,2,3819,0.0005236973029588898
1106,0,3807,0.0
1107,0,3811,0.0
1108,0,3823,0.0
1109,0,3831,0.0
1110,0,3857,0.0
1111,0,3848,0.0
1112,0,3848,0.0
1113,0,3848,0.0
1114,4,3849,0.0010392309690828788
1115,0,3847,0.0
1116,1,3827,0.0002613012803762738
1117,1,3825,0.00026143790849673205
1118,0,3832,0.0
1119,0,3829,0.0
1120,0,3829,0.0
1121,0,3821,0.0
1122,0,3828,0.0
1123,0,3831,0.0
1124,0,3820,0.0
1125,0,3821,0.0
1126,0,3840,0.0
1127,0,3814,0.0
1128,0,3818,0.0
1129,2,3813,0.0005245213742460005
1130,0,3829,0.0
1131,1,3814,0.00026219192448872575
1132,0,3822,0.0
1133,0,3817,0.0
1134,0,3813,0.0
1135,0,3819,0.0
1136,0,3823,0.0
1137,0,3818,0.0
1138,2,3806,0.0005254860746190226
1139,1,3829,0.00026116479498563595
1140,0,3874,0.0
1141,2,3844,0.0005202913631633715
1142,0,3845,0.0
1143,1,3830,0.0002610966057441253
1144,0,3829,0.0
1145,0,3831,0.0
1146,2,3827,0.0005226025607525476
1147,0,3819,0.0
1148,0,3833,0.0
1149,2,3817,0.0005239717055279015
1150,0,3836,0.0
1151,0,3818,0.0
1152,2,3823,0.000523149359142035
1153,0,3824,0.0
1154,0,3824,0.0
1155,0,3828,0.0
1156,1,3826,0.00026136957658128593
1157,2,3813,0.0005245213742460005
1158,0,3822,0.0
1159,0,3831,0.0
1160,0,3838,0.0
1161,0,3828,0.0
1162,0,3833,0.0
1163,0,3816,0.0
1164,0,3816,0.0
1165,0,3837,0.0
1166,0,3816,0.0
1167,0,3817,0.0
1168,0,3812,0.0
1169,0,3821,0.0
1170,2,3851,0.0005193456245131135
1171,0,3829,0.0
1172,0,3816,0.0
1173,0,3819,0.0
1174,0,3818,0.0
1175,0,3838,0.0
1176,0,3836,0.0
1177,0,3821,0.0
1178,1,3822,0.00026164311878597594
1179,2,3840,0.0005208333333333333
1180,2,3828,0.0005224660397074191
1181,0,3813,0.0
1182,0,3829,0.0
1183,0,3825,0.0
1184,0,3839,0.0
1185,0,3862,0.0
1186,2,3844,0.0005202913631633715
1187,0,3839,0.0
1188,2,3849,0.0005196154845414394
1189,0,3841,0.0
1190,0,3877,0.0
1191,0,3858,0.0
1192,0,3851,0.0
1193,0,3845,0.0
1194,0,3846,0.0
1195,0,3856,0.0
1196,0,3857,0.0
1197,0,3859,0.0
1198,0,3852,0.0
1199,2,3882,0.0005151983513652757
1200,0,3897,0.0
1201,2,3898,0.000513083632632119
1202,1,3892,0.00025693730729701953
1203,0,3884,0.0
1204,0,3886,0.0
1205,1,3894,0.00025680534155110427
1206,0,3890,0.0
1207,0,3870,0.0
1208,0,3882,0.0
1209,0,3878,0.0
1210,0,3887,0.0
1211,1,3882,0.00025759917568263783
1212,0,3885,0.0
1213,2,3878,0.0005157297576070139
1214,0,3881,0.0
1215,2,3893,0.0005137426149499101
1216,1,3887,0.0002572678157962439
1217,1,3876,0.00025799793601651185
1218,1,3880,0.0002577319587628866
1219,0,3889,0.0
1220,0,3889,0.0
1221,0,3881,0.0
1222,0,3874,0.0
1223,1,3878,0.00025786487880350697
1224,0,3877,0.0
1225,0,3885,0.0
1226,0,3867,0.0
1227,0,3878,0.0
1228,0,3873,0.0
1229,1,3874,0.0002581311306143521
1230,0,3886,0.0
1231,0,3880,0.0
1232,0,3886,0.0
1233,0,3876,0.0
1234,0,3873,0.0
1235,0,3879,0.0
1236,0,3868,0.0
1237,2,3881,0.000515331100231899
1238,0,3872,0.0
1239,0,3872,0.0
1240,0,3881,0.0
1241,0,3867,0.0
1242,0,3876,0.0
1243,0,3871,0.0
1244,0,3876,0.0
1245,0,3882,0.0
1246,3,3885,0.0007722007722007722
1247,2,3873,0.0005163955589981926
1248,2,3874,0.0005162622612287042
1249,1,3866,0.0002586652871184687
1250,0,3880,0.0
1251,0,3873,0.0
1252,0,3869,0.0
1253,0,3869,0.0
1254,0,3878,0.0
1255,0,3883,0.0
1256,2,3868,0.000517063081695967
1257,0,3864,0.0
1258,0,3867,0.0
1259,0,3869,0.0
1260,2,3881,0.000515331100231899
1261,2,3877,0.0005158627805003869
1262,1,3884,0.00025746652935118434
1263,2,3871,0.0005166623611469904
1264,5,3881,0.0012883277505797476
1265,6,3881,0.001545993300695697
1266,5,3877,0.0012896569512509672
1267,1,3868,0.0002585315408479835
1268,3,3862,0.0007767995857068876
1269,2,3875,0.0005161290322580645
1270,0,3873,0.0
1271,0,3867,0.0
1272,2,3874,0.0005162622612287042
1273,0,3866,0.0
1274,0,3873,0.0
1275,4,3889,0.0010285420416559527
1276,3,3889,0.0007714065312419646
1277,0,3887,0.0
1278,0,3880,0.0
1279,0,3884,0.0
1280,1,3886,0.0002573340195573855
1281,2,3881,0.000515331100231899
1282,0,3873,0.0
1283,2,3872,0.0005165289256198347
1284,1,3879,0.0002577984016499098
1285,0,3878,0.0
1286,5,3875,0.0012903225806451613
1287,0,3875,0.0
1288,0,3877,0.0
1289,0,3873,0.0
1290,1,3889,0.00025713551041398817
1291,1,3885,0.0002574002574002574
1292,0,3888,0.0
1293,0,3882,0.0
1294,1,3879,0.0002577984016499098
1295,0,3884,0.0
1296,0,3884,0.0
1297,0,3877,0.0
1298,0,3869,0.0
1299,0,3873,0.0
1300,4,3882,0.0010303967027305513
1301,0,3877,0.0
1302,0,3882,0.0
1303,0,3874,0.0
1304,0,3874,0.0
1305,0,3882,0.0
1306,0,3869,0.0
1307,0,3869,0.0
1308,0,3876,0.0
1309,0,3867,0.0
1310,0,3879,0.0
1311,1,3865,0.000258732212160414
1312,0,3867,0.0
1313,1,3868,0.0002585315408479835
1314,0,3867,0.0
1315,0,3873,0.0
1316,0,3876,0.0
1317,0,3857,0.0
1318,0,3865,0.0
1319,2,3873,0.0005163955589981926
1320,1,3883,0.0002575328354365182
1321,0,3881,0.0
1322,0,3870,0.0
1323,0,3872,0.0
1324,0,3866,0.0
1325,0,3871,0.0
1326,0,3858,0.0
1327,2,3867,0.000517196793379881
1328,0,3855,0.0
1329,1,3854,0.0002594706798131811
1330,1,3861,0.000259000259000259
1331,0,3866,0.0
1332,0,3865,0.0
1333,0,3860,0.0
1334,1,3867,0.0002585983966899405
1335,0,3879,0.0
1336,0,3863,0.0
1337,0,3866,0.0
1338,0,3869,0.0
1339,0,3854,0.0
1340,0,3870,0.0
1341,0,3856,0.0
1342,0,3849,0.0
1343,0,3862,0.0
1344,1,3858,0.0002592016588906169
1345,1,3852,0.00025960539979231567
1346,0,3859,0.0
1347,0,3858,0.0
1348,0,3861,0.0
1349,0,3863,0.0
1350,0,3881,0.0
1351,0,3865,0.0
1352,0,3858,0.0
1353,0,3856,0.0
1354,0,3866,0.0
1355,1,3862,0.0002589331952356292
1356,2,3849,0.0005196154845414394
1357,1,3857,0.00025926886180969663
1358,2,3861,0.000518000518000518
1359,0,3860,0.0
1360,1,3866,0.0002586652871184687
1361,0,3843,0.0
1362,2,3854,0.0005189413596263622
1363,4,3848,0.0010395010395010396
1364,0,3856,0.0
1365,0,3859,0.0
1366,4,3837,0.0010424811050299713
1367,0,3849,0.0
1368,0,3845,0.0
1369,0,3841,0.0
1370,0,3851,0.0
1371,0,3848,0.0
1372,0,3855,0.0
1373,1,3847,0.0002599428125812321
1374,2,3845,0.0005201560468140442
1375,0,3847,0.0
1376,0,3841,0.0
1377,0,3835,0.0
1378,0,3829,0.0
1379,0,3855,0.0
1380,0,3876,0.0
1381,2,3863,0.0005177323323841574
1382,0,3833,0.0
1383,2,3839,0.0005209690023443605
1384,0,3847,0.0
1385,2,3848,0.0005197505197505198
1386,0,3846,0.0
1387,0,3839,0.0
1388,0,3842,0.0
1389,0,3830,0.0
1390,0,3841,0.0
1391,0,3841,0.0
1392,0,3836,0.0
1393,0,3832,0.0
1394,0,3824,0.0
1395,0,3840,0.0
1396,2,3838,0.0005211047420531526
1397,0,3824,0.0
1398,0,3817,0.0
1399,0,3828,0.0
1400,0,3850,0.0
1401,0,3836,0.0
1402,1,3827,0.0002613012803762738
1403,0,3830,0.0
1404,0,3820,0.0
1405,0,3835,0.0
1406,0,3824,0.0
1407,2,3824,0.0005230125523012552
1408,0,3830,0.0
1409,0,3845,0.0
1410,3,3878,0.0007735946364105209
1411,0,3850,0.0
1412,1,3849,0.0002598077422707197
1413,0,3839,0.0
1414,0,3841,0.0
1415,0,3852,0.0
1416,0,3845,0.0
1417,0,3837,0.0
1418,0,3820,0.0
1419,0,3839,0.0
1420,0,3845,0.0
1421,0,3834,0.0
1422,0,3824,0.0
1423,0,3826,0.0
1424,0,3826,0.0
1425,0,3843,0.0
1426,2,3832,0.0005219206680584551
1427,0,3823,0.0
1428,2,3827,0.0005226025607525476
1429,0,3820,0.0
1430,0,3839,0.0
1431,1,3816,0.0002620545073375262
1432,0,3826,0.0
1433,2,3834,0.0005216484089723526
1434,0,3828,0.0
1435,0,3825,0.0
1436,0,3814,0.0
1437,2,3810,0.0005249343832020997
1438,2,3827,0.0005226025607525476
1439,0,3846,0.0
